ProblemType:	CARP
NumberNodes:	6648
NumberEdges:	7683
DepotNodeNumber:	4808
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
92	179	162	163	114	102	1
93	181	164	165	454	102	1
94	182	166	167	233	0	0
95	183	168	169	87	0	0
96	184	169	170	950	918	9
97	189	171	172	42	306	3
98	195	173	174	716	102	1
99	198	174	176	172	59	1
100	199	176	177	114	102	1
101	200	139	178	143	850	10
102	202	179	180	83	161	2
103	208	181	37	30	102	1
104	209	182	183	99	102	1
105	210	183	184	91	0	0
106	211	185	186	744	102	1
107	212	186	187	98	102	1
108	213	188	189	425	0	0
109	214	190	191	611	0	0
110	215	192	193	375	0	0
111	216	192	194	1288	0	0
112	217	195	196	188	0	0
113	218	195	197	1210	0	0
114	220	198	199	166	0	0
115	224	201	202	372	0	0
116	227	98	203	117	0	0
117	228	204	96	33	0	0
118	231	93	205	57	569	6
119	232	205	206	59	102	1
120	233	207	208	126	510	5
121	234	208	209	66	102	1
122	235	210	211	57	204	2
123	236	212	196	679	0	0
124	239	213	192	2383	0	0
125	250	188	216	1009	0	0
126	251	216	217	488	0	0
127	255	220	217	729	0	0
128	256	221	222	966	0	0
129	259	224	225	332	0	0
130	265	227	228	94	0	0
131	271	229	230	402	0	0
132	273	231	232	1263	510	5
133	274	233	234	163	221	3
134	275	234	235	25	0	0
135	280	240	241	44	0	0
136	281	241	242	14	102	1
137	284	245	246	72	102	1
138	285	246	247	6	0	0
139	286	248	249	73	102	1
140	287	249	250	21	0	0
141	288	250	251	25	0	0
142	289	251	252	185	0	0
143	290	253	254	48	102	1
144	291	254	255	19	0	0
145	292	256	257	77	306	3
146	293	257	258	36	102	1
147	294	259	260	69	467	5
148	295	261	262	200	102	1
149	302	143	264	81	0	0
150	311	266	267	226	0	0
151	312	267	268	172	102	1
152	315	161	269	29	102	1
153	316	270	271	136	0	0
154	320	272	273	19	102	1
155	321	274	275	87	306	3
156	322	275	276	26	0	0
157	325	277	278	109	102	1
158	331	279	144	579	102	1
159	334	281	282	62	0	0
160	335	282	283	239	102	1
161	336	284	285	624	0	0
162	339	264	141	54	102	1
163	340	286	287	85	0	0
164	342	288	289	48	161	2
165	343	290	291	83	0	0
166	347	292	293	527	0	0
167	349	294	295	20	0	0
168	350	295	296	25	102	1
169	351	297	298	65	59	1
170	352	298	299	49	0	0
171	357	301	302	100	102	1
172	358	303	304	88	102	1
173	359	305	306	40	102	1
174	360	307	308	549	59	1
175	361	309	310	100	59	1
176	362	311	312	70	102	1
177	363	313	314	82	102	1
178	364	315	316	85	102	1
179	367	317	318	728	204	2
180	368	319	320	33	102	1
181	369	321	322	131	204	2
182	370	323	324	172	0	0
183	371	325	326	135	629	7
184	372	326	327	80	59	1
185	373	328	329	44	102	1
186	374	330	331	36	102	1
187	375	332	333	24	0	0
188	376	333	334	63	0	0
189	377	335	336	147	102	1
190	378	337	338	271	102	1
191	379	339	340	75	204	2
192	380	341	342	208	102	1
193	381	324	343	84	102	1
194	382	344	345	280	102	1
195	385	346	347	29	0	0
196	391	348	349	148	102	1
197	392	350	351	55	102	1
198	393	352	353	72	59	1
199	395	354	355	65	102	1
200	396	356	357	57	204	2
201	397	358	359	193	102	1
202	398	360	361	78	102	1
203	399	362	363	91	221	3
204	400	364	365	79	102	1
205	401	366	367	27	102	1
206	402	368	369	134	102	1
207	404	370	371	76	204	2
208	406	60	372	78	102	1
209	408	64	373	90	102	1
210	413	374	375	112	102	1
211	416	376	377	126	161	2
212	418	378	379	165	204	2
213	419	380	381	82	102	1
214	421	382	383	18	0	0
215	422	383	384	56	102	1
216	423	385	386	40	0	0
217	425	387	388	61	59	1
218	426	389	390	48	102	1
219	427	391	392	179	875	9
220	428	393	394	28	204	2
221	429	395	396	140	612	6
222	430	397	398	160	612	6
223	431	399	400	291	204	2
224	434	401	402	24	306	3
225	435	402	403	44	102	1
226	436	404	405	52	59	1
227	437	405	406	56	161	2
228	438	407	408	46	102	1
229	439	408	404	50	204	2
230	440	409	410	15	102	1
231	441	410	411	26	102	1
232	442	412	413	34	161	2
233	443	413	409	20	59	1
234	444	414	415	172	510	5
235	448	417	418	35	0	0
236	449	419	420	222	892	10
237	450	421	422	292	671	7
238	451	423	424	35	204	2
239	456	425	426	77	102	1
240	457	427	428	261	102	1
241	458	429	430	139	102	1
242	463	432	433	568	161	2
243	464	434	435	81	102	1
244	468	436	437	311	102	1
245	472	441	442	13	0	0
246	473	442	443	1624	204	2
247	474	444	445	186	0	0
248	475	446	447	17	0	0
249	476	448	449	3	0	0
250	477	449	450	1049	365	4
251	478	451	452	74	0	0
252	487	453	454	4	0	0
253	488	454	444	233	102	1
254	489	447	455	88	102	1
255	490	447	456	101	0	0
256	491	456	457	170	102	1
257	492	458	459	565	408	4
258	493	460	461	74	102	1
259	494	462	463	91	102	1
260	495	462	464	255	102	1
261	496	465	466	385	204	2
262	497	467	468	97	102	1
263	498	469	470	86	102	1
264	500	471	472	95	102	1
265	502	166	473	83	102	1
266	503	474	475	51	102	1
267	505	476	477	65	102	1
268	506	478	479	50	102	1
269	507	480	481	204	0	0
270	508	482	483	19	0	0
271	509	484	482	32	102	1
272	512	486	487	247	0	0
273	518	488	489	183	204	2
274	519	490	491	83	102	1
275	521	492	493	83	102	1
276	522	52	494	78	102	1
277	526	495	496	96	102	1
278	527	164	497	94	102	1
279	528	498	499	189	102	1
280	530	500	501	61	102	1
281	533	502	503	81	102	1
282	537	504	505	381	161	2
283	538	506	507	353	204	2
284	539	508	509	371	102	1
285	540	510	511	7	0	0
286	541	512	513	182	0	0
287	542	514	515	327	102	1
288	543	516	517	61	102	1
289	544	518	516	71	102	1
290	545	516	519	119	0	0
291	546	520	521	36	102	1
292	547	521	522	7	0	0
293	551	523	524	189	382	5
294	552	525	526	176	306	3
295	553	527	528	9	0	0
296	554	529	530	48	0	0
297	555	531	419	12	0	0
298	556	532	533	33	0	0
299	557	533	531	39	204	2
300	567	536	537	100	629	7
301	568	537	69	128	527	6
302	569	538	539	75	204	2
303	570	540	541	49	306	3
304	571	540	218	50	59	1
305	572	542	543	173	671	7
306	573	543	544	33	102	1
307	574	544	545	27	0	0
308	575	545	546	53	263	3
309	576	547	548	20	0	0
310	577	548	549	119	365	4
311	578	550	551	77	102	1
312	579	551	552	47	102	1
313	582	555	556	159	612	6
314	583	556	557	25	0	0
315	584	558	559	68	161	2
316	585	559	560	146	306	3
317	586	561	562	6	0	0
318	587	562	558	39	0	0
319	588	563	564	44	263	3
320	589	564	565	93	263	3
321	590	566	567	42	102	1
322	591	567	568	20	102	1
323	594	569	570	90	102	1
324	595	571	572	270	102	1
325	596	573	574	242	102	1
326	597	575	576	382	102	1
327	598	577	578	66	102	1
328	599	579	580	60	102	1
329	601	211	581	97	306	3
330	602	582	583	69	102	1
331	603	584	585	27	102	1
332	604	57	586	71	59	1
333	605	54	587	489	0	0
334	606	588	589	34	102	1
335	607	581	590	43	0	0
336	609	591	592	108	102	1
337	611	593	594	69	102	1
338	612	595	596	84	102	1
339	613	597	598	41	204	2
340	614	599	600	363	59	1
341	615	601	602	49	102	1
342	616	603	604	154	102	1
343	617	605	606	313	102	1
344	618	607	608	348	102	1
345	619	609	610	93	59	1
346	622	611	612	213	102	1
347	623	613	614	356	102	1
348	624	615	616	143	59	1
349	625	617	612	139	102	1
350	626	618	619	110	204	2
351	627	619	620	43	0	0
352	630	621	622	21	59	1
353	631	623	621	659	102	1
354	632	621	624	40	0	0
355	635	625	626	193	102	1
356	637	627	628	99	102	1
357	638	629	630	183	102	1
358	639	631	632	51	102	1
359	640	633	634	52	102	1
360	643	635	636	79	102	1
361	644	637	638	289	102	1
362	648	639	640	146	204	2
363	651	642	643	36	0	0
364	652	643	644	20	59	1
365	658	565	645	48	59	1
366	659	645	646	310	0	0
367	660	647	648	140	0	0
368	664	649	650	41	0	0
369	665	650	651	39	102	1
370	673	652	653	107	102	1
371	674	654	655	171	204	2
372	675	656	657	140	204	2
373	676	658	659	102	59	1
374	678	660	661	409	408	4
375	679	662	663	225	204	2
376	680	664	665	212	204	2
377	683	666	667	85	102	1
378	686	668	669	118	102	1
379	687	670	671	367	102	1
380	688	672	673	131	102	1
381	689	674	675	66	0	0
382	690	4	676	37	0	0
383	691	676	674	253	510	5
384	695	677	678	326	102	1
385	696	679	680	117	102	1
386	697	681	682	63	102	1
387	699	683	684	175	0	0
388	704	685	686	138	0	0
389	709	687	688	255	1139	12
390	710	689	690	137	102	1
391	711	691	692	132	102	1
392	712	691	693	221	102	1
393	714	694	695	234	102	1
394	717	696	697	296	0	0
395	718	698	699	39	102	1
396	721	700	701	69	102	1
397	722	702	703	115	0	0
398	724	704	705	51	306	3
399	725	705	706	46	102	1
400	726	707	708	23	102	1
401	727	614	709	93	102	1
402	728	708	710	16	0	0
403	729	711	712	52	221	3
404	730	713	714	81	0	0
405	733	715	716	271	102	1
406	734	717	718	47	102	1
407	735	719	720	113	59	1
408	736	546	721	69	204	2
409	737	722	723	52	102	1
410	739	724	714	82	0	0
411	740	724	725	152	510	5
412	741	726	727	26	102	1
413	742	727	728	13	102	1
414	744	729	730	237	510	5
415	745	731	732	71	306	3
416	746	733	734	46	161	2
417	747	735	736	120	612	6
418	748	737	738	132	918	9
419	749	739	737	35	102	1
420	750	702	740	244	1079	11
421	753	741	742	50	102	1
422	754	642	743	60	102	1
423	757	50	744	75	102	1
424	759	745	746	235	102	1
425	760	747	748	35	102	1
426	762	749	750	64	102	1
427	763	751	752	91	204	2
428	764	753	754	82	102	1
429	765	755	756	51	102	1
430	768	757	758	84	59	1
431	769	759	760	64	102	1
432	770	761	762	26	102	1
433	771	763	764	111	102	1
434	772	765	766	29	0	0
435	773	767	768	4	0	0
436	774	768	769	80	263	3
437	775	770	771	76	102	1
438	776	771	772	68	306	3
439	777	773	774	75	161	2
440	780	775	776	108	408	4
441	781	777	778	567	0	0
442	782	779	780	443	0	0
443	784	781	782	627	0	0
444	785	783	784	57	102	1
445	786	784	785	80	0	0
446	787	459	786	332	0	0
447	788	348	787	42	0	0
448	789	788	789	93	102	1
449	790	790	162	142	102	1
450	791	162	791	53	0	0
451	792	792	793	279	263	3
452	793	793	794	13	0	0
453	794	795	796	134	204	2
454	795	403	401	20	102	1
455	800	798	799	174	102	1
456	801	800	801	208	102	1
457	802	802	803	5	0	0
458	803	803	804	14	102	1
459	804	805	474	81	0	0
460	805	806	807	181	408	4
461	806	808	809	16	0	0
462	813	810	811	229	0	0
463	815	812	813	55	0	0
464	816	813	783	39	102	1
465	817	785	814	9	0	0
466	818	814	812	94	59	1
467	819	815	816	138	748	9
468	820	44	817	125	102	1
469	821	817	672	116	0	0
470	822	818	412	21	102	1
471	823	819	820	100	102	1
472	827	821	822	50	102	1
473	828	822	823	10	59	1
474	833	824	825	523	1343	14
475	834	825	826	55	204	2
476	835	827	828	631	0	0
477	841	829	288	6	0	0
478	842	830	831	5	0	0
479	843	831	832	29	102	1
480	844	786	833	150	0	0
481	845	834	460	708	0	0
482	846	460	835	166	0	0
483	849	836	837	85	0	0
484	851	456	838	77	102	1
485	852	837	839	116	0	0
486	853	840	841	48	102	1
487	854	841	842	318	0	0
488	855	843	844	117	102	1
489	856	125	123	28	0	0
490	857	123	845	31	0	0
491	860	846	788	86	0	0
492	861	847	848	86	102	1
493	862	849	850	45	102	1
494	863	339	341	480	0	0
495	864	851	852	794	0	0
496	865	852	853	72	0	0
497	866	854	855	352	0	0
498	867	855	856	128	102	1
499	868	857	858	180	0	0
500	869	859	860	37	59	1
501	870	375	337	192	0	0
502	871	337	861	114	0	0
503	872	862	471	80	0	0
504	873	471	166	32	0	0
505	877	864	865	269	0	0
506	879	866	370	297	875	9
507	880	352	867	231	0	0
508	881	313	311	122	0	0
509	882	313	868	111	0	0
510	885	301	869	16	0	0
511	886	870	380	463	0	0
512	887	380	871	363	0	0
513	888	872	873	146	263	3
514	889	874	872	170	569	6
515	890	875	876	191	102	1
516	891	877	878	111	0	0
517	893	879	880	72	204	2
518	894	831	881	38	59	1
519	895	830	882	57	102	1
520	896	546	547	58	0	0
521	899	883	884	10	0	0
522	900	884	885	25	0	0
523	903	886	753	54	0	0
524	904	887	786	76	59	1
525	907	888	889	137	102	1
526	908	890	891	74	102	1
527	909	892	893	107	59	1
528	910	894	895	395	0	0
529	911	476	896	209	102	1
530	912	897	755	39	59	1
531	913	755	806	45	0	0
532	914	898	899	38	102	1
533	915	895	900	228	102	1
534	916	900	901	459	204	2
535	917	902	903	97	102	1
536	918	899	904	47	102	1
537	919	905	906	12	102	1
538	920	906	907	220	612	6
539	923	603	601	149	0	0
540	924	603	909	176	102	1
541	925	910	911	215	0	0
542	927	911	912	187	204	2
543	928	913	914	914	0	0
544	929	914	915	144	0	0
545	931	323	175	51	0	0
546	935	309	918	443	0	0
547	936	309	919	668	0	0
548	937	920	303	169	0	0
549	942	597	595	24	0	0
550	943	921	593	549	0	0
551	944	593	597	50	0	0
552	946	652	922	457	102	1
553	948	923	924	212	0	0
554	949	425	925	243	0	0
555	950	425	427	87	0	0
556	951	339	375	161	0	0
557	952	926	927	62	204	2
558	953	928	929	30	102	1
559	954	930	931	716	102	1
560	955	841	932	38	102	1
561	956	933	934	68	102	1
562	961	370	935	142	510	5
563	963	356	936	37	0	0
564	966	387	389	119	0	0
565	967	389	938	65	0	0
566	968	939	763	184	510	5
567	969	763	301	158	161	2
568	974	940	941	33	102	1
569	975	884	942	23	102	1
570	976	885	943	27	102	1
571	978	914	944	804	102	1
572	982	911	945	172	204	2
573	983	946	947	5	0	0
574	984	947	948	88	102	1
575	986	949	950	194	102	1
576	988	951	952	157	102	1
577	989	953	954	79	102	1
578	990	955	956	34	102	1
579	991	957	112	46	102	1
580	992	958	261	97	161	2
581	994	959	960	184	204	2
582	995	961	962	100	102	1
583	996	962	963	90	102	1
584	997	964	965	49	102	1
585	1008	967	968	122	102	1
586	1009	969	970	38	102	1
587	1010	837	971	42	102	1
588	1011	839	972	107	102	1
589	1012	973	974	63	102	1
590	1013	169	975	137	102	1
591	1015	976	977	77	204	2
592	1016	978	979	37	204	2
593	1017	979	980	133	263	3
594	1018	981	204	36	102	1
595	1019	982	983	35	59	1
596	1020	984	982	54	0	0
597	1021	106	985	246	714	7
598	1038	986	987	105	102	1
599	1039	899	988	97	102	1
600	1040	898	989	116	102	1
601	1041	990	991	61	161	2
602	1042	992	993	44	102	1
603	1043	994	995	59	102	1
604	1045	996	997	149	102	1
605	1046	852	998	67	102	1
606	1047	999	969	54	161	2
607	1048	1000	1001	392	102	1
608	1049	1001	1002	157	102	1
609	1051	1003	844	103	102	1
610	1054	510	1004	20	102	1
611	1055	1005	510	87	102	1
612	1056	278	1006	44	0	0
613	1061	1007	1008	71	0	0
614	1065	1010	1011	131	773	8
615	1066	1012	1013	150	875	9
616	1067	1014	1015	372	408	4
617	1068	1016	1017	547	204	2
618	1069	1018	1019	90	59	1
619	1070	1020	1021	106	323	4
620	1074	1022	238	29	59	1
621	1075	1023	1024	256	1241	13
622	1076	1025	765	33	161	2
623	1080	1027	1028	140	0	0
624	1085	1031	1032	12	0	0
625	1086	1032	1033	56	0	0
626	1087	1034	1035	642	569	6
627	1088	1035	1036	1165	59	1
628	1089	1037	1038	205	59	1
629	1093	1039	1040	28	0	0
630	1095	1041	1042	683	102	1
631	1096	1042	1043	103	204	2
632	1097	1044	1045	759	102	1
633	1098	1045	1046	112	0	0
634	1099	1047	1048	53	161	2
635	1100	1048	1049	72	204	2
636	1101	1050	1051	38	0	0
637	1102	1051	832	109	102	1
638	1103	1052	1053	327	0	0
639	1104	1052	1054	95	59	1
640	1106	1055	1056	34	102	1
641	1107	1056	1057	120	102	1
642	1112	1058	1059	48	102	1
643	1113	1059	1060	643	204	2
644	1114	1061	1062	35	102	1
645	1115	1063	1064	205	0	0
646	1116	1065	1066	190	204	2
647	1117	487	1067	65	102	1
648	1119	1069	1070	116	306	3
649	1120	1071	129	149	102	1
650	1122	554	614	532	0	0
651	1123	1072	1073	108	102	1
652	1124	1074	1075	267	0	0
653	1125	1075	1076	79	102	1
654	1126	1067	1077	299	0	0
655	1127	1078	1079	27	297	5
656	1128	1080	1081	95	773	8
657	1146	1082	1019	94	59	1
658	1149	1083	1082	58	102	1
659	1150	1082	1084	4	0	0
660	1151	1085	1086	60	306	3
661	1154	183	1087	967	629	7
662	1155	1043	1088	34	161	2
663	1156	540	1089	55	204	2
664	1157	209	1090	49	102	1
665	1159	37	1091	36	102	1
666	1160	1092	1093	74	161	2
667	1161	220	1094	557	0	0
668	1162	1095	242	21	0	0
669	1163	1096	1097	31	102	1
670	1165	1098	228	471	0	0
671	1166	190	1099	493	0	0
672	1167	1099	1100	504	0	0
673	1168	1100	188	503	0	0
674	1169	1100	1101	274	0	0
675	1170	1101	216	1204	0	0
676	1180	1095	241	17	0	0
677	1183	1102	808	240	0	0
678	1185	1103	1104	592	0	0
679	1198	1105	1106	42	102	1
680	1217	96	98	125	0	0
681	1221	1111	1112	73	102	1
682	1222	1113	1114	144	773	8
683	1223	1115	1116	35	161	2
684	1229	1117	1118	219	204	2
685	1250	1119	1120	44	102	1
686	1251	1121	1119	167	0	0
687	1253	1122	1123	92	102	1
688	1254	1124	1125	19	102	1
689	1258	253	1126	44	102	1
690	1259	1126	1095	8	0	0
691	1260	319	1127	266	0	0
692	1263	1128	1050	40	204	2
693	1264	1129	1130	252	161	2
694	1265	1130	1131	127	102	1
695	1266	1132	1133	85	59	1
696	1267	1133	1134	35	0	0
697	1272	1135	1136	79	0	0
698	1274	1137	1138	1466	0	0
699	1275	922	1139	555	0	0
700	1276	1139	1140	401	102	1
701	1277	922	1141	250	102	1
702	1278	173	1142	1128	0	0
703	1280	1140	1143	266	0	0
704	1281	1143	1144	235	0	0
705	1282	173	659	163	0	0
706	1283	1145	1146	711	0	0
707	1284	177	1145	60	102	1
708	1286	1147	1148	195	102	1
709	1287	1147	1149	292	0	0
710	1289	1150	1151	1407	0	0
711	1290	1150	1152	397	102	1
712	1293	1153	1154	76	204	2
713	1295	1156	1138	534	0	0
714	1297	1157	1158	321	0	0
715	1298	1158	1159	192	0	0
716	1300	1159	1160	9	0	0
717	1301	1160	1161	69	0	0
718	1303	1151	1162	45	102	1
719	1304	1162	1163	143	425	5
720	1305	1163	1164	57	204	2
721	1306	1165	1166	31	204	2
722	1307	1166	1167	36	204	2
723	1308	262	1168	247	263	3
724	1309	1167	1169	95	773	8
725	1310	1169	1153	44	102	1
726	1311	1153	1160	60	102	1
727	1312	1170	1162	157	204	2
728	1314	1159	1171	62	0	0
729	1315	1154	1161	28	0	0
730	1318	1161	1172	201	102	1
731	1319	1173	1144	1292	306	3
732	1321	1174	1175	221	204	2
733	1322	1173	1176	887	0	0
734	1323	1176	1177	441	0	0
735	1326	1178	1179	68	0	0
736	1327	1180	1181	322	0	0
737	1329	1181	1182	31	102	1
738	1330	1183	1184	1218	0	0
739	1331	1185	1186	513	263	3
740	1332	1187	1188	1181	0	0
741	1334	1184	1187	44	0	0
742	1336	1189	1185	184	102	1
743	1337	1185	1184	919	306	3
744	1338	1190	1155	101	0	0
745	1340	1191	1192	138	0	0
746	1343	1192	1193	305	102	1
747	1346	1194	1191	60	0	0
748	1347	1191	1195	603	263	3
749	1348	1196	1194	343	161	2
750	1349	1194	1197	275	0	0
751	1350	1195	1198	1322	0	0
752	1351	1195	1196	389	0	0
753	1352	1199	1200	77	0	0
754	1355	1197	1192	162	0	0
755	1356	1199	1201	235	0	0
756	1357	1199	1202	137	0	0
757	1358	1203	1204	55	0	0
758	1359	1204	1205	775	204	2
759	1360	1205	1197	188	0	0
760	1362	1206	1203	46	0	0
761	1363	1193	1207	353	0	0
762	1372	1208	1209	55	102	1
763	1376	1210	1211	27	102	1
764	1382	1212	1213	1202	0	0
765	1383	1214	1212	130	0	0
766	1384	1212	1215	141	102	1
767	1400	1216	1217	633	59	1
768	1401	1218	1219	41	0	0
769	1402	1219	1220	25	102	1
770	1403	1220	1218	16	0	0
771	1404	1221	1222	17	161	2
772	1405	1222	1223	26	161	2
773	1406	1010	1224	9	0	0
774	1407	1224	1225	96	263	3
775	1408	1226	1227	54	102	1
776	1409	1227	1228	259	0	0
777	1410	1229	952	15	0	0
778	1412	1230	1231	158	204	2
779	1413	1231	1232	169	0	0
780	1414	1233	1234	29	102	1
781	1418	1235	1236	459	102	1
782	1419	1236	1237	193	0	0
783	1422	1238	1239	715	0	0
784	1424	1240	1241	294	102	1
785	1425	1242	1240	152	102	1
786	1426	1243	1244	49	102	1
787	1427	1245	1246	116	0	0
788	1428	1246	1247	20	102	1
789	1429	1248	802	101	0	0
790	1430	1249	1250	33	204	2
791	1431	1250	1251	104	892	10
792	1432	1252	1253	265	204	2
793	1433	1253	1254	341	0	0
794	1436	1257	1258	31	0	0
795	1437	1258	1259	12	0	0
796	1438	732	1257	18	0	0
797	1439	1260	1261	140	0	0
798	1440	1261	1262	47	102	1
799	1441	787	1260	203	0	0
800	1443	8	10	2	0	0
801	1446	1263	1264	74	0	0
802	1447	1263	1265	102	204	2
803	1448	1266	20	26	59	1
804	1450	644	1267	45	0	0
805	1455	1268	1269	275	102	1
806	1456	1270	663	142	204	2
807	1459	1271	1272	28	119	2
808	1460	1068	1273	1493	0	0
809	1461	1168	1274	37	0	0
810	1465	1275	1276	187	0	0
811	1472	1278	1279	346	0	0
812	1474	1280	1037	160	0	0
813	1481	1282	1283	46	204	2
814	1482	1284	1285	58	161	2
815	1483	1286	1287	972	0	0
816	1484	904	1288	78	408	4
817	1485	1288	1289	55	59	1
818	1486	1290	785	23	59	1
819	1487	1291	1292	52	102	1
820	1488	1293	1294	116	408	4
821	1489	1295	1296	64	204	2
822	1490	1297	1298	28	204	2
823	1491	1298	1299	223	102	1
824	1492	1297	1300	232	102	1
825	1493	1301	1302	445	0	0
826	1498	1303	599	426	0	0
827	1499	1303	1304	602	0	0
828	1500	1305	1306	511	0	0
829	1507	1278	1277	82	0	0
830	1510	1276	1281	158	0	0
831	1511	1281	262	237	0	0
832	1517	1307	476	367	0	0
833	1518	1308	1309	52	0	0
834	1519	1308	1310	34	204	2
835	1520	1311	1312	79	365	4
836	1522	1314	1315	419	0	0
837	1523	1314	1316	149	0	0
838	1524	1317	1309	67	102	1
839	1525	1318	1288	167	629	7
840	1526	1104	1319	946	0	0
841	1528	1319	1320	72	0	0
842	1529	1321	1322	308	102	1
843	1530	1323	1324	661	102	1
844	1532	1316	1325	1118	714	7
845	1533	1326	1327	52	0	0
846	1534	1328	1329	69	204	2
847	1535	1327	1330	79	102	1
848	1537	1331	1332	46	178	3
849	1538	1333	1334	172	0	0
850	1540	1335	1333	172	0	0
851	1542	1336	1337	137	0	0
852	1543	1338	1339	33	119	2
853	1544	1332	1338	6	0	0
854	1545	1338	1340	29	119	2
855	1547	1334	1341	173	0	0
856	1555	1232	1342	14	0	0
857	1557	1232	201	15	0	0
858	1558	1343	1344	295	102	1
859	1559	1345	1346	81	102	1
860	1560	1346	1347	130	119	2
861	1563	1349	955	19	0	0
862	1564	1350	1351	78	204	2
863	1565	1351	283	113	0	0
864	1567	1352	8	19	0	0
865	1569	1134	1353	1362	0	0
866	1570	777	1354	1564	0	0
867	1571	1355	1356	147	204	2
868	1572	792	1357	96	102	1
869	1573	1358	1359	445	59	1
870	1575	1360	1361	104	102	1
871	1578	1362	1363	1617	0	0
872	1579	196	1098	353	0	0
873	1580	195	1098	549	0	0
874	1581	1364	1365	153	204	2
875	1582	215	1366	97	204	2
876	1583	205	1367	64	204	2
877	1584	1368	1369	68	0	0
878	1585	1370	1371	185	0	0
879	1586	1371	1125	53	0	0
880	1587	1372	1373	19	0	0
881	1588	1373	1374	450	102	1
882	1589	199	1375	161	0	0
883	1590	1376	782	145	0	0
884	1591	782	1377	641	0	0
885	1592	1378	1379	104	0	0
886	1593	515	1380	44	102	1
887	1594	1128	1381	114	0	0
888	1595	1382	1383	241	0	0
889	1597	1383	1384	160	204	2
890	1598	1385	1386	23	102	1
891	1599	1386	1387	133	102	1
892	1600	1388	1389	205	204	2
893	1605	1305	1390	137	204	2
894	1606	1391	1392	215	102	1
895	1607	1393	1394	320	0	0
896	1608	1393	1395	198	59	1
897	1609	1143	1396	139	0	0
898	1610	1397	1396	80	102	1
899	1611	1138	1398	15	0	0
900	1612	1398	1157	71	0	0
901	1613	1399	1398	214	102	1
902	1614	1186	1400	289	306	3
903	1615	1400	1170	923	0	0
904	1616	1401	1400	116	204	2
905	1617	1402	1403	157	59	1
906	1619	1403	1404	258	102	1
907	1620	1180	1405	88	0	0
908	1622	1406	1407	222	612	6
909	1623	1407	1408	107	408	4
910	1624	1407	1409	93	102	1
911	1625	1410	1411	15	102	1
912	1626	1411	1412	118	102	1
913	1627	1411	1413	129	59	1
914	1631	1412	1414	135	0	0
