ProblemType:	CARP
NumberNodes:	2018
NumberEdges:	2655
DepotNodeNumber:	1504
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
90	750	215	216	244	510	1
91	756	13	217	112	1020	1
92	767	218	219	102	1020	1
93	778	222	223	3	188	1
94	779	223	224	140	0	0
95	781	225	226	567	0	0
96	784	227	228	627	0	0
97	831	233	234	93	0	0
98	832	234	235	247	1020	1
99	905	248	249	44	340	1
100	921	252	193	233	0	0
101	973	146	265	153	1224	3
102	1014	266	142	112	188	1
103	1015	267	268	77	510	1
104	1035	269	270	144	2040	2
105	1071	261	275	35	1020	1
106	1072	275	276	9	0	0
107	1075	277	278	256	0	0
108	1099	285	286	53	408	2
109	1101	287	237	147	0	0
110	1106	288	289	34	0	0
111	1107	289	290	120	187	2
112	1136	293	294	44	7140	7
113	1161	59	295	557	0	0
114	1166	62	296	493	0	0
115	1167	296	297	504	0	0
116	1168	297	60	503	0	0
117	1169	297	298	274	0	0
118	1170	298	72	1204	0	0
119	1183	300	231	240	0	0
120	1200	301	149	19	0	0
121	1272	304	305	79	0	0
122	1273	149	113	27	0	0
123	1274	306	307	1466	0	0
124	1275	258	308	555	0	0
125	1276	308	309	667	0	0
126	1277	258	310	725	0	0
127	1286	312	313	195	510	1
128	1290	314	32	737	0	0
129	1293	315	316	104	0	0
130	1295	307	151	1247	0	0
131	1297	317	318	321	0	0
132	1298	318	319	192	0	0
133	1300	319	320	9	0	0
134	1301	320	316	69	0	0
135	1308	88	323	247	0	0
136	1310	324	315	44	0	0
137	1311	315	320	60	0	0
138	1314	319	308	2044	0	0
139	1316	325	309	1222	0	0
140	1321	326	327	311	0	0
141	1322	328	309	2414	0	0
142	1335	329	330	489	0	0
143	1343	331	332	305	1020	1
144	1345	325	333	249	0	0
145	1349	333	334	275	0	0
146	1353	335	336	83	502	2
147	1355	334	331	162	0	0
148	1382	337	338	628	0	0
149	1383	337	339	501	0	0
150	1438	209	342	18	204	1
151	1442	343	344	690	1020	1
152	1452	345	346	138	3876	5
153	1460	291	347	1493	1020	1
154	1487	352	353	52	0	0
155	1492	354	355	232	0	0
156	1493	356	357	445	0	0
157	1499	358	359	602	0	0
158	1511	348	88	237	0	0
159	1524	363	364	67	0	0
160	1525	365	350	167	0	0
161	1531	368	369	323	0	0
162	1532	362	370	1118	0	0
163	1538	371	372	172	0	0
164	1540	373	371	172	0	0
165	1546	374	375	17	4080	4
166	1547	372	376	173	0	0
167	1569	379	380	1362	0	0
168	1570	225	381	1564	0	0
169	1578	382	383	1617	0	0
170	1584	384	385	68	0	0
171	1590	386	228	145	0	0
172	1591	228	387	641	0	0
173	1637	389	252	212	816	2
174	1666	395	396	750	0	0
175	1667	397	387	577	0	0
176	1668	387	304	201	0	0
177	1669	344	398	1232	0	0
178	1672	399	400	776	0	0
179	1690	8	287	154	0	0
180	1698	403	404	509	0	0
181	1704	405	78	992	0	0
182	1708	61	296	1721	0	0
183	1709	300	363	68	0	0
184	1711	406	407	87	1428	2
185	1712	407	352	57	0	0
186	1726	409	410	251	510	1
187	1738	414	415	1196	604	2
188	1745	417	312	792	0	0
189	1752	381	395	655	0	0
190	1757	321	317	311	0	0
191	1774	419	420	43	0	0
192	1775	421	422	47	1700	2
193	1778	423	424	15	1020	1
194	1798	426	233	161	0	0
195	1805	428	429	50	6120	6
196	1817	430	431	75	0	0
197	1823	376	373	173	0	0
198	1836	385	350	62	0	0
199	1837	385	352	51	0	0
200	1838	351	384	105	510	1
201	1839	384	353	52	0	0
202	1877	241	435	22	0	0
203	1878	435	436	34	0	0
204	1879	436	437	12	0	0
205	1880	437	241	25	0	0
206	1914	443	444	2115	0	0
207	1950	440	445	61	204	1
208	1954	446	447	50	612	3
209	1993	452	453	11	94	1
210	1997	454	455	50	0	0
211	1998	455	456	43	1020	1
212	1999	455	457	67	0	0
213	2019	85	458	60	816	2
214	2020	458	459	109	0	0
215	2021	460	428	8	0	0
216	2022	428	461	33	0	0
217	2026	463	464	322	0	0
218	2039	347	470	32	0	0
219	2061	473	176	30	0	0
220	2063	474	475	143	0	0
221	2099	58	295	663	0	0
222	2109	486	487	49	0	0
223	2112	488	51	64	0	0
224	2117	490	491	75	1020	1
225	2118	491	18	34	0	0
226	2120	492	160	104	94	1
227	2146	496	497	95	0	0
228	2150	498	499	973	0	0
229	2155	500	496	239	0	0
230	2165	501	502	33	204	1
231	2197	327	503	94	510	1
232	2201	504	505	611	0	0
233	2202	504	506	33	0	0
234	2203	506	507	99	0	0
235	2204	506	508	33	0	0
236	2205	508	509	99	0	0
237	2206	508	504	62	0	0
238	2213	473	474	72	0	0
239	2220	379	510	1375	0	0
240	2225	511	245	723	0	0
241	2231	169	484	10	0	0
242	2258	415	231	234	0	0
243	2299	514	515	111	4080	4
244	2301	516	517	84	7140	7
245	2303	518	519	85	1020	1
246	2304	520	518	42	0	0
247	2324	291	464	191	0	0
248	2349	304	521	116	0	0
249	2358	523	524	107	1020	1
250	2363	525	526	50	510	1
251	2380	272	378	187	2040	2
252	2393	527	528	142	1020	1
253	2420	526	531	44	0	0
254	2428	534	343	152	0	0
255	2430	535	534	99	0	0
256	2431	535	343	151	0	0
257	2457	538	539	20	0	0
258	2458	540	541	17	0	0
259	2459	541	542	205	0	0
260	2460	542	543	271	0	0
261	2461	544	545	269	0	0
262	2462	544	546	15	0	0
263	2470	547	549	8	0	0
264	2486	551	552	149	0	0
265	2488	553	554	193	0	0
266	2489	554	552	60	0	0
267	2492	551	553	224	0	0
268	2497	555	556	110	1020	1
269	2499	557	558	104	204	1
270	2507	559	262	128	2040	2
271	2510	561	562	11	510	1
272	2517	564	561	329	0	0
273	2518	550	565	50	5100	5
274	2519	566	567	649	0	0
275	2523	566	247	445	0	0
276	2524	569	570	1287	0	0
277	2525	569	571	43	0	0
278	2526	565	556	32	0	0
279	2531	274	574	64	1020	1
280	2532	574	575	14	0	0
281	2534	576	577	20	1020	1
282	2535	577	578	36	0	0
283	2536	559	579	143	0	0
284	2537	580	511	62	0	0
285	2541	581	484	51	0	0
286	2544	582	583	87	1020	2
287	2548	171	585	113	0	0
288	2561	587	281	7	0	0
289	2570	590	591	1849	0	0
290	2597	597	599	188	0	0
291	2608	601	602	560	2040	2
292	2609	601	183	19	0	0
293	2614	593	594	28	0	0
294	2615	603	604	184	0	0
295	2617	605	606	370	0	0
296	2624	608	599	106	0	0
297	2627	609	610	172	510	1
298	2628	610	611	58	0	0
299	2629	611	612	21	2040	2
300	2630	612	613	52	0	0
301	2631	613	608	66	0	0
302	2632	612	614	247	0	0
303	2638	615	616	22	0	0
304	2639	617	616	74	0	0
305	2640	616	608	161	204	1
306	2641	608	618	200	0	0
307	2653	340	620	262	0	0
308	2655	208	622	18	0	0
309	2660	570	624	239	0	0
310	2662	625	626	356	0	0
311	2666	560	627	86	0	0
312	2680	631	632	224	1020	1
313	2681	633	634	948	0	0
314	2682	635	128	8	0	0
315	2684	636	637	60	0	0
316	2686	638	604	53	0	0
317	2687	604	129	37	0	0
318	2688	603	638	153	0	0
319	2689	606	607	46	0	0
320	2698	639	248	22	0	0
321	2699	248	640	79	0	0
322	2713	643	644	379	0	0
323	2714	645	646	515	0	0
324	2718	62	647	625	0	0
325	2719	647	299	364	0	0
326	2722	649	650	705	0	0
327	2734	651	652	41	0	0
328	2736	653	654	128	0	0
329	2737	654	655	93	0	0
330	2738	655	656	104	357	3
331	2739	657	658	120	0	0
332	2740	658	659	30	0	0
333	2741	659	656	40	0	0
334	2762	661	625	121	510	1
335	2766	662	663	55	2652	6
336	2767	663	657	62	0	0
337	2769	663	664	140	1700	2
338	2774	665	666	37	0	0
339	2775	666	667	33	0	0
340	2776	667	668	217	0	0
341	2777	668	669	120	188	1
342	2778	670	671	103	510	1
343	2779	672	673	66	0	0
344	2780	673	674	125	0	0
345	2783	675	676	440	0	0
346	2785	665	677	46	0	0
347	2786	677	672	63	0	0
348	2787	672	401	105	0	0
349	2788	673	678	117	0	0
350	2789	655	679	96	0	0
351	2790	675	680	42	0	0
352	2802	682	683	11	0	0
353	2803	683	684	95	1020	1
354	2804	684	685	75	0	0
355	2806	685	686	42	0	0
356	2807	686	687	143	1020	1
357	2823	690	691	98	0	0
358	2824	391	471	517	0	0
359	2830	692	693	93	0	0
360	2837	694	695	102	0	0
361	2838	695	696	77	0	0
362	2839	696	697	92	0	0
363	2844	698	124	45	94	1
364	2850	699	700	46	94	1
365	2857	701	702	132	1700	2
366	2867	125	703	657	0	0
367	2868	704	310	448	0	0
368	2875	705	706	162	0	0
369	2880	707	708	27	510	1
370	2885	706	710	39	0	0
371	2888	709	706	21	0	0
372	2891	711	282	76	0	0
373	2892	282	712	39	0	0
374	2893	712	311	68	0	0
375	2898	713	710	32	0	0
376	2903	714	715	636	0	0
377	2911	716	717	79	816	2
378	2929	718	719	92	0	0
379	2930	718	720	67	0	0
380	2934	721	722	77	281	3
381	2940	724	34	102	0	0
382	2943	301	725	155	408	1
383	2948	727	728	9	0	0
384	2954	114	729	47	680	1
385	2955	729	724	50	282	2
386	2956	724	35	55	0	0
387	2960	113	703	42	0	0
388	2961	703	725	67	0	0
389	2962	725	147	216	0	0
390	2965	151	301	58	0	0
391	2967	730	731	120	408	1
392	2968	732	733	102	680	1
393	2972	735	689	53	0	0
394	2973	731	733	114	0	0
395	2974	736	737	28	0	0
396	2975	737	681	22	0	0
397	2976	681	738	28	0	0
398	2977	738	736	22	0	0
399	2978	739	740	36	0	0
400	2986	741	742	161	5100	5
401	2988	691	743	303	0	0
402	3000	449	744	24	0	0
403	3002	745	746	237	0	0
404	3004	747	748	26	0	0
405	3007	750	112	64	0	0
406	3008	751	752	107	510	1
407	3009	752	753	61	0	0
408	3010	754	755	21	510	1
409	3011	732	730	87	680	1
410	3012	735	756	8	0	0
411	3017	749	746	68	0	0
412	3023	758	759	28	0	0
413	3024	759	747	99	0	0
414	3029	760	761	170	2040	2
415	3030	761	762	11	0	0
416	3031	762	763	124	5100	5
417	3032	763	448	158	0	0
418	3033	448	750	217	0	0
419	3034	758	691	263	0	0
420	3041	692	743	67	0	0
421	3044	693	764	64	119	1
422	3059	767	768	432	0	0
423	3060	768	769	730	0	0
424	3061	770	768	887	0	0
425	3063	768	771	2175	0	0
426	3083	770	736	699	0	0
427	3092	773	774	304	0	0
428	3097	771	408	648	0	0
429	3116	110	776	26	0	0
430	3117	776	419	30	0	0
431	3119	776	777	108	0	0
432	3123	778	697	50	0	0
433	3124	697	779	224	0	0
434	3127	781	782	165	0	0
435	3131	408	783	816	0	0
436	3136	783	773	422	0	0
437	3141	784	425	58	0	0
438	3143	785	786	26	0	0
439	3145	787	788	257	0	0
440	3147	789	790	188	0	0
441	3155	251	390	110	0	0
442	3156	780	791	176	0	0
443	3161	792	778	88	0	0
444	3162	419	789	25	0	0
445	3166	794	795	14	0	0
446	3169	796	797	114	1020	1
447	3177	369	801	18	0	0
448	3178	801	802	85	0	0
449	3181	786	791	45	188	1
450	3182	791	707	47	510	1
451	3183	707	803	170	3264	6
452	3184	803	793	20	1020	1
453	3187	798	804	75	0	0
454	3203	330	314	389	94	1
455	3209	409	253	193	0	0
456	3230	255	413	702	0	0
457	3232	393	807	131	510	1
458	3236	392	806	814	0	0
459	3238	808	809	797	0	0
460	3240	806	810	714	0	0
461	3242	809	811	647	0	0
462	3244	812	366	1543	0	0
463	3279	815	816	21	3060	3
464	3292	817	818	8	1020	1
465	3301	819	820	70	94	1
466	3302	420	821	27	1360	3
467	3304	775	822	1257	0	0
468	3315	824	798	50	204	1
469	3318	780	795	182	0	0
470	3321	825	794	142	0	0
471	3334	255	811	5	0	0
472	3335	811	808	966	0	0
473	3338	827	828	898	0	0
474	3339	360	829	19	0	0
475	3341	828	829	16	0	0
476	3343	828	360	17	0	0
477	3386	830	813	20	0	0
478	3389	831	832	164	0	0
479	3393	109	834	86	0	0
480	3394	834	797	82	0	0
481	3395	423	834	18	0	0
482	3398	835	819	29	0	0
483	3399	819	694	142	0	0
484	3400	420	835	13	0	0
485	3402	796	787	1147	0	0
486	3416	836	799	58	0	0
487	3417	837	836	48	1020	1
488	3418	838	837	58	0	0
489	3425	839	840	19	0	0
490	3431	115	728	100	0	0
491	3433	841	723	34	680	1
492	3446	521	305	105	0	0
493	3447	305	842	593	0	0
494	3452	843	844	13	0	0
495	3458	848	849	20	0	0
496	3464	851	33	74	0	0
497	3471	324	421	13	0	0
498	3502	853	449	70	510	1
499	3506	753	754	34	1088	2
500	3507	755	823	25	510	1
501	3510	735	730	67	0	0
502	3512	854	855	45	680	1
503	3515	856	857	80	119	1
504	3516	857	684	108	0	0
505	3517	858	740	75	1020	1
506	3526	411	859	412	748	4
507	3563	799	861	99	0	0
508	3564	861	793	72	1020	1
509	3570	790	795	71	0	0
510	3577	802	862	38	1020	1
511	3582	863	838	23	374	2
512	3586	864	865	803	0	0
513	3587	866	867	24	0	0
514	3591	145	868	60	0	0
515	3592	868	444	229	0	0
516	3609	869	493	51	0	0
517	3611	871	872	100	0	0
518	3618	874	875	85	0	0
519	3619	875	876	96	0	0
520	3621	877	870	159	0	0
521	3625	532	846	495	0	0
522	3633	878	879	808	0	0
523	3643	153	443	856	0	0
524	3644	153	442	441	0	0
525	3650	411	880	866	0	0
526	3657	482	53	282	0	0
527	3658	712	711	114	0	0
528	3659	720	719	143	0	0
529	3660	318	322	173	0	0
530	3661	881	326	692	510	1
531	3663	326	328	390	0	0
532	3720	256	257	250	2432	5
533	3723	253	787	1205	0	0
534	3726	808	392	199	0	0
535	3727	393	814	1332	0	0
536	3736	355	882	62	0	0
537	3737	827	356	611	510	1
538	3738	357	359	2065	0	0
539	3761	501	852	913	0	0
540	3763	416	370	690	0	0
541	3770	884	396	732	0	0
542	3772	397	842	439	0	0
543	3786	886	887	1765	0	0
544	3801	890	891	133	0	0
545	3814	876	893	21	0	0
546	3820	874	869	118	0	0
547	3831	875	872	141	0	0
548	3832	872	278	191	1020	1
549	3851	441	894	468	510	1
550	3852	894	895	613	0	0
551	3858	896	897	80	0	0
552	3859	434	898	54	0	0
553	3860	487	899	47	0	0
554	3862	899	900	37	1360	2
555	3863	51	901	103	0	0
556	3875	904	107	101	0	0
557	3876	905	7	1073	408	2
558	3878	906	688	486	0	0
559	3879	8	236	102	714	3
560	3884	896	434	57	0	0
561	3896	439	443	159	0	0
562	3910	908	907	43	0	0
563	3912	734	907	43	0	0
564	3915	908	734	38	0	0
565	3945	911	912	795	1020	1
566	3946	912	913	653	0	0
567	3954	146	152	174	3264	4
568	3957	915	916	71	0	0
569	3958	917	288	44	0	0
570	3963	866	865	1334	510	1
571	3968	919	920	96	0	0
572	3969	920	869	84	0	0
573	3970	875	920	111	0	0
574	3981	488	917	31	510	1
575	3983	893	919	92	816	2
576	3990	145	888	640	0	0
577	3994	442	864	1050	0	0
578	4002	922	923	556	0	0
579	4009	433	924	312	0	0
580	4010	925	926	36	1428	2
581	4011	927	928	30	188	1
582	4012	929	930	136	0	0
583	4015	239	931	125	1700	5
584	4021	242	932	74	1020	1
585	4038	98	889	107	0	0
586	4044	933	930	7	0	0
587	4046	933	929	14	0	0
588	4047	929	44	16	187	2
589	4048	46	893	43	0	0
590	4049	46	927	16	0	0
591	4050	917	915	19	0	0
592	4051	901	221	143	0	0
593	4052	52	934	140	0	0
594	4056	935	433	349	1020	1
595	4064	906	936	20	0	0
596	4079	937	924	286	0	0
597	4082	939	224	105	408	1
598	4094	940	941	44	3060	3
599	4095	871	876	166	0	0
600	4096	919	49	110	731	4
601	4097	942	943	154	1411	6
602	4098	944	943	238	0	0
603	4099	945	946	54	0	0
604	4100	892	944	28	0	0
605	4101	892	947	22	0	0
606	4103	944	946	27	0	0
607	4104	946	947	24	0	0
608	4106	948	949	30	94	1
609	4109	950	951	33	188	1
610	4110	951	858	30	0	0
611	4111	82	952	101	1114	2
612	4113	953	572	126	2040	2
613	4122	954	955	43	2040	2
614	4123	955	956	71	2040	2
615	4128	957	576	297	0	0
616	4130	909	910	204	0	0
617	4136	909	576	77	0	0
618	4158	143	961	49	0	0
619	4162	645	962	144	0	0
620	4171	575	957	274	0	0
621	4172	957	492	7	0	0
622	4173	100	102	56	0	0
623	4175	159	963	138	612	2
624	4176	963	559	113	2040	2
625	4177	579	964	39	0	0
626	4178	964	965	57	1530	2
627	4179	965	580	211	0	0
628	4185	850	530	11	0	0
629	4186	530	533	15	0	0
630	4187	533	480	9	0	0
631	4188	480	850	17	0	0
632	4196	969	970	73	0	0
633	4197	971	972	104	680	1
634	4198	972	973	72	0	0
635	4203	976	977	535	408	2
636	4204	977	904	148	408	1
637	4211	978	448	448	2040	2
638	4212	762	979	88	2040	2
639	4214	980	981	116	94	1
640	4223	306	32	32	0	0
641	4252	982	801	88	0	0
642	4254	983	984	17	94	1
643	4269	520	988	45	0	0
644	4300	991	992	32	510	1
645	4301	902	934	47	0	0
646	4318	996	997	9	0	0
647	4319	997	998	73	0	0
648	4320	999	1000	103	0	0
649	4330	1001	1002	220	94	1
650	4331	1002	1003	482	1020	1
651	4341	997	233	164	0	0
652	4345	1000	5	342	0	0
653	4348	89	1005	277	0	0
654	4366	570	498	1076	188	1
655	4409	335	325	57	0	0
656	4417	990	65	1277	0	0
657	4428	1007	1008	117	0	0
658	4465	1007	463	160	0	0
659	4467	1008	463	259	2040	3
660	4480	934	1013	91	2040	2
661	4493	1014	1015	33	16536	16
662	4494	1015	1016	28	0	0
663	4496	1017	1018	98	2040	2
664	4503	988	1020	30	0	0
665	4504	1021	1022	214	0	0
666	4505	1023	1024	544	0	0
667	4507	877	1017	55	0	0
668	4518	1027	1028	28	0	0
669	4526	1029	1030	81	6528	10
670	4530	1031	1032	75	357	3
671	4535	1033	1034	29	0	0
672	4538	1036	1037	42	0	0
673	4540	1038	1039	16	0	0
674	4541	1039	1040	194	1020	1
675	4542	1041	1042	44	0	0
676	4543	1042	1043	86	510	1
677	4544	1044	1045	2	0	0
678	4545	1046	1047	66	3570	4
679	4546	1047	1044	37	2040	2
680	4547	1048	1049	18	680	1
681	4549	1050	1051	191	3740	12
682	4550	1052	1053	49	0	0
683	4551	1053	1054	16	562	3
684	4554	1056	1057	48	0	0
685	4556	1059	1060	55	0	0
686	4557	1061	1059	40	510	1
687	4571	1065	1064	19	0	0
688	4574	1066	1067	356	0	0
689	4578	1068	1069	33	0	0
690	4594	969	1070	62	1020	1
691	4595	1070	1071	19	0	0
692	4608	1073	1074	29	510	1
693	4609	1075	1076	84	3400	5
694	4610	1077	1075	20	1020	2
695	4611	1074	1078	50	1530	3
696	4612	1078	1079	9	0	0
697	4613	1080	1081	26	1020	2
698	4614	1081	1077	40	510	1
699	4615	1079	1082	54	850	2
700	4621	1083	1084	176	0	0
701	4628	1086	1087	5	0	0
702	4643	1089	1090	157	1496	3
703	4644	1090	1091	33	2040	2
704	4654	1093	1094	35	1360	2
705	4655	1095	1096	53	2346	6
706	4656	1096	1097	42	1326	3
707	4663	1098	1099	200	8282	10
708	4668	1101	1102	16	0	0
709	4669	1103	1104	281	1020	1
710	4677	1105	1106	74	5100	5
711	4682	1107	885	888	0	0
712	4691	226	884	1382	0	0
713	4692	226	1108	273	0	0
714	4694	1109	1110	776	1428	2
715	4695	1111	1109	180	0	0
716	4696	1110	225	1049	0	0
717	4698	886	845	715	0	0
718	4700	1112	879	796	0	0
719	4713	1113	1114	470	1114	2
720	4716	210	1115	185	0	0
721	4726	1116	1025	68	510	1
722	4730	1118	1119	49	0	0
723	4733	1120	218	21	0	0
724	4734	1121	1122	1369	0	0
725	4746	14	1127	1463	0	0
726	4748	1128	1129	178	0	0
727	4749	1129	1130	36	0	0
728	4750	1130	1131	118	0	0
729	4751	1131	1132	87	0	0
730	4752	1132	14	54	0	0
731	4754	1132	1133	349	0	0
732	4755	1134	1135	292	0	0
733	4756	1135	1127	214	0	0
734	4757	1135	1136	1081	850	2
735	4758	1136	1137	480	0	0
736	4764	1138	1139	291	0	0
737	4765	1140	1141	343	0	0
738	4783	1142	1143	153	0	0
739	4787	1144	1145	20	0	0
740	4794	1146	1147	103	0	0
741	4795	1148	1149	630	0	0
742	4800	1150	1151	577	1700	2
743	4811	1152	1154	937	0	0
744	4814	1155	629	113	0	0
745	4831	1158	1159	1268	0	0
746	4833	1159	264	1275	0	0
747	4834	1159	1160	168	0	0
748	4843	1162	1038	28	5848	9
749	4844	1163	1164	26	0	0
750	4852	512	1166	1164	0	0
751	4854	243	1167	366	0	0
752	4855	1168	1154	165	0	0
753	4856	1168	1169	178	2040	2
754	4862	1170	1171	77	5610	6
755	4863	1171	1154	36	0	0
756	4872	1173	1174	103	1224	2
757	4876	1175	118	20	0	0
758	4877	1175	1022	43	0	0
759	4878	118	1022	19	0	0
760	4880	1176	1177	1209	0	0
761	4881	1176	1178	38	0	0
762	4906	1112	878	316	0	0
763	4910	884	880	1501	0	0
764	4911	884	386	1203	0	0
765	4915	1180	1111	360	510	1
766	4919	481	831	98	0	0
767	4920	1182	831	9	0	0
768	4924	1182	832	161	0	0
769	4939	1183	1184	18	0	0
770	4940	1167	630	385	0	0
771	4942	1185	1186	515	0	0
772	4944	1187	1188	52	0	0
773	4945	1188	1184	24	0	0
774	4946	1186	1167	236	816	2
775	4949	1188	1183	31	0	0
776	4951	1121	1190	140	0	0
777	4952	1190	1191	374	0	0
778	4953	1191	1192	406	0	0
779	4954	341	1192	325	0	0
780	4961	1195	1193	239	0	0
781	4964	1194	1196	504	0	0
782	4968	1197	1196	216	0	0
783	4970	1128	1130	217	0	0
784	4971	1129	1131	157	0	0
785	4985	1199	232	81	0	0
786	4995	1201	603	145	0	0
787	4997	1137	650	192	0	0
788	4998	1202	1203	506	0	0
789	5000	1204	1202	573	510	1
790	5001	1204	1205	350	0	0
791	5009	1206	1140	1096	0	0
792	5010	1206	399	141	0	0
793	5033	1209	1208	42	0	0
794	5039	1210	1160	889	0	0
795	5048	1166	1197	1720	0	0
796	5060	63	1213	188	0	0
797	5079	1214	645	266	0	0
798	5080	1214	1179	187	510	1
799	5090	1216	1217	44	1020	1
800	5110	1221	1222	125	0	0
801	5112	1223	1222	176	0	0
802	5113	1222	1224	28	0	0
803	5118	1211	1225	160	0	0
804	5119	1225	1221	91	0	0
805	5120	1221	1223	21	0	0
806	5121	1223	244	75	0	0
807	5123	512	1224	116	0	0
808	5163	1227	1228	64	0	0
809	5164	1228	1229	6	0	0
810	5165	1229	1230	32	0	0
811	5166	1230	15	57	0	0
812	5171	71	1232	120	510	1
813	5173	70	1233	119	0	0
814	5174	1234	1229	125	0	0
815	5177	1235	1236	33	0	0
816	5186	245	1238	194	0	0
817	5200	960	1239	18	0	0
818	5201	1239	1240	53	816	2
819	5203	960	1241	29	0	0
820	5204	1241	1242	154	510	1
821	5207	644	28	107	0	0
822	5210	1241	1243	203	0	0
823	5211	1243	279	47	0	0
824	5215	1244	1245	65	0	0
825	5217	1246	1245	104	0	0
826	5227	263	564	271	0	0
827	5238	545	541	14	0	0
828	5239	538	1249	13	0	0
829	5242	545	540	15	0	0
830	5243	539	1249	20	0	0
831	5275	1199	958	134	1020	2
832	5291	1212	69	874	0	0
833	5305	989	1217	276	0	0
834	5322	1253	144	104	0	0
835	5326	29	1254	120	0	0
836	5334	1255	1256	65	0	0
837	5357	1219	1257	138	0	0
838	5374	24	1258	145	0	0
839	5393	1259	1260	117	1700	2
840	5395	276	628	395	0	0
841	5399	1261	143	46	0	0
842	5401	1262	135	76	816	2
843	5402	966	66	39	0	0
844	5407	643	1244	108	0	0
845	5408	1255	1244	44	0	0
846	5409	1245	1256	56	1020	1
847	5445	1230	1235	210	0	0
848	5446	1228	1265	105	0	0
849	5450	139	162	67	434	2
850	5466	1234	1233	49	0	0
851	5467	163	1234	25	0	0
852	5510	499	84	244	0	0
853	5526	1266	1267	251	1020	1
854	5528	543	548	959	0	0
855	5545	1268	1269	56	748	3
856	5565	1273	1274	101	0	0
857	5566	137	1275	18	0	0
858	5567	137	1231	27	0	0
859	5600	600	1277	58	1020	1
860	5610	1278	1279	83	0	0
861	5611	995	127	29	0	0
862	5612	127	1278	23	0	0
863	5613	995	1259	26	0	0
864	5614	1259	1278	28	0	0
865	5632	959	1255	136	0	0
866	5633	1256	959	78	0	0
867	5672	990	1254	59	0	0
868	5674	1265	1281	89	0	0
869	5675	1281	1237	101	0	0
870	5678	1274	1281	18	0	0
871	5679	1227	1274	97	0	0
872	5680	1227	1273	52	0	0
873	5712	1231	1275	18	0	0
874	5737	1016	1285	27	1700	2
875	5739	1286	511	915	0	0
876	5757	6	1287	14	94	1
877	5758	1288	1289	36	850	2
878	5761	1290	633	158	0	0
879	5763	128	1291	44	1530	3
880	5807	1294	1295	93	1020	1
881	5857	1297	1298	326	1020	1
882	5861	1299	1297	167	0	0
