ProblemType:	CARP
NumberNodes:	2134
NumberEdges:	2411
DepotNodeNumber:	167
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
146	819	247	248	138	1353	9
147	820	5	249	125	204	1
148	821	249	207	116	0	0
149	833	250	251	523	2295	14
150	834	251	252	55	527	2
151	835	253	254	631	0	0
152	841	255	95	6	0	0
153	842	256	257	5	0	0
154	843	257	258	29	94	1
155	844	240	259	150	0	0
156	845	260	162	708	0	0
157	846	162	261	166	0	0
158	849	262	263	85	0	0
159	851	158	264	77	94	1
160	852	263	265	116	0	0
161	853	266	267	48	282	2
162	854	267	268	318	0	0
163	855	269	270	117	298	2
164	856	21	19	28	0	0
165	857	19	271	31	0	0
166	860	272	241	86	0	0
167	863	273	112	208	0	0
168	864	274	275	794	94	1
169	865	275	276	72	0	0
170	866	277	278	352	0	0
171	867	278	279	128	187	2
172	868	280	281	180	0	0
173	870	120	110	192	0	0
174	871	110	282	114	0	0
175	872	283	173	80	0	0
176	873	173	61	32	0	0
177	893	284	285	72	323	2
178	894	257	286	38	94	1
179	895	256	287	57	94	1
180	904	288	240	76	204	1
181	917	289	290	97	94	1
182	919	291	292	12	94	1
183	920	292	293	220	1326	7
184	928	294	295	914	0	0
185	929	295	296	144	0	0
186	931	108	297	51	0	0
187	935	298	299	193	204	1
188	945	214	199	18	0	0
189	946	199	300	457	187	2
190	948	301	302	212	0	0
191	951	112	120	161	0	0
192	952	303	304	62	374	2
193	953	305	306	30	408	1
194	955	267	307	38	408	1
195	956	308	309	68	119	1
196	957	310	311	12	94	1
197	973	139	312	153	1224	3
198	974	313	314	33	204	1
199	978	295	315	804	204	1
200	997	316	317	49	94	1
201	1008	318	319	122	408	1
202	1009	320	321	38	204	1
203	1010	263	322	42	94	1
204	1011	265	323	107	408	1
205	1012	324	325	63	204	1
206	1013	64	326	137	94	1
207	1045	327	328	149	204	1
208	1046	275	329	67	204	1
209	1047	330	320	54	298	2
210	1051	331	270	103	94	1
211	1075	332	333	256	1904	13
212	1076	334	220	33	187	2
213	1093	335	336	28	0	0
214	1099	337	338	53	706	4
215	1100	338	339	72	282	2
216	1101	340	341	38	0	0
217	1102	341	258	109	204	1
218	1106	342	343	34	188	1
219	1107	343	344	120	306	3
220	1112	345	346	48	408	1
221	1113	346	347	643	408	2
222	1114	348	349	35	94	1
223	1120	350	27	149	204	1
224	1123	351	352	108	408	1
225	1200	353	150	19	0	0
226	1248	354	355	40	0	0
227	1254	356	357	19	204	1
228	1263	358	340	40	298	2
229	1264	359	360	252	213	2
230	1265	360	361	127	94	1
231	1266	362	363	85	94	1
232	1267	363	364	35	0	0
233	1272	365	366	79	0	0
234	1273	150	99	27	0	0
235	1274	367	368	1466	0	0
236	1275	300	369	555	0	0
237	1276	369	370	401	204	1
238	1277	300	371	250	119	1
239	1278	71	372	1128	0	0
240	1279	373	374	131	0	0
241	1280	370	374	266	0	0
242	1281	374	375	235	0	0
243	1282	71	206	163	0	0
244	1283	376	377	711	0	0
245	1284	74	376	60	94	1
246	1289	378	379	1407	0	0
247	1290	378	380	397	204	1
248	1293	381	382	76	392	2
249	1295	384	368	534	204	1
250	1297	385	386	321	0	0
251	1298	386	387	192	0	0
252	1300	387	388	9	0	0
253	1301	388	389	69	0	0
254	1303	379	390	45	119	1
255	1304	390	391	143	689	5
256	1305	391	392	57	408	2
257	1306	393	394	31	298	2
258	1307	394	395	36	187	2
259	1309	395	396	95	1234	8
260	1310	396	381	44	204	1
261	1311	381	388	60	94	1
262	1312	397	390	157	298	2
263	1314	387	398	62	0	0
264	1315	382	389	28	0	0
265	1316	399	400	172	0	0
266	1318	389	401	201	188	1
267	1319	402	375	1292	375	3
268	1320	373	399	919	408	1
269	1321	403	404	221	408	2
270	1322	402	405	887	0	0
271	1323	405	406	441	0	0
272	1330	407	408	1218	0	0
273	1331	409	410	513	502	3
274	1332	411	412	1181	0	0
275	1334	408	411	44	0	0
276	1335	411	413	489	0	0
277	1336	414	409	184	417	3
278	1337	409	408	919	502	3
279	1338	415	383	101	0	0
280	1340	416	417	138	0	0
281	1343	417	418	305	1224	2
282	1345	400	419	249	0	0
283	1346	419	416	60	0	0
284	1347	416	420	603	391	3
285	1348	421	419	343	187	2
286	1349	419	422	275	0	0
287	1350	423	420	416	0	0
288	1351	420	421	389	0	0
289	1353	425	426	83	502	2
290	1355	422	417	162	0	0
291	1358	428	429	55	0	0
292	1359	429	430	775	282	2
293	1360	430	422	188	0	0
294	1362	431	428	46	0	0
295	1363	418	432	353	0	0
296	1364	433	434	49	470	3
297	1365	435	436	42	799	4
298	1370	437	438	36	876	4
299	1371	439	440	43	307	2
300	1372	441	442	55	94	1
301	1378	443	444	56	0	0
302	1380	445	446	34	188	1
303	1381	447	448	37	0	0
304	1383	449	450	130	0	0
305	1384	450	451	141	94	1
306	1387	445	447	49	0	0
307	1388	447	437	84	376	2
308	1389	437	435	74	0	0
309	1390	435	452	39	0	0
310	1393	453	447	108	655	5
311	1394	443	439	44	94	1
312	1395	454	455	49	494	4
313	1396	456	454	114	656	4
314	1397	457	458	45	282	2
315	1398	458	456	34	408	1
316	1500	459	460	511	0	0
317	1530	461	462	661	94	1
318	1531	462	463	323	0	0
319	1559	464	465	81	94	1
320	1560	465	466	130	323	2
321	1564	467	468	78	298	2
322	1565	468	91	113	0	0
323	1569	364	469	1362	0	0
324	1570	234	470	1564	0	0
325	1575	471	472	104	426	2
326	1578	473	474	1617	0	0
327	1585	475	476	185	0	0
328	1586	476	357	53	0	0
329	1590	477	239	145	0	0
330	1591	239	478	641	0	0
331	1593	190	479	44	94	1
332	1594	358	11	114	0	0
333	1605	459	480	137	187	2
334	1606	481	482	215	204	1
335	1607	483	484	320	0	0
336	1608	483	485	198	94	1
337	1609	374	486	139	0	0
338	1610	487	486	80	204	1
339	1611	368	488	15	0	0
340	1612	488	385	71	0	0
341	1613	489	488	214	94	1
342	1614	410	490	289	502	3
343	1615	490	397	923	0	0
344	1616	491	490	116	408	2
345	1622	492	493	222	1207	6
346	1623	493	494	107	825	4
347	1624	493	495	93	94	1
348	1625	496	497	15	94	1
349	1626	497	498	118	94	1
350	1627	497	499	129	119	1
351	1631	498	500	135	0	0
352	1632	500	501	22	204	1
353	1633	502	503	96	204	1
354	1646	504	505	590	204	1
355	1647	505	506	207	0	0
356	1648	505	507	463	238	1
357	1649	508	509	65	298	2
358	1650	508	510	70	442	2
359	1651	511	512	36	0	0
360	1652	511	513	114	204	1
361	1653	514	515	181	1114	6
362	1654	516	514	77	298	2
363	1655	517	518	394	791	7
364	1656	518	519	35	204	1
365	1665	236	520	660	0	0
366	1666	521	522	750	0	0
367	1667	523	478	577	0	0
368	1668	478	365	201	0	0
369	1713	524	525	150	204	1
370	1714	525	526	446	119	1
371	1717	527	354	50	0	0
372	1718	354	528	41	188	1
373	1719	529	355	40	0	0
374	1720	355	527	67	0	0
375	1730	431	530	863	1437	9
376	1731	531	532	278	0	0
377	1732	533	534	431	893	6
378	1740	535	536	947	323	2
379	1743	537	538	196	1591	10
380	1744	539	540	179	0	0
381	1751	541	542	1274	0	0
382	1752	470	521	655	0	0
383	1753	543	544	535	442	2
384	1755	545	546	40	282	2
385	1757	391	385	311	298	2
386	1758	383	547	319	119	1
387	1769	548	549	51	374	4
388	1770	550	551	6	0	0
389	1771	550	552	138	578	5
390	1774	553	554	43	0	0
391	1775	555	556	47	1904	3
392	1778	557	558	15	1020	1
393	1779	519	514	37	94	1
394	1780	559	560	64	408	1
395	1781	560	218	61	969	6
396	1782	561	562	33	562	3
397	1783	563	564	205	1598	13
398	1784	565	566	103	825	5
399	1785	566	567	16	0	0
400	1786	568	569	16	408	2
401	1787	570	571	2	0	0
402	1788	571	572	15	493	5
403	1789	573	574	8	94	1
404	1790	575	7	51	0	0
405	1791	576	575	73	0	0
406	1796	577	467	103	119	1
407	1808	578	134	45	0	0
408	1868	579	88	302	0	0
409	1869	580	581	37	204	1
410	1870	581	582	76	536	4
411	1871	581	583	32	400	4
412	1872	584	585	56	204	1
413	1873	585	586	34	0	0
414	1875	587	588	27	0	0
415	1876	588	589	88	119	1
416	1877	277	590	22	0	0
417	1878	590	591	34	0	0
418	1879	591	592	12	0	0
419	1880	592	277	25	0	0
420	1881	592	593	108	204	1
421	1882	594	595	90	0	0
422	1883	595	596	504	0	0
423	1884	595	597	38	204	1
424	1885	279	598	1059	1003	6
425	1887	145	599	85	0	0
426	1888	145	600	169	408	2
427	1889	89	601	655	706	3
428	1891	602	603	20	0	0
429	1892	602	604	11	0	0
430	1893	602	605	111	204	1
431	1897	606	607	38	408	2
432	1898	607	608	44	706	3
433	1899	607	609	44	204	1
434	1904	611	612	31	0	0
435	1905	611	613	78	94	1
436	1909	615	616	138	188	1
437	1910	617	618	44	442	2
438	1911	619	620	377	0	0
439	1912	620	621	269	0	0
440	1913	622	620	445	204	1
441	1914	623	624	2115	0	0
442	1916	625	626	44	0	0
443	1918	627	626	157	204	1
444	1919	628	629	336	94	1
445	1920	628	630	92	204	1
446	1921	631	632	162	0	0
447	1923	633	634	75	0	0
448	1924	634	635	557	94	1
449	1925	634	636	85	204	1
450	1929	143	637	333	0	0
451	1930	637	638	191	0	0
452	1931	637	639	153	119	1
453	1932	640	641	102	0	0
454	1933	641	136	153	0	0
455	1934	641	642	119	204	1
456	1935	643	644	194	119	1
457	1936	645	646	346	298	2
458	1937	646	647	598	910	4
459	1938	646	648	412	204	1
460	1939	649	650	67	204	1
461	1940	645	651	219	0	0
462	1941	651	652	125	204	1
463	1947	653	654	47	408	2
464	1949	655	656	53	0	0
465	1950	608	657	61	1122	6
466	1951	658	610	91	204	1
467	1952	659	656	937	561	3
468	1953	271	660	40	204	1
469	1954	660	23	50	1054	6
470	1960	661	471	130	1361	10
471	1961	471	662	93	306	3
472	1964	576	663	105	969	4
473	1965	575	664	111	561	4
474	2013	665	666	95	298	2
475	2014	281	667	81	119	1
476	2042	668	188	366	0	0
477	2043	188	669	276	0	0
478	2044	670	283	366	298	2
479	2045	533	318	31	0	0
480	2046	318	483	736	596	3
481	2047	671	310	13	0	0
482	2048	310	672	63	0	0
483	2052	672	508	16	0	0
484	2075	281	673	475	391	3
485	2076	674	171	122	213	2
486	2077	171	675	65	485	4
487	2078	676	677	53	94	1
488	2079	678	169	242	2168	12
489	2080	169	679	34	0	0
490	2081	672	680	43	188	1
491	2082	63	324	84	0	0
492	2083	324	681	50	0	0
493	2084	682	210	227	0	0
494	2085	210	415	100	94	1
495	2102	683	684	80	94	1
496	2109	685	686	49	621	4
497	2112	687	688	56	690	3
498	2122	689	690	49	0	0
499	2127	63	691	59	298	2
500	2165	692	693	33	204	1
501	2166	694	695	288	204	1
502	2186	696	697	193	204	1
503	2190	442	698	150	340	1
504	2191	699	459	101	204	1
505	2192	208	700	225	204	1
506	2193	183	701	309	204	1
507	2194	702	703	134	204	1
508	2197	704	705	94	697	3
509	2199	313	695	196	0	0
510	2200	695	92	11	0	0
511	2216	706	0	46	94	1
512	2217	707	708	41	204	1
513	2218	709	710	51	392	2
514	2220	364	711	1375	0	0
515	2223	712	713	123	94	1
516	2224	714	715	205	94	1
517	2226	716	717	31	298	2
518	2229	718	719	11	298	2
519	2237	3	720	272	94	1
520	2257	721	722	60	502	3
521	2265	723	724	83	884	8
522	2266	379	204	37	0	0
523	2267	100	181	139	0	0
524	2268	181	211	104	0	0
525	2269	430	725	55	0	0
526	2271	725	201	66	94	1
527	2295	183	726	152	0	0
528	2349	727	365	98	119	1
529	2359	728	729	186	0	0
530	2360	730	164	308	0	0
531	2361	167	731	93	0	0
532	2362	176	732	155	204	1
533	2363	733	734	50	714	2
534	2367	735	186	189	119	1
535	2368	736	737	419	0	0
536	2369	736	738	191	323	2
537	2370	738	739	548	0	0
538	2371	740	520	1072	0	0
539	2372	520	237	382	0	0
540	2413	741	742	19	282	2
541	2414	679	743	58	595	4
542	2415	744	745	29	187	2
543	2416	744	746	117	1293	8
544	2417	679	747	68	935	4
545	2418	748	475	372	204	1
546	2419	476	734	38	0	0
547	2420	734	749	44	0	0
548	2421	750	751	726	1471	11
549	2422	751	749	264	1624	9
550	2423	749	356	26	298	2
551	2424	752	753	76	408	2
552	2425	750	754	76	0	0
553	2426	755	756	245	0	0
554	2427	755	757	200	94	1
555	2429	758	193	188	0	0
556	2436	759	760	435	0	0
557	2438	759	761	959	306	3
558	2439	762	763	266	740	4
559	2440	764	760	676	0	0
560	2441	765	763	91	204	1
561	2443	766	767	47	825	5
562	2444	768	769	52	944	5
563	2445	770	771	33	469	4
564	2446	770	772	72	706	4
565	2447	768	773	71	595	4
566	2448	774	766	20	204	1
567	2449	775	776	112	94	1
568	2450	776	777	477	0	0
569	2451	774	773	70	0	0
570	2452	776	761	454	94	1
571	2453	65	777	73	0	0
572	2480	778	730	695	0	0
573	2482	730	775	27	94	1
574	2483	779	751	996	0	0
575	2484	779	780	463	94	1
576	2485	748	781	425	204	1
577	2486	782	783	149	0	0
578	2487	784	785	545	0	0
579	2488	785	786	193	0	0
580	2489	786	783	60	0	0
581	2490	783	787	169	0	0
582	2491	786	697	833	0	0
583	2492	782	785	224	238	1
584	2495	302	531	300	408	1
585	2496	784	788	778	306	3
586	2791	789	790	61	298	2
587	2793	791	481	85	0	0
588	2794	481	789	71	0	0
589	2795	792	545	69	408	1
590	2796	793	792	397	0	0
591	2797	794	795	52	0	0
592	2798	796	797	132	94	1
593	2799	798	799	302	486	3
594	2800	799	800	63	306	3
595	2801	800	801	31	323	2
596	2802	801	802	11	0	0
597	2803	802	803	95	2644	8
598	2804	803	804	15	0	0
599	2805	804	805	60	910	4
600	2806	805	806	42	204	1
601	2807	806	807	143	1394	5
602	2808	808	809	226	94	1
603	2809	810	808	180	1360	9
604	2810	799	811	74	391	3
605	2811	800	812	79	401	3
606	2812	813	814	35	94	1
607	2813	815	816	36	911	7
608	2814	816	817	39	1479	7
609	2817	818	819	35	391	3
610	2818	820	821	55	1003	6
611	2819	822	823	54	1224	5
612	2820	824	825	130	2296	11
613	2821	826	827	117	2381	10
614	2822	828	829	116	1097	7
615	2823	830	831	98	204	1
616	2824	512	668	517	0	0
617	2825	669	832	94	0	0
618	2826	832	712	399	0	0
619	2828	833	834	73	1148	6
620	2829	830	243	51	0	0
621	2830	835	836	93	0	0
622	2831	836	837	85	298	2
623	2832	838	839	494	502	3
624	2833	840	838	382	119	1
625	2834	841	842	74	1318	6
626	2835	843	844	100	1404	9
627	2836	845	846	68	799	5
628	2837	846	847	102	595	4
629	2838	847	848	77	493	5
630	2839	848	849	92	408	2
631	2840	850	851	77	187	2
632	2841	852	851	90	0	0
633	2842	792	128	56	204	1
634	2844	853	131	45	332	3
635	2845	854	855	55	485	4
636	2846	856	857	48	374	4
637	2847	858	859	69	774	6
638	2848	860	858	113	485	4
639	2850	861	862	46	281	3
640	2851	863	864	105	1404	6
641	2852	864	865	19	408	1
642	2853	866	864	91	901	5
643	2854	867	863	47	391	3
644	2855	863	860	42	0	0
645	2856	860	868	31	0	0
646	2857	868	869	132	2789	10
647	2858	131	870	9	0	0
648	2859	870	855	15	0	0
649	2860	856	861	6	0	0
650	2861	861	870	16	0	0
651	2862	871	872	418	0	0
652	2863	133	130	140	1131	7
653	2864	868	873	92	680	4
654	2865	873	874	12	119	1
655	2866	132	5	98	0	0
656	2867	875	132	454	408	2
657	2868	876	877	448	0	0
658	2869	877	371	475	94	1
659	2870	878	879	39	749	4
660	2871	880	881	38	1122	10
661	2872	882	883	37	680	1
662	2873	884	885	89	391	3
663	2874	885	886	45	119	1
664	2875	886	887	162	612	2
665	2876	886	794	42	0	0
666	2877	552	888	47	281	3
667	2878	552	889	57	0	0
668	2880	890	891	27	510	1
669	2881	795	892	26	0	0
670	2882	884	879	78	834	4
671	2883	881	893	69	596	2
672	2884	893	894	58	1081	7
673	2885	887	882	39	187	2
674	2886	895	896	84	204	1
675	2887	896	897	59	204	1
676	2888	892	887	21	0	0
677	2889	887	898	168	1029	4
678	2890	898	899	11	94	1
679	2891	899	335	76	0	0
680	2892	335	900	39	408	1
681	2893	900	372	68	119	1
682	2895	372	901	929	901	6
683	2896	737	897	450	391	3
684	2897	895	902	75	689	5
685	2898	902	882	32	0	0
686	2899	903	904	231	204	1
687	2901	905	906	99	408	1
688	2902	907	905	84	408	1
689	2903	908	464	419	0	0
690	2904	464	909	51	0	0
691	2905	60	412	106	340	1
692	2906	60	910	90	0	0
693	2907	911	912	70	94	1
694	2908	913	914	72	375	3
695	2909	915	916	41	1003	5
696	2910	917	247	29	706	4
697	2911	918	919	79	1947	8
698	2912	920	921	88	298	2
699	2913	922	923	250	485	4
700	2914	923	924	27	0	0
701	2915	924	925	91	188	1
702	2916	926	927	84	714	5
703	2917	928	929	43	502	2
704	2919	924	929	59	298	2
705	2920	929	926	12	0	0
706	2921	926	915	49	0	0
707	2922	915	930	89	391	3
708	2923	910	931	1002	408	1
709	2924	380	12	340	0	0
710	2925	932	13	527	188	1
711	2926	13	925	313	0	0
712	2927	925	931	28	0	0
713	2928	931	933	453	0	0
714	2929	933	934	92	0	0
715	2930	933	935	67	0	0
716	2931	935	922	495	204	1
717	2932	922	129	6	0	0
718	2933	129	936	83	536	4
719	2934	936	914	77	1063	9
720	2935	914	124	44	689	5
721	2936	937	920	17	94	1
722	2939	123	938	28	94	1
723	2940	939	940	48	706	3
724	2941	941	942	93	612	3
725	2942	943	944	79	213	2
726	2943	353	945	155	408	1
727	2944	946	101	89	281	3
728	2945	947	866	115	1326	6
729	2946	948	949	72	298	2
730	2947	949	950	73	612	3
731	2948	950	951	9	0	0
732	2949	951	947	35	0	0
733	2950	947	867	15	188	1
734	2951	952	943	113	1012	6
735	2952	943	946	40	0	0
736	2953	874	953	23	204	1
737	2954	101	944	47	774	2
738	2955	944	939	50	580	4
739	2956	939	16	55	323	2
740	2957	100	954	236	298	2
741	2959	955	875	203	119	1
742	2960	99	955	42	0	0
743	2961	955	945	67	0	0
744	2962	945	148	216	0	0
745	2963	16	952	57	493	3
746	2964	384	152	713	502	3
747	2965	152	353	58	0	0
748	2966	814	539	232	238	1
749	2967	956	957	120	1301	6
750	2968	958	959	102	799	2
751	2969	807	960	53	0	0
752	2970	960	961	345	204	1
753	2972	962	813	53	0	0
754	2973	957	959	114	188	1
755	2974	963	964	28	0	0
756	2975	964	798	22	0	0
757	2976	798	965	28	0	0
758	2977	965	963	22	0	0
759	2978	966	967	36	0	0
760	2979	968	969	117	527	3
761	2980	970	971	115	621	4
762	2981	972	973	123	1633	10
763	2982	974	975	103	323	2
764	2983	976	977	40	502	3
765	2984	978	979	59	816	3
766	2985	980	979	63	1029	6
767	2986	981	982	161	5100	5
768	2987	983	984	97	1352	8
769	2988	831	985	303	0	0
770	2989	974	832	81	204	1
771	2990	986	987	65	374	4
772	2991	919	988	31	391	3
773	2992	392	989	75	408	2
774	2993	555	317	46	0	0
775	2994	990	427	50	0	0
776	2995	530	991	61	469	4
777	2996	992	502	75	612	3
778	2998	827	993	51	646	4
779	2999	994	995	92	893	5
780	3000	662	996	24	0	0
781	3001	994	512	37	0	0
782	3002	997	998	237	2712	15
783	3003	999	1000	170	2253	11
784	3004	1000	1001	26	188	1
785	3005	1001	548	112	1191	7
786	3006	548	1002	97	698	5
787	3007	1003	98	64	877	5
788	3008	1004	973	107	2101	11
789	3009	973	1005	61	1003	5
790	3010	971	1006	21	510	1
791	3011	958	956	87	1574	6
792	3012	962	1007	8	0	0
793	3013	1007	1008	91	1480	5
794	3014	1009	981	74	204	1
795	3015	981	676	85	1190	5
796	3016	676	1002	76	561	4
797	3017	1002	998	68	502	3
798	3018	1010	1011	26	0	0
799	3019	1001	1012	86	306	3
800	3020	1013	1011	76	417	3
801	3021	1011	986	16	0	0
802	3022	975	669	74	94	1
803	3023	1014	1015	28	238	1
804	3024	1015	1000	99	502	3
805	3025	1015	828	213	969	6
806	3026	828	816	36	0	0
807	3027	816	1016	109	545	3
808	3028	1016	1017	72	281	3
809	3029	1017	1018	170	2040	2
810	3030	1018	1019	11	0	0
811	3031	1019	1020	124	5100	5
812	3032	1020	661	158	1037	7
813	3033	661	1003	217	1183	9
814	3034	1014	831	263	1097	6
815	3039	837	1021	125	0	0
816	3040	1022	835	26	204	1
817	3041	835	985	67	0	0
818	3043	712	1023	313	0	0
819	3044	836	1024	64	119	1
820	3046	1023	1025	91	0	0
821	3047	1025	1026	115	0	0
822	3048	1026	1027	80	0	0
823	3049	1027	1028	433	187	2
824	3050	1029	1030	732	298	2
825	3051	1025	1031	223	0	0
826	3052	1027	1032	228	0	0
827	3053	1029	1033	307	94	1
828	3056	328	1035	216	0	0
829	3058	839	1036	34	0	0
830	3059	1037	1038	432	94	1
831	3060	1038	1039	730	0	0
832	3061	1040	1041	596	119	1
833	3062	1041	1038	291	0	0
834	3063	1038	1042	165	0	0
835	3064	1043	1044	328	596	3
836	3065	1040	276	227	204	1
837	3066	276	274	398	204	1
838	3067	1037	1045	8	0	0
839	3068	1045	1046	174	298	2
840	3069	1043	1047	39	0	0
841	3070	1048	1049	142	0	0
842	3071	1050	1051	67	783	4
843	3073	1052	561	27	562	3
844	3080	1053	1039	827	392	2
845	3081	1039	1054	614	0	0
846	3082	1044	1040	8	0	0
847	3083	1040	963	699	0	0
848	3084	1053	1055	443	94	1
849	3086	840	1056	81	94	1
850	3087	1056	517	215	0	0
851	3088	515	1057	63	204	1
852	3090	1058	1059	66	655	5
853	3091	1059	1060	138	978	6
854	3092	1061	1062	304	0	0
855	3095	1058	1060	507	1632	11
856	3096	1059	1036	566	527	3
857	3097	1063	526	648	0	0
858	3098	1057	1064	181	306	3
859	3100	1062	578	403	0	0
860	3101	1065	1066	33	800	4
861	3102	850	852	83	0	0
862	3104	1067	1068	259	969	6
863	3105	255	1069	103	502	2
864	3106	1070	1071	29	119	1
865	3114	851	1072	32	0	0
866	3115	1072	255	61	0	0
867	3116	1073	1074	26	0	0
868	3117	1074	553	30	408	1
869	3118	1070	1075	42	816	4
870	3119	1074	1076	108	1421	7
871	3120	1073	845	206	238	2
872	3121	845	1077	39	0	0
873	3122	1078	841	45	0	0
874	3123	1078	849	50	204	1
875	3124	849	1079	224	2628	16
876	3125	847	844	109	612	2
877	3126	844	1080	56	213	2
878	3127	1081	1082	165	1454	11
879	3131	526	1083	816	0	0
880	3134	1084	578	53	0	0
881	3136	1083	1061	422	0	0
882	3137	1084	1085	145	119	1
883	3138	1086	1062	892	0	0
884	3139	1087	1088	78	391	3
885	3140	1088	1089	76	281	3
886	3141	1089	565	58	238	1
887	3142	567	1090	70	0	0
888	3143	1090	1091	26	0	0
889	3144	1065	1087	34	213	2
890	3147	1092	1093	188	910	5
891	3148	1094	1095	132	612	2
892	3151	1096	496	107	94	1
893	3152	494	1097	177	374	2
894	3153	1097	1098	38	0	0
895	3155	293	1099	19	0	0
896	3156	1100	1101	176	1947	11
897	3157	567	563	209	1819	8
898	3158	1089	563	80	298	2
899	3159	1088	1102	86	391	3
900	3160	1103	1104	38	323	2
901	3161	1104	1078	88	595	3
902	3162	553	1092	25	119	1
903	3163	1092	1050	4	0	0
904	3164	1105	1106	61	204	1
905	3165	1107	1108	98	486	3
906	3166	1109	1110	14	0	0
