ProblemType:	CARP
NumberNodes:	782
NumberEdges:	1030
DepotNodeNumber:	119
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
154	2210	134	285	56	0	0
155	2218	285	286	243	0	0
156	2228	148	287	239	0	0
157	2230	29	285	427	0	0
158	2231	29	148	261	0	0
159	2241	289	288	306	0	0
160	2259	291	49	7	255	1
161	2261	55	292	253	0	0
162	2273	293	294	6	0	0
163	2274	293	295	42	0	0
164	2418	303	304	408	0	0
165	2426	305	156	32	0	0
166	2445	50	306	81	1946	12
167	2451	308	309	20	0	0
168	2458	310	308	56	1845	18
169	2490	311	312	76	204	2
170	2497	313	307	43	0	0
171	2514	307	309	48	0	0
172	2539	316	317	98	204	2
173	2542	27	315	48	0	0
174	2543	315	316	139	0	0
175	2589	319	320	91	0	0
176	2661	177	180	23	0	0
177	2802	323	324	45	510	2
178	2859	326	328	607	102	1
179	2865	329	330	31	1020	4
180	2866	331	332	40	0	0
181	2867	333	332	13	0	0
182	2868	331	334	6	0	0
183	2875	336	337	115	510	2
184	2877	334	335	39	255	1
185	2896	338	339	133	306	3
186	2926	340	339	1094	0	0
187	2973	342	343	33	612	3
188	2976	343	344	28	0	0
189	2981	279	290	113	0	0
190	2982	163	279	243	0	0
191	2986	345	346	64	0	0
192	2989	347	346	54	0	0
193	3029	66	350	48	0	0
194	3030	350	351	21	0	0
195	3038	353	354	46	0	0
196	3040	354	328	68	0	0
197	3042	356	357	40	0	0
198	3043	350	355	26	0	0
199	3044	358	354	34	0	0
200	3045	352	356	235	0	0
201	3047	357	353	14	102	1
202	3050	358	356	58	0	0
203	3051	355	351	23	0	0
204	3124	361	362	66	306	3
205	3126	363	277	41	0	0
206	3133	277	365	28	0	0
207	3137	211	361	27	0	0
208	3138	361	365	29	0	0
209	3139	365	272	26	0	0
210	3155	88	26	182	0	0
211	3157	114	366	258	0	0
212	3192	367	368	105	204	2
213	3193	368	124	207	0	0
214	3203	369	370	39	1020	1
215	3257	371	366	61	102	1
216	3271	374	375	47	255	1
217	3274	375	376	19	0	0
218	3279	377	378	30	0	0
219	3281	378	379	87	3060	6
220	3282	380	344	155	255	1
221	3285	382	381	267	0	0
222	3313	384	298	198	255	1
223	3317	385	386	27	0	0
224	3321	387	385	85	0	0
225	3323	386	387	24	255	1
226	3361	389	14	87	102	1
227	3362	389	390	27	0	0
228	3364	391	392	64	1020	4
229	3365	393	391	4	0	0
230	3366	392	113	24	0	0
231	3367	113	14	66	0	0
232	3405	394	15	135	306	3
233	3456	396	397	52	0	0
234	3467	400	401	713	102	1
235	3470	158	397	255	0	0
236	3471	166	401	369	0	0
237	3472	397	399	40	0	0
238	3476	402	403	39	714	4
239	3479	405	118	31	0	0
240	3480	403	404	153	0	0
241	3481	406	404	225	0	0
242	3500	409	239	66	0	0
243	3501	408	409	81	204	2
244	3504	239	240	21	0	0
245	3523	411	412	117	255	1
246	3527	410	414	53	255	1
247	3529	416	417	34	0	0
248	3533	412	417	21	0	0
249	3536	249	418	180	0	0
250	3538	418	412	36	0	0
251	3540	417	418	23	0	0
252	3653	420	421	119	459	3
253	3657	422	420	95	0	0
254	3660	347	345	13	0	0
255	3666	419	422	42	0	0
256	3669	425	423	26	0	0
257	3693	86	83	21	0	0
258	3756	429	430	76	204	2
259	3789	430	230	17	0	0
260	3803	431	249	42	0	0
261	3806	432	433	86	408	4
262	3844	264	434	51	0	0
263	3855	437	436	318	0	0
264	3857	438	436	575	0	0
265	3949	440	123	351	0	0
266	3957	122	440	219	0	0
267	3974	241	444	1302	0	0
268	3976	444	395	340	0	0
269	3977	395	445	776	0	0
270	3978	383	241	4	0	0
271	3987	443	62	541	0	0
272	4042	448	449	111	357	2
273	4063	450	451	15	612	6
274	4065	452	453	98	255	1
275	4070	454	455	28	0	0
276	4072	456	452	18	765	3
277	4075	455	450	6	0	0
278	4076	451	455	28	0	0
279	4080	458	459	1146	0	0
280	4081	460	461	120	204	2
281	4082	455	462	129	510	2
282	4084	464	465	8	0	0
283	4085	466	467	104	0	0
284	4089	454	465	71	0	0
285	4090	457	466	41	0	0
286	4099	454	421	83	0	0
287	4101	470	469	787	0	0
288	4102	470	468	36	0	0
289	4103	471	468	41	0	0
290	4104	464	472	83	0	0
291	4106	473	467	15	0	0
292	4107	474	473	34	1020	4
293	4109	424	462	132	0	0
294	4113	469	460	24	0	0
295	4118	472	453	35	306	3
296	4119	470	471	17	0	0
297	4247	477	478	79	714	4
298	4316	96	481	139	0	0
299	4339	481	101	202	0	0
300	4345	63	482	78	0	0
301	4378	485	486	140	255	1
302	4388	486	226	44	0	0
303	4392	487	483	43	255	1
304	4396	484	487	109	0	0
305	4449	491	492	35	714	4
306	4450	493	494	47	204	2
307	4452	495	496	85	0	0
308	4453	491	495	421	0	0
309	4454	492	494	73	0	0
310	4456	438	493	28	0	0
311	4458	438	498	123	0	0
312	4460	498	500	873	0	0
313	4467	28	497	496	0	0
314	4474	503	498	173	0	0
315	4508	475	504	145	0	0
316	4529	504	506	269	0	0
317	4542	506	508	217	2040	4
318	4544	509	510	441	0	0
319	4566	504	511	65	255	1
320	4567	495	509	74	0	0
321	4568	512	507	120	1020	1
322	4592	513	514	53	255	1
323	4596	514	516	72	0	0
324	4599	517	518	58	357	2
325	4632	519	425	91	0	0
326	4663	521	522	377	0	0
327	4666	520	521	400	0	0
328	4667	523	524	15	714	7
329	4685	93	523	36	0	0
330	4763	525	526	84	0	0
331	4773	294	527	76	0	0
332	4778	529	530	160	0	0
333	4780	526	531	110	0	0
334	4785	528	533	83	0	0
335	4787	532	529	109	0	0
336	4789	534	533	8	0	0
337	4790	526	529	49	0	0
338	4791	534	293	136	0	0
339	4793	535	527	21	0	0
340	4794	533	530	9	0	0
341	4799	531	534	9	0	0
342	4801	535	390	102	0	0
343	4802	527	293	76	0	0
344	4803	536	537	26	0	0
345	4804	537	538	60	0	0
346	4805	538	394	112	357	2
347	4806	415	536	74	510	2
348	4862	193	192	14	0	0
349	4864	541	542	307	102	1
350	4889	543	544	229	0	0
351	4893	445	73	289	0	0
352	4905	117	545	11	0	0
353	4930	546	547	275	102	1
354	4931	287	546	5	0	0
355	4932	547	516	53	0	0
356	4939	548	549	4	0	0
357	4940	550	548	66	306	3
358	4941	551	92	130	0	0
359	4943	552	92	72	0	0
360	4944	393	549	47	0	0
361	4945	551	553	26	0	0
362	4946	549	552	54	0	0
363	4947	554	555	120	0	0
364	4948	556	552	71	0	0
365	4949	557	556	124	255	1
366	4965	559	560	51	2040	8
367	4968	561	562	59	510	2
368	4969	563	553	22	0	0
369	4970	555	553	14	0	0
370	4972	564	563	41	510	2
371	4973	560	51	49	0	0
372	4976	562	565	15	255	1
373	5063	15	431	155	0	0
374	5064	431	566	51	0	0
375	5065	567	416	33	0	0
376	5066	566	567	121	357	2
377	5156	568	151	122	0	0
378	5187	574	175	89	0	0
379	5192	572	571	98	0	0
380	5194	425	573	24	0	0
381	5195	573	423	19	0	0
382	5215	576	577	27	0	0
383	5216	578	579	45	0	0
384	5220	577	580	23	0	0
385	5231	581	579	44	0	0
386	5233	578	97	39	0	0
387	5235	581	578	55	0	0
388	5236	583	582	36	0	0
389	5238	583	577	123	0	0
390	5253	232	585	66	204	2
391	5302	555	558	5	0	0
392	5303	558	551	15	0	0
393	5304	554	586	20	0	0
394	5305	587	588	12	0	0
395	5306	587	534	33	0	0
396	5307	589	590	88	255	1
397	5308	586	591	56	255	1
398	5309	592	591	78	765	6
399	5311	525	591	50	0	0
400	5312	531	530	7	0	0
401	5313	589	532	73	0	0
402	5314	588	554	44	0	0
403	5316	531	587	33	0	0
404	5321	525	590	78	0	0
405	5327	593	594	147	255	1
406	5405	596	595	71	204	2
407	5410	73	85	69	0	0
408	5417	128	596	130	0	0
409	5444	598	268	361	102	1
410	5451	601	600	96	0	0
411	5461	597	601	16	0	0
412	5469	544	603	219	0	0
413	5470	602	428	55	0	0
414	5478	601	428	174	0	0
415	5542	605	185	160	0	0
416	5546	489	435	94	0	0
417	5568	60	606	84	0	0
418	5575	606	607	223	102	1
419	5591	609	610	35	255	1
420	5636	539	612	13	0	0
421	5640	613	612	15	0	0
422	5688	614	615	25	1768	14
423	5691	615	616	16	0	0
424	5706	618	619	52	1020	1
425	5719	620	621	10	0	0
426	5725	393	32	59	0	0
427	5731	622	623	6	0	0
428	5732	620	32	6	0	0
429	5734	30	624	20	0	0
430	5765	296	12	97	255	1
431	5780	625	626	14	0	0
432	5785	627	628	28	0	0
433	5786	628	454	150	0	0
434	5792	630	629	14	0	0
435	5793	630	627	22	0	0
436	5794	627	465	220	0	0
437	5795	422	630	41	0	0
438	5801	278	401	170	0	0
439	5806	631	632	318	204	2
440	5851	633	634	137	0	0
441	5854	635	636	47	255	1
442	5855	300	637	113	0	0
443	5858	327	637	13	0	0
444	5861	300	633	40	0	0
445	5865	638	634	54	0	0
446	5867	637	638	15	0	0
447	5869	638	327	14	0	0
448	5986	641	186	1077	0	0
449	5995	244	641	128	0	0
450	6040	427	144	98	0	0
451	6087	381	643	340	0	0
452	6114	295	644	143	2090	16
453	6115	644	588	18	0	0
454	6190	195	196	29	0	0
455	6192	388	196	22	0	0
456	6212	646	647	41	204	2
457	6218	643	382	104	0	0
458	6220	648	649	173	255	1
459	6222	649	382	67	0	0
460	6237	651	580	643	0	0
461	6239	505	652	443	0	0
462	6240	580	576	28	0	0
463	6242	651	652	417	0	0
464	6244	652	500	562	0	0
465	6255	599	87	476	0	0
466	6266	653	16	20	0	0
467	6269	110	645	162	0	0
468	6292	654	655	37	204	2
469	6300	655	39	68	0	0
470	6307	335	39	9	0	0
471	6345	657	658	55	0	0
472	6355	139	243	323	0	0
473	6357	657	659	99	0	0
474	6360	659	139	160	0	0
475	6367	480	657	35	0	0
476	6375	261	263	51	0	0
477	6401	370	661	17	0	0
478	6402	662	663	38	204	2
479	6405	663	664	38	510	2
480	6406	664	292	171	0	0
481	6407	665	663	35	255	1
482	6408	666	667	53	204	2
483	6409	667	292	52	0	0
484	6410	170	168	79	0	0
485	6413	661	668	6	0	0
486	6414	668	666	58	0	0
487	6415	168	665	289	0	0
488	6416	669	668	46	255	1
489	6417	670	667	44	102	1
490	6427	671	672	42	357	2
491	6503	675	336	34	0	0
492	6518	610	608	135	0	0
493	6522	677	678	46	255	1
494	6523	331	675	44	255	1
495	6525	678	390	129	0	0
496	6532	676	679	127	204	2
497	6533	677	676	36	0	0
498	6574	681	682	232	0	0
499	6581	360	642	385	0	0
500	6613	685	684	42	0	0
501	6621	685	683	431	0	0
502	6623	684	683	330	0	0
503	6691	152	568	275	0	0
504	6710	686	687	276	0	0
505	6715	688	689	65	0	0
506	6719	690	691	82	204	2
507	6724	687	688	94	0	0
508	6728	695	696	32	0	0
509	6729	697	698	427	0	0
510	6730	699	695	45	5922	21
511	6733	692	697	103	0	0
512	6734	700	696	72	0	0
513	6736	694	698	159	0	0
514	6743	696	697	249	0	0
515	6747	701	104	88	0	0
516	6750	104	106	24	0	0
517	6751	106	702	133	0	0
518	6754	703	704	52	1020	4
519	6755	705	706	57	255	1
520	6756	707	706	103	204	2
521	6758	706	703	35	0	0
522	6760	703	333	68	0	0
523	6763	415	616	38	0	0
524	6764	709	332	33	0	0
525	6766	515	258	32	0	0
526	6767	515	708	24	0	0
527	6768	709	333	13	0	0
528	6769	616	709	12	0	0
529	6770	708	258	30	0	0
530	6777	710	711	31	0	0
531	6781	604	713	107	102	1
532	6785	713	710	116	102	1
533	6787	603	712	118	0	0
534	6804	714	348	351	0	0
535	6806	715	407	441	0	0
536	6808	441	406	66	0	0
537	6834	331	716	207	0	0
538	6839	650	314	128	357	2
539	6966	217	502	760	0	0
540	6973	216	217	59	0	0
541	6978	216	718	540	0	0
542	6981	719	679	4	0	0
543	6982	394	719	78	612	6
544	7026	720	721	191	255	1
545	7029	722	723	56	0	0
546	7036	723	724	784	0	0
547	7092	725	653	210	510	2
548	7109	138	242	284	357	2
549	7122	728	28	140	0	0
550	7127	726	583	27	0	0
551	7128	726	582	22	0	0
552	7213	449	729	77	204	2
553	7214	711	729	82	0	0
554	7217	539	613	15	0	0
555	7308	731	732	6	204	2
556	7312	733	734	6	0	0
557	7317	734	320	42	255	1
558	7328	673	489	765	0	0
559	7333	733	673	335	0	0
560	7351	538	735	81	102	1
561	7352	735	566	87	0	0
562	7381	736	341	140	102	1
563	7384	297	341	7	0	0
564	7445	737	738	31	255	1
565	7452	739	738	116	0	0
566	7525	740	67	336	0	0
567	7553	741	742	62	102	1
568	7554	742	141	369	0	0
569	7638	10	208	185	0	0
570	7640	626	743	52	0	0
571	7650	621	622	65	510	2
572	7653	251	623	15	0	0
573	7655	623	393	28	0	0
574	7657	625	744	77	0	0
575	7663	743	625	39	0	0
576	7668	413	617	140	0	0
577	7670	313	700	89	0	0
578	7674	611	225	184	0	0
579	7675	617	207	18	0	0
580	7676	746	225	53	0	0
581	7677	743	745	73	0	0
582	7710	747	711	67	0	0
583	7712	747	748	181	408	4
584	7759	749	750	64	0	0
585	7760	751	749	65	204	2
586	7762	752	753	48	918	9
587	7764	753	57	12	0	0
588	7769	754	752	5	0	0
589	7771	755	756	68	0	0
590	7776	182	756	12	0	0
591	7782	756	183	32	0	0
592	7812	757	758	137	408	4
593	7820	755	189	70	0	0
594	7843	760	759	121	0	0
595	7850	761	760	113	255	1
596	7852	762	763	44	255	1
597	7864	571	764	395	0	0
598	7880	102	426	614	0	0
599	7901	24	765	826	0	0
600	7905	500	766	16	0	0
601	7925	572	767	409	0	0
602	7950	179	605	196	0	0
603	7966	518	540	242	0	0
604	7971	660	442	399	0	0
605	7978	224	768	316	0	0
606	8011	771	458	298	0	0
607	8070	629	419	64	0	0
608	8114	772	570	542	0	0
609	8122	219	430	48	0	0
610	8128	769	521	330	0	0
611	8129	461	458	33	0	0
612	8131	764	463	552	0	0
613	8147	459	772	302	0	0
614	8163	501	771	633	0	0
615	8165	775	776	215	0	0
616	8260	681	765	100	0	0
617	8331	466	767	288	0	0
618	8335	497	773	318	0	0
619	8392	778	776	148	0	0
620	8404	628	630	51	0	0
621	8407	362	363	21	0	0
622	8434	503	437	582	0	0
623	8450	682	765	195	0	0
624	8462	463	570	736	0	0
625	8482	698	288	655	0	0
626	8511	764	767	21	0	0
627	8521	775	766	253	0	0
628	8528	273	361	63	0	0
629	8574	745	411	209	0	0
630	8612	766	651	713	0	0
631	8622	125	774	243	0	0
632	8659	125	777	242	0	0
633	8681	778	775	77	0	0
634	8687	303	184	999	0	0
635	8723	728	773	313	0	0
636	8760	23	19	195	0	0
637	8769	641	303	519	0	0
638	8813	689	687	135	0	0
639	8818	658	701	119	0	0
640	8856	167	376	103	0	0
641	8857	376	377	37	0	0
642	-8	5	9	114	0	0
643	-9	11	5	117	0	0
644	-11	24	25	817	0	0
645	-13	24	23	565	0	0
646	-14	26	22	580	0	0
647	-18	27	769	286	0	0
648	-59	36	34	2146	0	0
649	-64	593	38	238	0	0
650	-66	716	39	240	0	0
651	-70	37	702	1426	0	0
652	-75	60	59	187	0	0
653	-76	62	60	445	0	0
654	-77	63	56	310	0	0
655	-78	61	59	123	0	0
656	-82	66	33	2088	0	0
657	-121	71	72	1379	0	0
658	-126	269	73	883	0	0
659	-134	81	80	826	0	0
660	-139	87	88	1340	0	0
661	-150	95	94	399	0	0
662	-151	95	91	153	0	0
663	-152	93	90	710	0	0
664	-153	97	98	1494	0	0
665	-165	105	100	965	0	0
666	-166	101	102	1094	0	0
667	-167	100	102	348	0	0
668	-170	228	105	1690	0	0
669	-174	110	111	1769	0	0
670	-176	115	25	641	0	0
671	-177	115	114	1317	0	0
672	-180	123	122	317	0	0
673	-187	125	74	1499	0	0
674	-189	127	128	169	0	0
675	-190	129	128	116	0	0
676	-192	138	140	232	0	0
677	-199	143	144	273	0	0
678	-209	33	147	3397	0	0
679	-213	150	149	229	0	0
680	-225	151	152	218	0	0
681	-233	149	151	2489	0	0
682	-251	121	360	1835	0	0
683	-256	157	156	1135	0	0
684	-257	155	89	995	0	0
685	-260	165	65	896	0	0
686	-261	165	163	583	0	0
687	-262	166	164	647	0	0
688	-263	166	163	369	0	0
689	-265	33	165	141	0	0
690	-270	172	167	353	0	0
691	-274	38	171	827	0	0
692	-282	175	176	1095	0	0
693	-293	184	186	623	0	0
694	-297	178	180	122	0	0
695	-299	187	181	433	0	0
696	-301	182	183	23	0	0
697	-304	184	179	628	0	0
698	-305	190	181	1389	0	0
699	-308	178	183	312	0	0
700	-312	190	188	1188	0	0
701	-313	189	182	35	0	0
702	-314	187	180	2327	0	0
703	-320	191	72	1690	0	0
704	-328	205	208	226	0	0
705	-348	206	224	1770	0	0
706	-350	225	222	82	0	0
707	-351	227	221	109	0	0
708	-352	218	227	131	0	0
709	-353	224	223	958	0	0
710	-355	228	227	207	0	0
711	-360	612	231	691	0	0
712	-372	71	241	815	0	0
713	-378	245	244	2067	0	0
714	-379	246	248	151	0	0
715	-380	249	254	67	0	0
716	-382	259	81	1077	0	0
717	-387	259	262	1603	0	0
718	-388	264	266	94	0	0
719	-394	264	265	588	0	0
720	-396	269	268	1487	0	0
721	-411	270	271	419	0	0
722	-421	271	56	2317	0	0
723	-423	150	274	197	0	0
724	-431	276	98	1587	0	0
725	-434	273	275	1375	0	0
726	-441	274	276	1824	0	0
727	-445	275	98	1129	0	0
728	-447	283	648	46	0	0
729	-449	287	257	141	0	0
730	-452	286	288	682	0	0
731	-454	289	283	328	0	0
732	-456	65	290	586	0	0
733	-459	278	290	335	0	0
734	-460	296	295	44	0	0
735	-464	175	28	1278	0	0
736	-465	297	298	184	0	0
737	-466	299	213	521	0	0
738	-468	274	299	166	0	0
739	-487	300	26	1363	0	0
740	-490	301	116	410	0	0
741	-494	116	302	874	0	0
742	-496	68	194	480	0	0
743	-497	302	68	1057	0	0
744	-500	304	156	1000	0	0
745	-501	640	304	1237	0	0
746	-502	307	310	47	0	0
747	-503	308	281	111	0	0
748	-507	282	309	129	0	0
749	-508	312	282	121	0	0
750	-514	315	115	813	0	0
751	-517	25	316	83	0	0
752	-518	140	242	317	0	0
753	-544	324	325	362	0	0
754	-545	326	147	664	0	0
755	-552	327	147	1877	0	0
756	-554	329	335	57	0	0
757	-555	340	730	2323	0	0
758	-566	340	341	702	0	0
759	-567	143	110	1672	0	0
760	-569	569	346	224	0	0
761	-577	349	348	1513	0	0
762	-579	66	352	76	0	0
763	-583	351	328	175	0	0
764	-584	355	358	87	0	0
765	-596	171	55	1102	0	0
766	-608	352	360	2177	0	0
767	-613	364	363	291	0	0
768	-620	88	114	1516	0	0
769	-627	367	111	121	0	0
770	-629	371	372	86	0	0
771	-632	373	372	288	0	0
772	-635	86	373	174	0	0
773	-637	372	366	88	0	0
774	-641	262	383	1738	0	0
775	-645	124	387	1881	0	0
776	-647	385	388	1324	0	0
777	-653	395	72	1282	0	0
778	-656	396	164	158	0	0
779	-657	396	399	48	0	0
780	-659	400	398	554	0	0
781	-660	398	399	331	0	0
782	-661	404	715	359	0	0
783	-662	403	405	120	0	0
784	-664	405	408	310	0	0
785	-665	407	240	434	0	0
786	-670	410	416	73	0	0
787	-671	413	411	98	0	0
788	-672	410	415	131	0	0
789	-675	325	419	84	0	0
790	-676	325	349	455	0	0
791	-680	347	423	229	0	0
792	-682	421	424	61	0	0
793	-683	424	345	68	0	0
794	-686	426	105	1722	0	0
795	-687	145	427	156	0	0
796	-688	83	428	1824	0	0
797	-689	230	429	82	0	0
798	-699	434	435	672	0	0
799	-704	433	266	1714	0	0
800	-707	266	434	74	0	0
801	-708	364	433	1035	0	0
802	-711	436	439	1162	0	0
803	-713	122	441	1637	0	0
804	-717	443	447	241	0	0
805	-718	442	446	339	0	0
806	-720	442	383	1546	0	0
807	-721	62	446	772	0	0
808	-726	463	471	536	0	0
809	-728	469	118	1266	0	0
810	-729	464	457	177	0	0
811	-731	468	467	175	0	0
812	-732	462	453	87	0	0
813	-744	364	476	284	0	0
814	-757	479	477	244	0	0
815	-758	89	477	979	0	0
816	-760	480	96	115	0	0
817	-779	223	481	3424	0	0
818	-785	485	484	207	0	0
819	-790	222	483	123	0	0
820	-792	483	485	176	0	0
821	-793	322	484	256	0	0
822	-797	140	95	568	0	0
823	-800	490	772	656	0	0
824	-803	501	502	760	0	0
825	-804	490	499	329	0	0
826	-806	502	118	592	0	0
827	-808	490	501	1383	0	0
828	-809	28	499	954	0	0
829	-810	503	497	1095	0	0
830	-820	505	508	215	0	0
831	-825	730	507	1673	0	0
832	-829	475	211	1551	0	0
833	-830	507	439	2518	0	0
834	-831	509	496	143	0	0
835	-833	496	505	525	0	0
836	-834	510	439	1220	0	0
837	-836	516	515	242	0	0
838	-847	674	440	1730	0	0
839	-852	520	27	581	0	0
840	-854	270	520	1496	0	0
841	-858	519	233	467	0	0
842	-867	528	294	52	0	0
843	-868	532	169	690	0	0
844	-869	539	540	997	0	0
845	-871	541	71	1488	0	0
846	-872	540	192	581	0	0
847	-876	193	541	2185	0	0
848	-888	543	445	1206	0	0
849	-891	302	117	887	0	0
850	-892	558	12	112	0	0
851	-893	51	564	58	0	0
852	-894	562	560	58	0	0
853	-895	565	661	66	0	0
854	-908	359	36	2826	0	0
855	-909	255	359	1727	0	0
856	-910	301	348	913	0	0
857	-916	575	571	263	0	0
858	-917	572	569	137	0	0
859	-918	573	569	226	0	0
860	-923	574	575	2285	0	0
861	-924	575	570	1091	0	0
862	-927	276	581	890	0	0
863	-928	582	584	1130	0	0
864	-930	584	97	841	0	0
865	-936	82	269	1252	0	0
866	-937	176	437	969	0	0
867	-938	595	127	264	0	0
868	-940	130	596	52	0	0
869	-944	85	595	437	0	0
870	-945	130	444	288	0	0
871	-947	600	597	104	0	0
872	-949	597	268	796	0	0
873	-957	602	600	110	0	0
874	-961	603	604	200	0	0
875	-962	268	544	2264	0	0
876	-963	602	599	1702	0	0
877	-968	305	265	276	0	0
878	-974	605	305	780	0	0
879	-976	435	265	808	0	0
880	-980	443	606	287	0	0
881	-981	535	608	45	0	0
882	-992	611	148	1020	0	0
883	-993	617	618	88	0	0
884	-996	44	45	65	0	0
885	-999	620	624	136	0	0
886	-1000	44	30	85	0	0
887	-1004	349	238	2424	0	0
888	-1008	626	254	82	0	0
889	-1009	629	457	322	0	0
890	-1012	631	29	650	0	0
891	-1017	634	635	905	0	0
892	-1025	176	639	2949	0	0
893	-1031	640	244	862	0	0
894	-1033	642	640	1513	0	0
895	-1037	195	645	1103	0	0
896	-1038	643	647	149	0	0
897	-1040	67	647	1006	0	0
898	-1045	87	373	1589	0	0
899	-1046	633	599	1583	0	0
900	-1056	645	16	1366	0	0
901	-1059	261	270	1785	0	0
902	-1062	427	146	336	0	0
903	-1065	659	658	90	0	0
904	-1066	398	656	550	0	0
905	-1073	656	243	1191	0	0
906	-1074	160	656	539	0	0
907	-1075	660	446	506	0	0
908	-1078	261	371	1478	0	0
909	-1081	263	660	1658	0	0
910	-1083	275	672	1033	0	0
