ProblemType:	CARP
NumberNodes:	795
NumberEdges:	1106
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
186	249	249	27	108	4080	4
187	250	250	251	120	845	8
188	251	252	253	105	3060	6
189	252	38	254	27	0	0
190	253	174	254	129	2550	5
191	254	255	252	117	1428	3
192	255	253	171	28	0	0
193	256	256	257	132	3111	7
194	257	258	259	32	0	0
195	258	260	261	51	0	0
196	259	260	257	24	0	0
197	260	262	263	112	2142	6
198	261	263	156	75	204	1
199	262	264	265	76	1020	2
200	263	266	256	46	0	0
201	264	261	258	60	204	1
202	265	259	264	70	0	0
203	266	265	262	95	714	2
204	267	151	267	228	4092	13
205	268	267	266	116	2448	6
206	269	268	269	36	0	0
207	270	270	271	35	0	0
208	271	272	273	35	1275	4
209	273	274	164	25	1020	2
210	274	63	93	21	0	0
211	275	275	276	57	0	0
212	276	277	278	67	0	0
213	277	98	271	44	204	1
214	278	137	255	92	0	0
215	279	279	268	39	0	0
216	280	280	278	7	0	0
217	281	269	272	29	204	1
218	282	281	279	113	1020	2
219	283	282	93	69	0	0
220	284	63	283	55	0	0
221	285	283	277	74	2244	5
222	286	255	108	112	1020	2
223	287	273	274	26	0	0
224	288	282	276	13	0	0
225	289	280	281	82	0	0
226	290	270	275	74	510	1
227	291	108	98	59	1020	2
228	294	265	285	81	1836	6
229	295	285	286	35	255	2
230	297	287	284	40	0	0
231	298	288	289	36	0	0
232	299	285	74	59	1275	4
233	300	289	265	101	1020	2
234	301	74	161	145	714	2
235	302	287	288	100	0	0
236	303	290	291	64	0	0
237	304	292	293	59	0	0
238	305	294	295	35	510	1
239	306	290	292	34	0	0
240	307	293	163	185	0	0
241	308	296	163	88	1938	5
242	309	260	295	101	2040	4
243	310	297	298	120	2397	11
244	311	299	300	109	255	5
245	312	301	302	122	357	4
246	313	303	304	120	3060	6
247	314	305	306	116	816	16
248	315	307	308	118	1938	5
249	316	309	307	226	4490	28
250	317	310	309	65	153	3
251	318	311	312	203	2303	39
252	319	312	310	252	1071	21
253	320	313	314	254	3556	18
254	322	315	316	105	2550	5
255	323	317	318	109	2040	4
256	324	319	320	109	3060	6
257	325	321	322	53	2244	5
258	326	323	324	76	1020	2
259	327	325	326	77	510	1
260	328	327	328	225	3816	18
261	329	282	329	242	7585	16
262	330	44	330	86	510	1
263	331	47	331	208	3973	16
264	332	39	332	44	1530	3
265	333	333	334	85	2040	4
266	334	334	104	28	0	0
267	335	335	170	261	1734	4
268	336	336	335	90	0	0
269	337	170	172	16	0	0
270	338	271	336	110	510	1
271	340	106	252	96	1020	2
272	342	337	171	86	510	1
273	343	338	174	76	510	1
274	344	339	340	111	1428	3
275	345	341	340	144	4080	6
276	346	342	341	43	0	0
277	347	343	344	96	459	9
278	348	345	346	138	2601	9
279	349	347	348	151	1020	2
280	350	349	350	221	1683	15
281	351	351	352	427	4796	29
282	352	353	354	424	3678	25
283	353	355	356	134	2346	10
284	354	193	357	163	892	13
285	355	358	144	221	3825	15
286	356	359	141	238	3578	14
287	357	360	142	253	3213	12
288	358	361	150	271	3816	21
289	359	362	149	307	3910	22
290	360	363	284	175	1020	2
291	361	287	364	172	0	0
292	362	365	100	205	5749	16
293	363	134	366	148	1326	5
294	364	367	368	68	1632	5
295	365	149	369	152	3774	11
296	366	370	371	50	255	5
297	367	294	296	81	1020	2
298	368	372	373	54	0	0
299	369	374	70	65	0	0
300	370	375	376	62	510	1
301	371	377	374	25	0	0
302	372	70	372	48	510	1
303	373	378	372	14	0	0
304	374	373	379	48	0	0
305	375	380	378	63	0	0
306	376	379	378	72	0	0
307	377	375	379	24	0	0
308	378	379	380	55	0	0
309	379	101	381	128	408	2
310	380	382	375	140	510	1
311	381	378	358	82	0	0
312	382	383	361	67	0	0
313	383	362	353	25	0	0
314	384	351	384	46	0	0
315	386	359	377	33	0	0
316	387	355	360	61	510	1
317	388	84	353	70	1020	2
318	389	355	359	13	0	0
319	390	383	360	17	0	0
320	391	349	385	51	0	0
321	392	349	384	14	0	0
322	393	362	351	42	0	0
323	394	374	358	18	0	0
324	395	361	84	70	0	0
325	396	385	101	136	0	0
326	398	386	387	30	1020	2
327	399	388	386	34	0	0
328	400	386	389	26	0	0
329	401	390	389	35	1020	2
330	402	391	225	46	51	1
331	403	392	390	85	3626	10
332	404	388	393	152	4176	9
333	405	225	238	83	0	0
334	406	390	207	23	0	0
335	407	207	388	11	0	0
336	408	394	395	23	0	0
337	409	235	396	202	204	1
338	410	42	235	58	0	0
339	411	397	398	66	0	0
340	412	397	238	29	0	0
341	413	396	391	120	3264	7
342	414	399	400	77	2040	4
343	415	399	394	22	0	0
344	416	214	395	33	0	0
345	417	398	401	73	0	0
346	418	402	403	81	3570	7
347	419	402	400	18	0	0
348	420	404	211	94	408	2
349	421	405	406	12	0	0
350	422	407	214	57	1020	2
351	423	403	406	89	0	0
352	424	405	404	94	0	0
353	425	408	392	141	3570	7
354	426	150	409	228	1887	19
355	427	410	296	202	3570	7
356	428	143	411	106	2244	7
357	429	259	412	135	1836	6
358	430	157	413	220	3264	7
359	431	414	363	70	0	0
360	432	364	415	62	0	0
361	433	57	416	218	4199	11
362	434	59	417	213	2856	6
363	435	418	419	106	3060	6
364	436	420	421	89	3570	6
365	440	424	425	80	510	1
366	441	426	427	90	1249	5
367	442	10	428	74	306	3
368	443	263	429	110	1836	6
369	444	142	430	228	2142	21
370	445	153	431	166	8109	12
371	446	432	264	132	1020	2
372	447	160	432	158	2040	4
373	448	258	433	132	3876	11
374	449	434	435	259	3111	19
375	450	268	436	46	2244	5
376	451	437	438	259	8438	10
377	452	439	278	26	0	0
378	453	68	437	131	3060	3
379	454	440	438	99	4080	4
380	455	438	439	56	7140	7
381	456	67	440	131	1530	3
382	457	437	440	11	0	0
383	458	441	290	229	4182	10
384	459	442	441	56	510	1
385	460	441	443	59	0	0
386	461	444	292	296	3634	14
387	462	69	445	97	2040	4
388	463	276	69	32	0	0
389	464	446	197	142	357	7
390	466	447	35	170	1020	2
391	468	448	116	119	357	7
392	469	449	309	98	561	2
393	470	450	451	13	510	1
394	476	452	453	10	510	1
395	477	453	454	9	714	2
396	480	455	456	9	510	1
397	484	373	457	51	0	0
398	485	458	459	46	0	0
399	486	401	18	89	0	0
400	487	407	18	25	0	0
401	488	408	211	40	0	0
402	489	460	461	130	0	0
403	490	80	462	44	0	0
404	491	463	464	179	0	0
405	494	465	466	127	153	3
406	495	466	467	12	0	0
407	496	464	80	7	0	0
408	497	26	191	194	1530	3
409	498	125	468	103	153	3
410	500	469	470	84	0	0
411	501	470	471	39	0	0
412	502	468	407	89	0	0
413	503	124	472	112	102	2
414	504	473	124	146	153	3
415	505	191	469	85	0	0
416	506	17	460	116	0	0
417	507	461	463	115	0	0
418	508	471	125	153	255	5
419	509	26	190	190	1122	4
420	510	190	474	95	102	2
421	511	472	18	88	0	0
422	512	474	473	120	153	3
423	513	32	475	67	510	1
424	514	475	476	25	0	0
425	515	122	477	8	0	0
426	516	476	478	37	51	1
427	517	479	78	57	1020	2
428	518	120	479	251	3060	6
429	519	239	120	59	0	0
430	520	38	480	230	3493	18
431	521	481	220	156	1020	2
432	522	480	239	18	0	0
433	523	78	461	87	0	0
434	525	217	122	87	204	1
435	526	482	483	44	0	0
436	527	483	217	28	0	0
437	528	220	482	35	2550	5
438	529	213	481	7	0	0
439	530	3	484	81	204	4
440	531	478	485	11	0	0
441	532	485	3	102	612	3
442	533	486	213	81	0	0
443	534	477	32	105	510	1
444	535	484	487	92	357	7
445	536	488	489	56	0	0
446	537	488	490	64	918	3
447	539	491	492	79	3060	6
448	540	492	493	116	1530	3
449	541	311	494	23	0	0
450	542	457	458	53	510	1
451	543	335	495	235	0	0
452	546	84	496	401	3906	17
453	547	497	443	55	0	0
454	548	443	291	236	3627	15
455	551	31	498	158	1020	2
456	565	499	40	260	1632	5
457	566	500	499	232	0	0
458	567	107	336	77	0	0
459	568	236	501	76	3060	6
460	570	502	503	387	4196	12
461	573	504	5	60	510	1
462	580	505	407	231	0	0
463	581	486	505	128	1020	2
464	582	461	486	8	0	0
465	583	506	486	116	0	0
466	585	79	463	62	3570	5
467	587	507	506	178	0	0
468	588	464	507	6	0	0
469	589	81	507	7	0	0
470	590	109	80	360	3685	17
471	591	297	81	44	0	0
472	592	462	297	6	0	0
473	593	462	465	82	0	0
474	594	508	297	82	153	3
475	595	244	465	103	255	2
476	596	509	508	130	153	3
477	597	510	511	6	0	0
478	598	460	505	8	0	0
479	599	512	513	206	0	0
480	600	514	515	135	3060	6
481	601	281	516	112	1734	4
482	602	517	518	73	1020	2
483	603	516	491	80	1734	4
484	604	519	114	94	3519	10
485	605	520	489	29	0	0
486	606	319	328	33	0	0
487	607	492	517	25	0	0
488	608	521	319	45	0	0
489	609	328	522	71	1224	3
490	610	521	317	32	0	0
491	611	514	523	79	0	0
492	612	518	488	14	0	0
493	613	520	317	47	0	0
494	614	524	519	88	2142	6
495	615	114	525	25	0	0
496	616	313	514	61	0	0
497	617	523	526	68	510	1
498	618	525	313	45	0	0
499	619	53	527	94	204	1
500	620	527	311	114	1479	10
501	621	522	53	54	0	0
502	622	494	524	68	0	0
503	623	48	528	201	2448	6
504	625	275	495	184	4896	8
505	628	530	529	73	1020	1
506	629	467	510	4	0	0
507	631	321	532	68	1530	3
508	632	533	321	78	612	3
509	633	531	533	74	1020	1
510	634	495	530	50	510	1
511	635	245	243	97	612	9
512	636	534	245	135	408	8
513	637	528	535	127	1224	3
514	638	243	467	85	204	4
515	639	532	48	63	0	0
516	640	111	535	21	0	0
517	641	536	534	14	0	0
518	642	534	111	25	0	0
519	643	535	536	29	0	0
520	644	537	538	52	204	4
521	645	509	466	10	0	0
522	646	511	539	3	0	0
523	647	509	301	81	153	3
524	648	494	448	307	102	2
525	649	537	511	73	153	3
526	650	448	540	82	51	1
527	651	539	541	12	0	0
528	652	540	305	71	51	1
529	653	299	251	101	510	10
530	654	301	299	80	255	5
531	655	305	537	112	204	4
532	656	542	510	256	1581	12
533	657	129	543	88	1581	4
534	658	544	25	183	0	0
535	659	545	543	138	1632	5
536	660	25	546	10	0	0
537	661	546	545	183	255	2
538	662	513	544	156	612	3
539	663	545	544	11	0	0
540	664	311	542	407	2550	5
541	665	251	547	174	612	12
542	666	548	549	83	102	2
543	667	539	550	102	153	3
544	669	541	509	8	0	0
545	670	541	548	115	204	4
546	671	550	551	97	153	3
547	674	552	553	33	0	0
548	676	307	554	93	1224	3
549	677	555	307	98	0	0
550	678	315	553	12	0	0
551	679	499	552	63	3468	8
552	680	315	45	70	510	1
553	681	45	555	100	408	2
554	682	554	556	74	510	1
555	683	187	185	110	0	0
556	684	26	557	83	0	0
557	685	558	512	819	510	1
558	686	559	546	107	51	1
559	688	186	560	254	0	0
560	689	561	1	194	0	0
561	690	185	561	177	510	1
562	691	562	187	87	0	0
563	692	560	21	86	0	0
564	693	1	186	357	0	0
565	694	543	512	223	510	1
566	695	557	562	57	0	0
567	696	21	559	85	0	0
568	698	563	564	149	2040	4
569	700	563	566	48	510	1
570	701	567	233	76	0	0
571	702	512	568	363	0	0
572	703	233	568	68	0	0
573	704	42	567	338	3843	15
574	706	179	566	137	561	2
575	707	566	175	38	0	0
576	709	512	131	103	2040	4
577	711	131	179	93	1020	2
578	712	22	569	119	510	1
579	713	26	21	12	0	0
580	714	22	570	164	0	0
581	715	159	571	102	2856	11
582	716	572	571	19	0	0
583	717	572	154	165	3111	10
584	718	352	354	73	0	0
585	721	573	103	24	0	0
586	722	574	575	50	714	2
587	723	352	573	102	1020	2
588	724	103	333	75	510	1
589	725	575	558	77	1020	2
590	726	333	574	34	1020	2
591	727	570	576	103	153	3
592	728	577	578	150	1508	12
593	729	569	576	121	1530	3
594	730	177	570	316	765	15
595	731	181	177	84	357	7
596	732	578	181	82	408	8
597	733	381	579	266	4182	10
598	735	579	558	177	2550	5
599	736	558	580	271	4080	8
600	737	578	176	82	204	4
601	738	180	578	91	255	5
602	739	132	129	3	0	0
603	740	132	180	87	357	7
604	741	513	543	20	0	0
605	742	565	581	55	0	0
606	743	581	582	25	510	1
607	744	583	166	227	4080	8
608	745	565	166	48	510	1
609	746	581	584	78	2550	5
610	747	183	585	83	714	2
611	748	560	183	165	2040	4
612	749	557	560	10	0	0
613	762	0	586	77	0	0
614	763	456	453	19	0	0
615	764	586	451	22	0	0
616	766	587	588	139	1530	3
617	767	586	587	88	0	0
618	768	589	587	78	510	1
619	769	561	590	60	0	0
620	770	591	188	142	8160	8
621	771	188	592	147	4080	4
622	772	590	591	132	3060	3
623	773	593	188	103	0	0
624	774	590	594	286	8160	8
625	775	595	596	70	80	2
626	776	597	595	11	0	0
627	777	398	598	236	4437	21
628	778	598	599	13	102	2
629	779	189	600	171	153	3
630	780	601	189	102	153	3
631	781	597	601	99	233	5
632	782	599	596	85	459	9
633	783	602	580	53	0	0
634	784	15	602	33	0	0
635	785	603	602	94	204	1
636	786	13	603	128	1530	6
637	787	575	105	162	3783	10
638	788	105	603	64	204	1
639	789	604	201	140	0	0
640	790	605	200	141	182	4
641	791	201	606	103	0	0
642	792	607	608	90	102	2
643	793	200	609	99	204	4
644	794	606	610	110	0	0
645	795	609	610	101	102	2
646	796	604	608	7	0	0
647	797	406	446	86	2040	4
648	798	593	562	103	2040	4
649	799	604	593	226	1020	11
650	800	446	611	104	510	10
651	801	611	605	180	867	17
652	802	608	605	6	0	0
653	803	408	196	83	0	0
654	804	196	203	150	204	1
655	805	203	610	148	153	3
656	806	199	612	115	204	4
657	807	611	199	69	459	9
658	808	613	614	73	306	6
659	809	612	202	40	102	2
660	810	606	591	232	3366	15
661	811	197	612	109	459	9
662	812	202	614	75	204	4
663	813	614	609	74	204	4
664	814	404	197	88	1122	4
665	815	615	209	100	0	0
666	816	209	205	104	510	1
667	817	392	615	81	0	0
668	818	615	204	109	1020	2
669	819	616	615	105	510	1
670	820	204	617	92	714	2
671	821	206	303	54	0	0
672	822	408	616	88	0	0
673	823	616	208	116	1224	3
674	824	208	206	135	0	0
675	825	303	487	115	1020	2
676	826	2	618	162	2040	4
677	827	2	206	100	4059	10
678	828	619	620	120	102	2
679	829	621	622	87	459	9
680	830	619	621	10	0	0
681	831	3	619	91	510	10
682	832	623	484	105	0	0
683	834	396	480	264	3774	7
684	835	485	624	235	969	29
685	836	624	625	96	306	6
686	837	622	623	181	1001	24
687	838	626	622	72	357	7
688	839	624	626	18	0	0
689	840	618	478	123	2091	5
690	841	210	618	250	965	25
691	842	405	210	79	1275	4
692	847	628	629	15	0	0
693	848	630	628	64	0	0
694	849	215	631	84	0	0
695	850	631	630	79	1020	2
696	851	402	630	197	1071	3
697	852	630	220	191	3060	6
698	853	632	633	49	4080	8
699	854	631	632	115	1020	2
700	855	394	631	160	2550	5
701	856	505	212	75	3060	4
702	857	212	632	83	0	0
703	858	403	216	78	102	2
704	859	629	121	8	102	2
705	860	123	628	14	0	0
706	861	216	123	140	2193	7
707	862	629	483	165	5100	6
708	863	33	4	131	3060	6
709	864	4	8	129	3060	6
710	865	634	635	192	3264	7
711	866	636	634	70	0	0
712	868	481	636	127	3938	9
713	869	637	128	142	510	10
714	870	128	638	108	284	6
715	871	401	637	85	2091	5
716	872	223	639	26	51	1
717	873	601	639	49	51	1
718	874	474	469	29	0	0
719	875	639	222	23	0	0
720	876	223	474	67	102	2
721	877	469	640	106	4151	10
722	878	403	641	85	0	0
723	879	642	607	39	0	0
724	880	641	642	247	510	10
725	882	640	192	76	0	0
726	883	607	640	81	0	0
727	884	643	644	82	204	4
728	885	127	643	77	204	4
729	886	126	643	81	102	2
730	887	645	127	87	153	3
731	888	646	399	85	0	0
732	889	395	647	85	0	0
733	890	472	468	27	0	0
734	891	648	641	72	4182	6
735	892	648	402	85	0	0
736	893	400	649	85	0	0
737	894	647	646	44	102	2
738	895	468	647	62	51	1
739	896	637	472	93	153	3
740	897	646	645	74	153	3
741	898	648	649	18	0	0
742	899	649	645	3	0	0
743	900	473	471	27	0	0
744	901	644	642	63	51	1
745	902	471	644	93	51	1
746	903	470	607	140	0	0
747	904	224	638	29	51	1
748	905	650	596	70	357	7
749	906	651	231	88	867	8
750	907	652	653	129	1224	9
751	908	224	473	80	204	4
752	909	653	651	189	1096	17
753	910	596	638	73	153	3
754	911	231	650	102	535	9
755	912	227	229	69	408	8
756	913	654	599	75	408	8
757	914	229	654	38	153	3
758	915	654	598	63	51	1
759	916	397	226	76	357	7
760	917	226	227	71	408	8
761	918	655	656	79	459	6
762	919	656	651	82	255	5
763	920	657	656	166	714	14
764	921	658	657	155	816	13
765	922	657	653	76	102	2
766	923	659	657	77	153	3
767	924	660	659	179	1887	13
768	925	659	655	143	918	9
769	926	234	661	258	4029	19
770	927	568	234	214	4080	14
771	928	661	595	110	510	1
772	929	661	662	34	1020	2
773	930	627	479	263	6120	6
774	931	241	79	35	0	0
775	932	118	241	279	4508	17
776	933	463	506	8	0	0
777	934	506	636	86	2040	4
778	935	465	508	6	0	0
779	936	110	246	153	1224	3
780	937	246	244	95	0	0
781	938	663	664	70	1530	3
782	939	56	663	144	4080	8
783	940	663	54	51	0	0
784	941	665	666	16	0	0
785	942	247	667	62	80	2
786	943	549	668	440	1395	41
787	944	247	665	8	0	0
788	945	669	670	164	3862	15
789	946	667	665	64	0	0
790	947	671	672	269	2550	5
791	948	671	673	61	0	0
792	949	668	29	10	0	0
793	951	674	671	13	0	0
794	952	673	675	64	2550	5
795	953	676	551	252	969	19
796	954	549	551	21	0	0
797	955	667	674	53	0	0
798	957	674	669	13	0	0
799	958	525	676	181	2426	10
800	959	117	676	82	408	5
801	960	540	117	118	459	9
802	961	523	248	53	2091	3
803	962	536	542	192	1326	8
804	963	540	542	15	0	0
805	964	676	248	91	153	3
806	965	677	678	38	0	0
807	966	666	677	37	1020	2
808	967	507	250	144	2244	5
809	968	679	677	39	510	1
810	969	678	668	16	0	0
811	970	666	678	8	0	0
812	971	547	679	117	561	2
813	972	250	547	180	561	2
814	973	302	300	81	284	6
815	974	548	302	80	204	4
816	975	300	679	288	4194	34
817	976	306	117	70	51	1
818	977	306	550	184	663	13
819	978	680	109	250	0	0
820	980	46	680	70	510	1
821	982	681	682	79	51	1
822	983	683	684	68	408	8
823	984	685	686	68	306	6
824	985	682	687	45	663	4
825	986	519	681	220	1259	45
826	987	685	683	82	306	3
827	988	687	685	20	0	0
828	989	688	689	190	867	17
829	990	683	688	65	80	2
830	991	689	556	94	51	1
831	992	690	691	122	4080	8
832	993	688	692	77	255	5
833	994	692	693	55	153	3
834	995	694	688	74	612	3
835	996	691	49	151	3502	12
836	997	49	695	99	1020	2
837	998	696	690	360	3947	27
838	999	695	310	113	0	0
839	1000	274	696	144	2499	10
840	1001	692	697	16	0	0
841	1002	697	698	40	51	1
842	1004	310	699	91	102	2
843	1005	699	694	47	0	0
844	1006	700	694	25	0	0
845	1007	310	700	91	0	0
846	1008	701	695	255	7191	10
847	1009	695	555	291	8801	24
848	1010	527	701	187	4463	29
849	1011	702	703	79	153	3
850	1012	704	687	92	510	1
851	1013	703	682	92	0	0
852	1014	703	704	45	102	2
853	1015	705	554	74	51	1
854	1016	699	700	38	0	0
855	1017	524	702	210	1145	38
856	1018	700	705	205	1734	22
857	1019	704	699	111	306	6
858	1020	681	706	111	416	9
859	1021	312	702	88	408	8
860	1022	702	681	90	386	8
861	1023	701	312	114	896	18
862	1024	114	707	41	51	1
863	1025	708	697	255	10865	25
864	1026	708	709	84	335	7
865	1027	707	710	107	816	16
866	1028	314	706	47	80	2
867	1029	710	314	36	255	5
868	1030	706	708	75	0	0
869	1031	689	698	206	1020	20
870	1032	705	689	94	3111	5
871	1034	711	500	70	4080	8
872	1035	489	712	109	2550	5
873	1036	713	714	95	2550	5
874	1037	715	712	4	0	0
875	1038	690	711	89	0	0
876	1039	714	690	107	1020	2
877	1040	715	713	85	0	0
878	1041	716	717	35	0	0
879	1042	711	718	97	0	0
880	1043	718	717	145	1020	2
881	1044	552	717	34	0	0
882	1046	719	720	86	1020	2
883	1047	50	719	84	1224	3
884	1048	720	721	25	2550	5
885	1049	721	718	25	0	0
886	1050	716	553	35	0	0
887	1051	719	716	118	1020	2
888	1052	273	722	151	1887	7
889	1053	722	714	338	3009	26
890	1055	723	724	47	3060	6
891	1057	714	723	57	0	0
892	1058	725	41	229	12036	30
893	1060	726	713	336	3038	39
894	1061	713	725	56	1020	2
895	1062	269	726	140	2754	9
896	1063	493	715	177	4020	12
897	1064	279	493	285	3401	21
898	1065	712	318	75	1020	2
899	1066	318	320	77	2550	5
900	1067	320	51	142	2244	5
901	1068	533	324	181	4182	10
902	1069	727	326	25	0	0
903	1070	324	727	26	0	0
904	1071	326	521	202	3700	10
905	1072	532	728	211	3575	9
906	1073	728	522	225	3702	16
907	1074	728	52	60	510	1
908	1075	727	327	79	510	1
909	1076	327	728	68	0	0
910	1077	323	77	11	0	0
911	1078	531	323	179	4182	10
912	1079	77	325	40	0	0
913	1080	325	520	201	4080	8
914	1081	92	729	74	1020	2
915	1082	92	90	6	0	0
916	1083	530	329	60	0	0
917	1084	329	90	70	2550	5
918	1085	518	87	219	7210	15
919	1086	730	731	72	0	0
920	1087	517	730	74	510	1
921	1088	731	729	74	2040	4
922	1089	722	696	65	561	2
923	1090	726	722	65	51	1
924	1091	732	733	195	4692	9
925	1092	55	732	13	0	0
926	1093	533	331	82	4572	12
927	1094	331	733	75	5652	22
928	1095	734	735	60	1224	3
929	1096	735	173	93	2040	4
930	1097	345	503	72	204	1
931	1098	503	42	156	3596	11
932	1099	736	734	96	2805	7
933	1100	736	168	25	0	0
934	1101	137	337	258	2040	4
935	1102	337	168	77	0	0
936	1103	735	345	23	0	0
937	1104	341	737	112	2040	4
938	1105	738	739	44	510	1
939	1106	381	738	151	1530	3
940	1107	738	341	111	1020	2
941	1108	342	740	112	918	3
942	1109	739	342	19	0	0
943	1110	740	137	77	510	1
944	1111	741	339	99	3909	14
945	1112	741	742	67	510	1
946	1113	740	737	39	0	0
