ProblemType:	CARP
NumberNodes:	393
NumberEdges:	421
DepotNodeNumber:	28
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
229	7115	269	270	480	162	1
230	7126	112	272	62	867	4
231	7339	87	195	29	485	3
232	7340	195	42	33	162	1
233	7425	273	126	178	3061	12
234	7426	126	3	8	0	0
235	7634	274	68	395	323	2
236	8169	274	275	435	527	3
237	8170	275	276	264	323	2
238	8171	275	277	420	94	1
239	8348	278	14	159	646	4
240	8369	279	280	82	808	5
241	8370	280	281	13	0	0
242	8371	281	282	134	485	3
243	8373	283	284	87	323	2
244	8374	285	286	704	578	4
245	8567	287	143	124	0	0
246	8568	73	261	429	0	0
247	8570	287	288	497	0	0
248	8572	5	289	77	204	1
249	8573	289	191	109	162	1
250	8574	290	283	93	1624	7
251	8575	279	253	31	646	4
252	8582	284	291	89	204	1
253	8583	291	292	82	0	0
254	8584	292	197	32	162	1
255	8585	197	7	841	0	0
256	8586	293	294	87	927	6
257	8587	294	245	183	2559	15
258	8588	294	243	92	969	6
259	8589	119	293	49	646	4
260	8590	293	289	318	3978	23
261	8591	295	123	29	0	0
262	8592	263	273	61	1947	5
263	8593	296	260	134	2227	12
264	8594	118	255	160	1938	12
265	8595	238	297	32	162	1
266	8596	123	298	61	808	5
267	8597	290	236	79	1641	4
268	8598	292	299	168	2304	14
269	8599	291	300	125	2142	13
270	8600	284	301	119	2143	12
271	8601	302	176	231	1335	8
272	8602	303	281	78	0	0
273	8603	282	303	166	162	1
274	8604	303	250	100	765	5
275	8605	263	280	134	1615	10
276	8614	217	2	138	969	6
277	8615	290	295	22	1472	2
278	8633	114	304	60	162	1
279	8718	119	116	71	0	0
280	8720	295	305	105	323	2
281	8721	305	117	36	0	0
282	8722	206	306	71	1310	1
283	8788	288	307	167	0	0
284	8825	273	279	17	0	0
285	8901	283	308	88	969	6
286	8902	308	302	51	731	4
287	8934	262	287	94	0	0
288	8940	249	309	238	0	0
289	8985	307	310	97	94	1
290	8986	309	199	114	0	0
291	8987	309	311	337	162	1
292	8992	247	312	124	255	2
293	8993	71	313	241	162	1
294	8994	313	314	172	162	1
295	8995	288	315	188	94	1
296	9006	217	316	53	162	1
297	9007	316	286	900	1888	5
298	9008	316	317	71	162	1
299	9138	262	318	259	655	1
300	9139	313	264	107	204	1
301	9140	302	259	458	1862	6
302	9152	7	235	241	162	1
303	9419	167	269	106	680	2
304	9622	213	319	48	0	0
305	9623	320	321	132	0	0
306	9624	322	62	296	0	0
307	9687	323	324	73	408	2
308	9688	27	325	222	0	0
309	9752	47	326	578	281	2
310	9754	327	82	63	323	2
311	9755	327	328	114	646	4
312	9756	327	212	73	850	5
313	9767	154	13	20	0	0
314	9768	319	96	379	0	0
315	9769	329	205	43	162	1
316	9770	204	330	21	323	2
317	9771	28	331	655	204	1
318	9772	152	285	708	0	0
319	9802	83	12	702	0	0
320	9803	332	69	121	0	0
321	9826	333	334	75	3928	3
322	9827	335	98	66	527	3
323	9828	37	335	69	366	2
324	9829	335	336	222	2848	15
325	9830	337	223	492	323	2
326	9840	79	338	153	323	2
327	9843	72	339	150	1615	10
328	9844	340	341	56	646	4
329	9872	342	343	137	1921	5
330	9873	343	200	82	646	4
331	9875	333	202	511	0	0
332	9876	333	218	229	0	0
333	9877	218	211	3	0	0
334	9878	72	54	258	1131	7
335	9879	55	321	259	485	3
336	9880	54	340	87	485	3
337	9881	340	55	23	0	0
338	9882	337	74	504	162	1
339	9883	85	325	69	162	1
340	9884	325	158	291	740	5
341	9885	323	86	33	162	1
342	9886	37	38	16	0	0
343	9887	42	344	53	2406	5
344	9888	344	336	52	162	1
345	9889	345	90	606	723	2
346	9890	88	345	280	0	0
347	9895	79	346	69	0	0
348	9900	347	348	128	162	1
349	9901	349	148	251	0	0
350	9902	148	221	519	323	2
351	9944	350	351	446	604	4
352	9945	350	352	696	94	1
353	9950	35	353	71	162	1
354	9963	328	354	25	323	2
355	9999	160	32	348	323	2
356	10000	80	355	48	485	3
357	10001	320	356	169	323	2
358	10002	46	154	72	0	0
359	10007	203	357	140	94	1
360	10010	96	331	96	0	0
361	10011	331	358	183	340	1
362	10037	332	359	371	162	1
363	10038	65	360	309	0	0
364	10039	360	332	44	0	0
365	10040	360	361	143	204	1
366	10045	31	222	40	0	0
367	10046	222	362	159	162	1
368	10047	31	363	344	340	1
369	10048	363	337	517	204	1
370	10049	363	364	218	162	1
371	10050	223	159	26	0	0
372	10051	159	365	234	408	2
373	10052	365	34	183	0	0
374	10053	365	366	260	323	2
375	10079	158	323	173	1105	7
376	10089	367	368	173	162	1
377	10092	33	369	68	0	0
378	10093	369	367	12	0	0
379	10094	369	370	134	162	1
380	10095	13	150	309	0	0
381	10096	150	371	446	0	0
382	10097	371	49	214	0	0
383	10098	371	372	160	119	1
384	10102	200	373	148	323	2
385	10114	212	374	66	323	2
386	10123	74	162	806	0	0
387	10124	162	375	337	655	1
388	10125	322	28	209	162	1
389	10126	376	377	32	0	0
390	10127	376	378	196	162	1
391	10128	221	379	446	0	0
392	10129	379	30	72	0	0
393	10130	379	380	187	323	2
394	10131	39	219	23	0	0
395	10132	219	381	60	366	2
396	10133	75	347	307	0	0
397	10134	347	377	324	162	1
398	10140	349	382	197	323	2
399	10141	382	376	159	0	0
400	10142	382	383	249	162	1
401	10158	346	384	646	323	2
402	10159	384	73	999	0	0
403	10160	384	385	243	162	1
404	10161	351	47	82	119	1
405	10162	351	386	196	94	1
406	10163	319	387	426	0	0
407	10164	387	56	678	323	2
408	10165	387	388	202	162	1
409	10166	213	389	174	94	1
410	10168	321	350	96	0	0
411	10173	152	53	101	162	1
412	10175	390	214	381	655	1
413	10185	322	391	119	204	1
414	10186	322	392	196	561	1
415	10676	276	230	158	0	0
416	10677	230	18	356	663	3
417	-1	242	251	1	0	0
418	-2	81	104	1267	0	0
419	-3	139	164	550	0	0
420	-5	29	186	184	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	SkanderborgOdder
CenterNodeId:	1416
Radius:	5000
HouseTypes:	Normal	Summer	Apartment
NumberOfWasteFractions: 1
IntervalsForWasteFraction:	general	2.333333	3.5	7.0	14.0	28.0
-----------------------------------------


