ProblemType:	CARP
NumberNodes:	1735
NumberEdges:	2226
DepotNodeNumber:	1170
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
90	832	178	202	115	0	0
91	843	206	192	114	0	0
92	856	207	208	587	0	0
93	857	209	210	90	0	0
94	858	210	211	14	0	0
95	859	211	27	187	0	0
96	860	211	212	90	0	0
97	861	210	27	188	0	0
98	863	213	214	15	0	0
99	877	217	218	56	0	0
100	878	219	220	114	280	1
101	914	221	223	130	0	0
102	916	104	224	171	163	1
103	945	225	226	87	51	1
104	955	227	228	304	0	0
105	975	231	153	120	178	3
106	978	218	232	60	0	0
107	979	232	146	60	0	0
108	1006	135	234	31	1394	16
109	1007	218	150	60	0	0
110	1023	236	237	958	0	0
111	1027	238	239	240	0	0
112	1028	240	241	220	0	0
113	1029	242	240	335	0	0
114	1030	242	238	201	0	0
115	1032	243	244	81	0	0
116	1033	244	241	78	51	1
117	1034	244	245	143	102	2
118	1037	247	248	1412	0	0
119	1043	156	249	36	280	1
120	1044	250	251	87	0	0
121	1049	253	254	85	0	0
122	1051	255	256	107	0	0
123	1088	259	260	499	0	0
124	1089	260	113	177	0	0
125	1149	266	267	488	0	0
126	1170	269	270	14	0	0
127	1178	272	85	118	29	1
128	1182	274	275	504	0	0
129	1183	205	15	164	0	0
130	1184	276	15	504	0	0
131	1185	15	274	13	0	0
132	1186	274	16	297	0	0
133	1194	279	280	145	0	0
134	1198	281	282	22	0	0
135	1247	145	286	69	1848	18
136	1283	288	289	104	0	0
137	1285	290	291	1296	0	0
138	1290	292	159	59	0	0
139	1291	291	293	27	0	0
140	1324	140	295	19	561	2
141	1328	137	296	48	408	4
142	1351	299	247	152	0	0
143	1357	267	301	320	0	0
144	1370	302	303	541	0	0
145	1380	304	305	54	280	1
146	1392	306	307	46	0	0
147	1394	308	309	161	1122	4
148	1411	132	150	41	0	0
149	1412	135	146	42	0	0
150	1418	310	136	39	731	3
151	1420	307	311	45	280	1
152	1430	313	219	87	170	1
153	1434	134	232	50	0	0
154	1443	314	315	375	0	0
155	1444	229	230	476	0	0
156	1447	306	308	115	119	2
157	1449	314	317	121	0	0
158	1455	319	318	17	59	1
159	1457	220	320	50	280	1
160	1458	320	321	163	280	1
161	1462	309	322	135	0	0
162	1465	323	321	47	561	2
163	1466	321	322	51	0	0
164	1473	324	325	136	0	0
165	1474	326	327	143	0	0
166	1481	300	328	276	0	0
167	1482	328	148	66	0	0
168	1484	329	330	167	0	0
169	1485	330	300	31	0	0
170	1492	331	248	339	51	1
171	1497	246	332	237	0	0
172	1563	335	336	268	0	0
173	1566	337	45	134	0	0
174	1567	45	338	17	0	0
175	1568	339	340	40	280	1
176	1573	184	342	149	0	0
177	1576	343	292	722	0	0
178	1577	344	223	161	0	0
179	1579	344	221	75	0	0
180	1587	346	347	250	476	8
181	1602	169	166	249	0	0
182	1605	349	350	67	59	1
183	1611	351	352	333	0	0
184	1617	353	354	106	0	0
185	1624	332	356	828	140	1
186	1639	359	258	18	0	0
187	1640	258	331	399	0	0
188	1649	259	360	129	59	1
189	1650	298	361	70	0	0
190	1651	254	362	227	0	0
191	1662	364	341	65	0	0
192	1674	341	367	60	0	0
193	1682	357	317	148	0	0
194	1685	297	369	151	0	0
195	1686	369	368	578	0	0
196	1692	302	370	793	0	0
197	1696	367	364	55	0	0
198	1706	313	220	143	0	0
199	1727	375	374	27	0	0
200	1731	340	376	37	0	0
201	1774	381	382	44	59	1
202	1775	382	383	31	0	0
203	1784	384	385	52	0	0
204	1819	386	387	7	0	0
205	1832	388	389	42	0	0
206	1859	351	390	148	140	1
207	1864	393	394	252	0	0
208	1887	166	120	25	0	0
209	1913	399	400	25	280	1
210	1933	270	401	85	382	2
211	1942	403	404	9	0	0
212	1943	404	405	19	280	1
213	1944	406	407	166	0	0
214	1986	212	207	222	0	0
215	1987	411	412	15	0	0
216	1988	209	212	15	0	0
217	1989	413	414	31	0	0
218	2062	422	423	445	51	1
219	2082	425	14	572	0	0
220	2084	426	16	424	0	0
221	2085	274	205	163	0	0
222	2086	18	426	13	0	0
223	2088	427	18	564	0	0
224	2089	428	426	557	0	0
225	2114	429	430	101	280	1
226	2179	207	412	222	0	0
227	2232	427	8	198	0	0
228	2240	7	428	196	0	0
229	2253	213	411	176	0	0
230	2254	411	209	13	0	0
231	2255	212	412	12	0	0
232	2256	412	214	177	0	0
233	2274	437	438	67	561	2
234	2276	439	437	85	0	0
235	2277	438	439	18	0	0
236	2279	440	441	8	0	0
237	2280	442	440	9	0	0
238	2285	323	443	61	280	1
239	2286	444	306	313	0	0
240	2287	308	445	52	280	1
241	2288	445	446	71	399	3
242	2295	447	448	141	51	1
243	2303	450	367	470	140	1
244	2305	410	450	67	0	0
245	2308	219	1	78	0	0
246	2328	451	141	151	0	0
247	2332	452	2	347	0	0
248	2347	455	456	32	140	1
249	2348	456	457	34	140	1
250	2349	454	455	43	0	0
251	2358	418	397	468	0	0
252	2385	433	461	125	0	0
253	2386	461	411	430	0	0
254	2400	462	463	39	0	0
255	2412	464	465	24	280	1
256	2425	466	467	81	140	1
257	2510	461	469	13	0	0
258	2511	469	209	426	0	0
259	2512	469	433	126	0	0
260	2548	430	6	88	0	0
261	2549	470	250	27	102	1
262	2555	3	131	45	0	0
263	2560	471	472	57	280	1
264	2562	441	473	7	0	0
265	2578	475	476	35	0	0
266	2584	478	479	705	0	0
267	2595	480	481	71	1963	6
268	2600	482	483	31	935	3
269	2607	484	485	102	0	0
270	2608	485	486	10	841	3
271	2609	487	488	27	1309	4
272	2614	476	489	17	654	2
273	2617	477	490	6	654	2
274	2620	483	491	77	0	0
275	2657	493	285	366	0	0
276	2674	495	496	88	0	0
277	2675	395	497	396	140	1
278	2676	497	495	37	0	0
279	2696	499	500	82	51	1
280	2720	473	442	7	0	0
281	2760	502	503	22	0	0
282	2761	504	505	60	561	2
283	2765	506	507	24	0	0
284	2766	507	508	36	0	0
285	2769	508	98	83	0	0
286	2783	508	502	38	0	0
287	2799	503	506	26	0	0
288	2853	463	72	36	280	1
289	2854	462	513	18	280	1
290	3023	436	520	437	140	1
291	3102	523	524	247	40	1
292	3156	432	526	582	51	1
293	3175	530	531	121	59	1
294	3180	35	534	9	0	0
295	3181	534	535	58	327	1
296	3184	415	7	181	0	0
297	3189	428	427	15	0	0
298	3258	541	542	208	663	6
299	3260	543	478	69	102	1
300	3303	537	546	108	85	1
301	3325	547	548	120	51	1
302	3339	549	33	148	51	1
303	3393	550	551	118	1789	7
304	3394	551	542	56	327	1
305	3405	553	554	223	0	0
306	3415	157	255	88	0	0
307	3503	557	558	91	59	1
308	3505	559	560	77	59	1
309	3506	561	562	24	280	1
310	3516	563	564	138	280	1
311	3520	565	566	27	841	3
312	3544	568	569	104	0	0
313	3571	570	571	60	204	2
314	3575	572	573	140	327	1
315	3580	186	574	205	0	0
316	3625	578	579	54	280	1
317	3626	579	568	29	0	0
318	3652	582	581	36	59	1
319	3664	584	326	485	0	0
320	3665	327	585	609	140	1
321	3677	587	588	701	0	0
322	3679	238	589	1614	0	0
323	3680	590	591	670	140	1
324	3689	107	592	7	0	0
325	3690	592	593	45	280	1
326	3693	252	255	88	0	0
327	3707	595	596	38	0	0
328	3722	597	107	34	102	1
329	3726	286	598	19	0	0
330	3735	394	599	128	140	1
331	3801	379	600	237	140	1
332	3807	378	601	40	0	0
333	3808	601	602	34	153	3
334	3838	11	604	90	140	1
335	3841	13	605	124	0	0
336	3892	606	519	702	0	0
337	3901	608	13	231	0	0
338	3902	608	609	531	51	1
339	3908	611	612	29	0	0
340	3912	613	614	17	0	0
341	3913	614	610	17	0	0
342	3928	196	615	44	280	1
343	3942	617	618	73	561	2
344	3943	616	617	105	0	0
345	3949	619	620	72	561	2
346	3950	619	621	75	0	0
347	3952	622	623	206	0	0
348	3961	625	381	125	102	1
349	3968	626	507	1106	0	0
350	4017	630	631	1397	0	0
351	4018	630	493	382	0	0
352	4026	632	633	22	0	0
353	4035	636	635	559	140	1
354	4037	637	638	67	561	2
355	4097	639	640	74	561	2
356	4098	196	639	46	0	0
357	4101	641	642	424	280	1
358	4104	643	644	40	357	6
359	4109	389	645	120	0	0
360	4110	645	646	62	280	1
361	4119	502	647	375	0	0
362	4129	648	649	97	0	0
363	4162	458	455	174	0	0
364	4171	650	465	121	0	0
365	4209	654	655	41	327	1
366	4211	656	652	48	0	0
367	4212	652	657	50	0	0
368	4218	660	661	83	327	1
369	4222	662	663	68	280	1
370	4234	664	184	140	0	0
371	4250	667	668	62	1309	22
372	4326	387	671	137	280	1
373	4362	672	673	83	140	1
374	4379	674	675	54	280	2
375	4382	496	497	96	0	0
376	4391	554	552	62	0	0
377	4399	552	498	38	0	0
378	4406	678	677	18	280	1
379	4418	680	681	25	327	1
380	4424	682	683	16	0	0
381	4425	683	684	100	327	1
382	4433	685	686	20	1309	4
383	4435	687	688	13	654	2
384	4448	682	576	65	0	0
385	4461	657	690	16	0	0
386	4462	690	691	37	0	0
387	4463	690	692	78	561	2
388	4464	479	693	70	263	3
389	4472	219	694	319	0	0
390	4474	444	316	392	0	0
391	4493	695	696	4	0	0
392	4495	696	697	61	170	1
393	4511	401	698	71	0	0
394	4512	79	699	118	0	0
395	4513	699	700	36	59	1
396	4534	251	156	114	0	0
397	4535	154	0	147	0	0
398	4537	701	702	38	561	2
399	4539	703	704	178	0	0
400	4556	261	262	47	0	0
401	4591	237	242	792	0	0
402	4594	709	710	61	0	0
403	4595	709	711	66	608	2
404	4596	712	713	232	0	0
405	4603	714	715	155	0	0
406	4605	715	716	21	663	3
407	4606	717	595	19	382	2
408	4608	596	718	3	561	2
409	4643	413	722	77	140	1
410	4662	723	724	189	80	2
411	4664	377	725	100	51	1
412	4714	726	727	205	59	1
413	4715	727	728	306	170	1
414	4716	729	730	302	0	0
415	4717	729	731	40	2105	8
416	4719	732	733	1290	0	0
417	4726	29	62	39	1309	4
418	4741	734	735	88	1122	4
419	4745	736	737	27	654	2
420	4749	536	738	55	654	2
421	4751	739	740	39	280	1
422	4753	741	742	105	161	2
423	4757	743	744	76	0	0
424	4813	657	654	28	654	2
425	4814	691	746	58	280	1
426	4815	747	748	61	0	0
427	4816	747	482	29	561	2
428	4819	749	750	157	0	0
429	4820	376	751	256	1543	5
430	4821	751	55	75	0	0
431	4822	752	753	47	0	0
432	4823	754	755	146	1105	6
433	4824	755	756	133	1020	6
434	4825	757	758	50	841	3
435	4859	760	28	21	0	0
436	4860	28	761	49	1846	9
437	4867	762	763	46	280	1
438	4875	765	559	85	59	1
439	4876	559	741	26	0	0
440	4878	766	484	38	561	2
441	4879	767	766	24	0	0
442	4880	768	769	69	0	0
443	4881	769	770	60	561	2
444	4895	773	774	48	280	1
445	4914	161	723	404	0	0
446	4919	350	117	12	0	0
447	4923	744	777	87	0	0
448	4924	164	743	36	0	0
449	4925	743	165	40	0	0
450	5032	774	783	54	280	1
451	5033	783	380	25	0	0
452	5049	785	346	192	0	0
453	5098	460	434	397	0	0
454	5112	791	636	19	0	0
455	5172	555	796	302	51	1
456	5189	398	797	629	51	1
457	5228	787	626	29	0	0
458	5229	798	799	27	0	0
459	5233	800	801	128	178	3
460	5234	190	802	149	280	1
461	5235	190	597	138	0	0
462	5239	803	804	53	102	1
463	5242	501	102	69	0	0
464	5243	102	805	68	0	0
465	5257	807	625	37	0	0
466	5264	38	808	34	0	0
467	5265	808	809	21	1847	7
468	5283	811	812	616	0	0
469	5284	811	810	121	0	0
470	5289	371	813	170	0	0
471	5290	371	814	27	0	0
472	5291	787	798	26	0	0
473	5292	192	815	68	280	1
474	5316	781	817	150	59	1
475	5356	819	820	21	0	0
476	5357	820	821	122	654	11
477	5362	823	824	200	399	3
478	5365	764	825	175	0	0
479	5367	825	826	28	446	3
480	5368	827	828	55	0	0
481	5369	739	829	178	0	0
482	5373	828	830	43	280	1
483	5374	830	339	48	0	0
484	5380	831	832	59	654	2
485	5390	833	19	448	0	0
486	5394	821	809	105	0	0
487	5398	745	834	70	0	0
488	5400	835	836	70	161	2
489	5401	836	837	51	1122	4
490	5402	824	838	63	327	1
491	5403	838	839	31	280	1
492	5414	268	679	98	0	0
493	5426	577	841	84	0	0
494	5428	842	843	62	0	0
495	5440	182	670	291	0	0
496	5446	844	845	311	0	0
497	5462	846	847	118	0	0
498	5469	172	848	57	841	3
499	5470	849	850	113	841	3
500	5481	851	852	185	0	0
501	5504	275	276	976	0	0
502	5509	17	425	1135	0	0
503	5569	391	126	84	0	0
504	5575	856	393	124	0	0
505	5576	495	856	92	0	0
506	5605	859	860	140	0	0
507	5612	693	541	14	0	0
508	5613	541	861	49	0	0
509	5614	861	862	52	102	1
510	5616	388	863	72	280	1
511	5626	784	775	684	0	0
512	5632	864	865	74	1402	5
513	5633	866	741	20	0	0
514	5668	492	868	286	0	0
515	5669	868	869	90	0	0
516	5671	870	871	57	0	0
517	5673	872	416	358	0	0
518	5684	79	876	19	0	0
519	5685	876	698	92	0	0
520	5733	74	73	397	0	0
521	5798	880	86	171	0	0
522	5799	881	882	18	0	0
523	5804	84	883	170	0	0
524	5805	883	874	37	0	0
525	5822	884	271	182	0	0
526	5861	67	886	28	0	0
527	5867	887	65	32	0	0
528	5868	65	888	24	0	0
529	5874	889	890	49	0	0
530	5875	890	64	144	0	0
531	5876	64	63	628	0	0
532	5880	216	888	83	0	0
533	5881	888	887	34	0	0
534	5921	402	895	603	0	0
535	5934	896	897	37	841	3
536	5936	898	416	54	0	0
537	5941	900	870	66	0	0
538	5942	870	898	158	0	0
539	5946	871	900	66	0	0
540	5948	899	901	270	0	0
541	6008	902	903	62	327	1
542	6050	334	406	51	140	1
543	6051	904	905	92	280	1
544	6076	80	78	96	0	0
545	6092	905	907	11	0	0
546	6095	907	908	16	561	2
547	6102	75	403	44	280	1
548	6220	913	879	84	0	0
549	6224	458	915	11	0	0
550	6228	278	66	45	0	0
551	6276	913	513	118	0	0
552	6280	875	473	270	0	0
553	6312	881	883	143	0	0
554	6330	919	920	32	0	0
555	6334	920	921	83	0	0
556	6335	921	335	176	51	1
557	6336	922	918	26	0	0
558	6337	923	920	201	0	0
559	6387	511	924	94	327	1
560	6399	926	800	14	0	0
561	6435	929	930	7	0	0
562	6436	930	931	113	102	1
563	6442	929	932	135	280	1
564	6514	607	417	277	0	0
565	6601	935	400	74	0	0
566	6603	926	936	86	0	0
567	6631	938	939	34	280	1
568	6707	191	940	540	85	1
569	6754	941	101	453	0	0
570	6760	942	419	750	0	0
571	6784	99	928	251	140	1
572	6795	944	922	129	140	1
573	6796	814	672	213	0	0
574	6813	945	452	18	0	0
575	6814	152	373	20	0	0
576	6816	946	947	421	0	0
577	6817	336	555	722	0	0
578	6849	923	919	79	0	0
579	6866	948	949	71	327	1
580	6867	949	950	55	0	0
581	6876	515	628	57	0	0
582	6911	101	91	435	0	0
583	6912	91	420	183	0	0
584	6924	941	789	414	0	0
585	6925	951	589	155	0	0
586	6971	373	945	21	0	0
587	6977	452	152	18	0	0
588	6988	256	953	61	0	0
589	6989	953	954	37	561	2
590	6997	955	253	178	561	2
591	7010	131	952	509	0	0
592	7014	630	474	582	0	0
593	7094	960	961	26	561	2
594	7095	961	962	20	561	2
595	7107	877	878	161	0	0
596	7116	199	703	19	0	0
597	7143	963	964	55	0	0
598	7144	965	963	57	0	0
599	7145	966	967	38	0	0
600	7146	968	966	38	0	0
601	7150	966	875	100	0	0
602	7151	967	968	15	0	0
603	7153	964	967	9	0	0
604	7154	965	964	18	0	0
605	7199	826	41	91	0	0
606	7200	970	971	120	0	0
607	7217	703	973	19	0	0
608	7218	973	194	19	0	0
609	7219	194	199	20	0	0
610	7225	974	975	20	0	0
611	7226	975	976	20	0	0
612	7227	976	977	19	0	0
613	7228	977	974	14	0	0
614	7229	978	979	38	561	2
615	7230	974	978	55	0	0
616	7231	978	625	71	0	0
617	7232	980	981	39	0	0
618	7233	981	807	109	102	1
619	7234	348	980	17	0	0
620	7235	980	936	33	0	0
621	7238	816	982	16	0	0
622	7239	982	926	65	0	0
623	7260	983	605	507	0	0
624	7263	554	498	34	0	0
625	7318	460	100	63	0	0
626	7403	8	415	179	0	0
627	7411	81	83	127	0	0
628	7413	270	699	76	0	0
629	7419	512	471	93	0	0
630	7439	986	987	24	0	0
631	7452	987	988	62	0	0
632	7453	988	986	24	0	0
633	7456	989	990	28	0	0
634	7457	991	989	213	280	1
635	7458	22	484	10	0	0
636	7459	992	767	182	0	0
637	7460	10	538	9	0	0
638	7467	491	750	105	0	0
639	7483	959	993	139	0	0
640	7484	993	842	18	59	1
641	7485	842	577	69	0	0
642	7486	576	759	283	0	0
643	7487	841	994	113	238	4
644	7488	994	846	22	0	0
645	7489	847	995	253	0	0
646	7501	996	997	51	654	2
647	7508	847	843	294	357	6
648	7539	26	998	57	0	0
649	7573	852	171	55	0	0
650	7581	852	47	124	0	0
651	7582	47	849	56	0	0
652	7583	999	1000	506	0	0
653	7600	768	753	55	0	0
654	7603	1001	1002	53	0	0
655	7604	530	1003	91	0	0
656	7607	530	1004	48	0	0
657	7609	1004	1005	43	178	3
658	7637	1007	528	126	0	0
659	7644	778	1008	133	0	0
660	7649	1008	527	121	0	0
661	7656	1010	1011	336	0	0
662	7660	855	163	32	0	0
663	7669	855	162	21	0	0
664	7678	1010	1012	189	51	1
665	7689	777	164	119	0	0
666	7692	1013	1014	166	102	1
667	7697	869	187	383	0	0
668	7699	840	643	15	0	0
669	7708	834	1015	90	654	2
670	7709	1015	659	35	0	0
671	7710	1016	653	77	0	0
672	7711	653	656	63	0	0
673	7714	1017	337	50	327	1
674	7715	859	1018	50	977	9
675	7716	837	859	83	841	3
676	7729	492	669	346	0	0
677	7735	1019	860	137	280	1
678	7744	27	1020	63	0	0
679	7746	1020	480	49	0	0
680	7749	1021	819	143	327	1
681	7752	843	994	129	0	0
682	7760	574	185	123	0	0
683	7761	185	494	26	0	0
684	7799	1022	764	22	59	1
685	7800	8	1023	23	327	1
686	7801	1023	1022	49	204	2
687	7802	750	42	109	0	0
688	7803	42	1024	54	0	0
689	7804	41	1025	200	0	0
690	7805	746	491	69	327	1
691	7806	52	39	58	1985	17
692	7830	1026	862	13	0	0
693	7831	1027	1028	23	0	0
694	7832	1028	1026	57	59	1
695	7845	853	1029	50	0	0
696	7846	1029	1030	49	0	0
697	7855	1031	1003	170	0	0
698	7856	1032	43	137	0	0
699	7859	1025	1033	137	327	1
700	7860	991	754	29	0	0
701	7861	839	1018	35	59	1
702	7864	557	550	75	0	0
703	7865	167	168	100	0	0
704	7867	1034	1035	353	51	1
705	7869	130	1036	160	51	1
706	7878	845	1037	225	0	0
707	7880	822	1032	57	0	0
708	7884	1033	1038	290	280	1
709	7892	826	1024	52	0	0
710	7896	1027	1026	31	0	0
711	7910	276	999	1167	0	0
712	7918	1039	844	148	0	0
713	8031	529	1041	189	140	1
714	8038	1006	548	110	0	0
715	8046	1007	1042	7	0	0
716	8047	1042	56	100	51	1
717	8191	814	946	96	0	0
718	8192	813	418	46	0	0
719	8223	947	813	534	0	0
720	8232	946	1043	73	140	1
721	8265	1044	775	1237	0	0
722	8293	1002	827	268	0	0
723	8295	1046	1047	36	0	0
724	8296	1047	739	37	561	2
725	8297	1048	866	99	327	1
726	8313	776	1049	144	0	0
727	8345	779	676	568	0	0
728	8346	1009	779	653	0	0
729	8359	882	1050	123	0	0
730	8362	1051	1052	75	170	1
731	8363	1052	82	70	0	0
732	8369	1053	1054	82	0	0
733	8393	1057	726	185	0	0
734	8394	728	730	84	0	0
735	8421	1059	69	42	0	0
736	8429	1059	1060	54	0	0
737	8432	188	1061	53	327	1
738	8474	916	77	43	0	0
739	8478	698	1056	153	0	0
740	8481	1051	1050	55	0	0
741	8482	1050	1062	6	0	0
742	8483	1062	87	60	0	0
743	8490	895	1063	115	0	0
744	8537	342	1064	37	654	2
745	8551	545	913	76	0	0
746	8559	389	777	141	0	0
747	8561	1065	1014	49	0	0
748	8562	1065	1066	158	280	1
749	8565	494	664	105	2054	7
750	8574	1067	1055	93	51	1
751	8584	1068	1069	32	0	0
752	8592	915	1071	61	163	1
753	8598	1068	1072	168	140	1
754	8605	915	1054	134	0	0
755	8610	906	712	489	0	0
756	8611	712	459	54	0	0
757	8614	713	68	138	0	0
758	8615	1067	1070	22	0	0
759	8618	881	711	75	0	0
760	8713	1073	1074	40	561	2
761	8720	1070	454	141	0	0
762	8722	910	1075	71	163	1
763	8730	1063	963	939	0	0
764	8746	972	343	2005	0	0
765	8753	1076	1077	68	841	3
766	8755	76	912	128	0	0
767	8764	710	272	20	0	0
768	8781	972	894	72	0	0
769	8790	1078	273	98	0	0
770	8796	273	902	51	0	0
771	8797	902	1078	50	0	0
772	8798	1078	710	55	0	0
773	8821	1079	522	206	51	1
774	8825	1071	1053	17	0	0
775	8832	891	901	1487	327	2
776	8855	407	1080	74	51	1
777	8868	916	1081	45	1963	7
778	8886	1056	1063	106	0	0
779	8918	621	1082	118	0	0
780	8927	877	904	23	0	0
781	8945	893	909	85	140	1
782	8958	1062	1061	132	0	0
783	8959	81	1061	7	0	0
784	8966	892	886	725	327	2
785	9020	624	1083	392	0	0
786	9122	1084	468	174	280	1
787	9156	802	192	45	0	0
788	9161	354	1087	93	0	0
789	9163	1088	1082	72	340	2
790	9180	353	1089	32	0	0
791	9187	354	1090	154	0	0
792	9193	621	1088	48	0	0
793	9194	1088	935	48	0	0
794	9237	609	927	91	0	0
795	9238	927	983	381	0	0
796	9250	805	803	25	0	0
797	9254	806	1092	68	280	1
798	9255	94	806	51	0	0
799	9258	95	501	243	0	0
800	9259	805	950	47	0	0
801	9312	941	587	1262	0	0
802	9313	420	969	23	0	0
803	9336	279	109	50	0	0
804	9337	280	1094	56	280	1
805	9339	1094	1095	57	280	1
806	9340	110	1096	27	280	1
807	9341	109	938	54	280	1
808	9342	383	1097	20	0	0
809	9344	385	1098	34	0	0
810	9345	1098	1099	51	0	0
811	9348	807	594	92	119	2
812	9350	509	1100	89	280	1
813	9358	1100	1098	235	0	0
814	9366	1091	1097	93	0	0
815	9367	1099	1102	72	0	0
816	9370	510	280	54	0	0
817	9372	279	97	159	0	0
818	9373	97	1093	252	0	0
819	9406	206	632	20	0	0
820	9407	206	193	410	0	0
821	9414	937	973	74	0	0
822	9417	586	788	518	51	1
823	9419	588	951	106	0	0
824	9445	793	606	168	51	1
825	9465	950	96	70	0	0
826	9467	803	1103	83	170	1
827	9485	90	942	148	51	1
828	9525	648	933	30	0	0
829	9526	933	613	37	0	0
830	9527	610	648	31	0	0
831	9531	1104	943	804	51	1
832	9534	944	1105	33	140	1
833	9544	1092	103	56	0	0
834	9545	103	948	7	0	0
835	9559	925	1106	33	0	0
836	9594	1087	1107	53	0	0
837	9595	1107	976	73	59	1
838	9602	509	384	217	0	0
839	9653	948	1110	39	102	1
840	9664	1106	1111	48	280	1
841	9669	799	626	29	0	0
842	9688	228	1112	222	0	0
843	9698	647	632	21	0	0
844	9699	633	647	41	0	0
845	9704	1113	1114	30	204	2
846	9711	514	1115	63	561	2
847	9716	790	1116	55	51	1
848	9719	264	1117	33	0	0
849	9723	1101	633	142	0	0
850	9730	1086	1113	279	0	0
851	9748	318	1118	32	59	1
852	9761	301	1119	164	0	0
853	9763	362	231	100	714	12
854	9774	136	253	69	0	0
855	9775	1120	115	39	561	2
856	9785	233	1121	29	0	0
857	9787	1121	1122	62	561	2
858	9792	133	217	69	0	0
859	9795	151	1123	104	0	0
860	9797	312	235	515	0	0
861	9810	361	114	27	0	0
862	9811	114	694	49	0	0
863	9812	694	361	20	0	0
864	9821	1123	138	14	1122	4
865	9825	1124	1125	62	561	2
866	9836	155	1127	52	204	2
867	9838	444	1128	195	51	1
868	9842	355	246	384	0	0
869	9846	263	1129	84	140	1
870	9847	1130	1131	64	0	0
871	9850	1117	1119	82	0	0
872	9854	265	264	294	0	0
873	9858	1132	249	144	280	1
874	9873	1130	705	82	0	0
875	9886	239	240	16	0	0
876	9887	243	1126	53	280	2
877	9917	251	154	38	0	0
878	9918	155	153	47	0	0
879	9920	1132	298	42	0	0
880	9924	254	5	83	102	1
881	9928	257	598	63	280	1
882	9952	1131	1133	229	51	1
883	9971	391	128	93	0	0
884	9977	448	314	485	0	0
885	9995	1135	1134	66	51	1
886	10034	1136	1137	49	280	1
887	10050	721	583	26	0	0
888	10077	1138	449	485	85	1
889	10104	53	1045	212	59	1
890	10105	1045	339	126	0	0
891	10106	1139	1046	81	59	1
892	10107	765	752	29	0	0
893	10122	1141	1140	251	51	1
894	10123	325	584	806	0	0
895	10124	584	1142	337	51	1
896	10125	1109	236	209	0	0
897	10131	241	719	23	0	0
898	10132	719	1143	60	51	1
899	10170	284	785	81	0	0
900	10171	785	347	239	0	0
901	10175	1144	708	381	140	1
902	10186	1109	1145	196	51	1
903	10193	1146	1147	52	841	3
904	10194	1147	960	17	0	0
