ProblemType:	CARP
NumberNodes:	3176
NumberEdges:	3505
DepotNodeNumber:	132
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
144	11076	244	245	137	4488	4
145	11079	246	247	46	816	4
146	11080	248	249	23	162	1
147	11081	250	251	73	893	5
148	11082	252	253	28	323	2
149	11084	254	255	120	16662	11
150	11085	256	257	47	2244	2
151	11086	258	259	36	162	1
152	11087	260	261	16	689	4
153	11088	262	263	23	119	1
154	11089	264	265	20	408	1
155	11090	266	267	71	1531	8
156	11091	268	269	30	323	2
157	11095	272	273	82	1972	5
158	11098	274	275	232	1658	10
159	11099	220	276	38	723	2
160	11100	277	278	127	3128	7
161	11101	279	280	100	204	1
162	11104	281	282	21	366	2
163	11105	2	228	28	204	1
164	11107	283	284	17	0	0
165	11108	284	285	62	1505	10
166	11109	286	287	122	0	0
167	11112	288	287	154	162	1
168	11115	5	289	151	0	0
169	11119	290	291	90	1054	6
170	11121	281	292	4	0	0
171	11122	292	50	108	1071	5
172	11123	290	289	130	0	0
173	11127	293	294	23	0	0
174	11128	294	295	41	162	1
175	11129	296	297	90	1097	6
176	11130	297	298	25	485	3
177	11131	299	300	18	0	0
178	11132	301	302	38	162	1
179	11133	303	304	16	323	2
180	11134	305	306	342	323	2
181	11138	300	307	33	689	4
182	11139	308	309	55	162	1
183	11140	310	311	33	162	1
184	11141	312	313	442	162	1
185	11142	314	315	188	561	1
186	11143	316	317	113	2244	4
187	11147	318	319	51	162	1
188	11149	320	321	159	162	1
189	11150	297	322	75	544	2
190	11151	296	323	52	646	4
191	11152	324	325	22	162	1
192	11153	326	327	40	255	2
193	11155	328	329	145	366	2
194	11156	329	119	230	162	1
195	11157	330	331	72	8541	9
196	11160	332	333	209	204	1
197	11161	333	334	102	0	0
198	11162	333	335	37	0	0
199	11163	335	336	103	0	0
200	11164	336	332	72	0	0
201	11165	336	337	13	0	0
202	11166	337	338	60	0	0
203	11167	339	340	130	162	1
204	11168	341	342	42	0	0
205	11170	309	343	422	0	0
206	11172	344	171	17	0	0
207	11173	307	345	20	0	0
208	11175	345	346	29	323	2
209	11176	346	347	7	162	1
210	11177	11	348	81	162	1
211	11179	350	351	38	0	0
212	11180	349	352	38	0	0
213	11182	353	354	17	162	1
214	11183	353	355	22	162	1
215	11184	355	356	18	0	0
216	11188	357	294	92	323	2
217	11189	358	359	124	340	1
218	11195	351	360	103	281	2
219	11196	361	362	52	323	2
220	11200	358	363	47	0	0
221	11201	364	362	81	0	0
222	11202	362	365	33	0	0
223	11203	366	367	188	0	0
224	11204	366	368	21	1964	3
225	11205	369	67	209	808	5
226	11206	370	371	56	162	1
227	11208	351	349	8	0	0
228	11210	372	373	11	0	0
229	11211	374	341	108	0	0
230	11212	375	376	112	119	1
231	11213	17	377	71	970	6
232	11215	378	379	82	0	0
233	11216	380	381	38	646	4
234	11217	382	383	90	1132	6
235	11218	384	111	115	162	1
236	11219	111	385	170	0	0
237	11220	386	387	108	1335	8
238	11221	387	388	34	162	1
239	11222	389	390	25	323	2
240	11226	391	392	231	485	3
241	11227	393	394	134	162	1
242	11228	394	395	277	162	1
243	11229	396	397	231	324	2
244	11230	397	398	139	0	0
245	11231	399	400	31	1012	6
246	11232	400	401	27	204	1
247	11233	402	400	66	646	4
248	11234	403	404	28	162	1
249	11235	405	406	106	162	1
250	11236	407	408	36	94	1
251	11237	409	410	147	2924	6
252	11240	411	412	46	1310	1
253	11241	413	388	33	323	2
254	11242	390	414	6	0	0
255	11243	414	415	37	366	2
256	11244	416	417	55	162	1
257	11245	418	419	79	162	1
258	11246	419	420	13	0	0
259	11247	420	421	45	502	2
260	11249	422	423	37	323	2
261	11250	424	425	13	204	1
262	11251	425	426	14	527	3
263	11252	371	361	19	162	1
264	11254	427	428	65	162	1
265	11255	429	430	114	323	2
266	11257	431	432	38	324	1
267	11259	433	434	4	0	0
268	11260	435	436	68	162	1
269	11261	437	438	28	323	2
270	11262	439	440	59	2620	1
271	11264	441	442	349	162	1
272	11265	443	444	19	340	1
273	11266	445	12	77	204	1
274	11267	240	238	176	10007	5
275	11268	238	446	63	2620	1
276	11269	446	202	43	0	0
277	11276	447	448	157	162	1
278	11277	428	449	173	0	0
279	11278	450	367	121	162	1
280	11280	451	452	1331	0	0
281	11282	453	454	35	0	0
282	11284	454	455	31	162	1
283	11285	301	456	77	323	2
284	11288	357	457	149	0	0
285	11289	458	459	60	485	3
286	11290	460	461	349	0	0
287	11291	462	463	61	808	5
288	11296	464	465	182	162	1
289	11298	434	466	69	808	5
290	11299	467	468	4	0	0
291	11300	468	469	24	485	3
292	11301	470	471	467	0	0
293	11303	472	473	328	162	1
294	11304	473	474	5	0	0
295	11305	475	476	5	0	0
296	11306	476	477	112	1675	9
297	11307	478	475	20	0	0
298	11311	479	480	59	0	0
299	11313	481	482	20	366	2
300	11314	482	483	36	485	3
301	11325	486	487	46	8488	12
302	11332	488	489	7	0	0
303	11333	489	490	98	1335	8
304	11336	491	492	78	1828	4
305	11337	492	493	99	1012	6
306	11338	494	495	86	11382	6
307	11339	496	497	151	1819	11
308	11340	497	493	3	0	0
309	11341	498	499	192	2644	15
310	11342	499	500	4	0	0
311	11344	501	502	38	527	3
312	11345	502	503	5	0	0
313	11346	504	505	41	842	3
314	11347	506	507	53	162	1
315	11352	509	510	77	485	3
316	11353	511	471	1180	0	0
317	11354	512	513	403	162	1
318	11356	341	312	313	0	0
319	11357	514	515	204	0	0
320	11358	516	517	209	162	1
321	11359	518	339	136	162	1
322	11360	385	389	252	527	3
323	11361	413	415	80	850	5
324	11362	519	520	267	324	2
325	11363	521	522	167	1938	12
326	11364	523	524	161	893	5
327	11372	525	526	130	1292	8
328	11373	526	491	6	0	0
329	11374	527	528	50	809	4
330	11375	528	496	30	323	2
331	11377	496	529	76	884	5
332	11378	529	498	8	0	0
333	11379	498	530	12	0	0
334	11380	531	532	72	0	0
335	11387	533	534	4	0	0
336	11388	534	535	242	4260	19
337	11390	536	537	60	323	2
338	11391	537	199	26	162	1
339	11392	538	539	80	0	0
340	11393	540	541	6	0	0
341	11394	542	543	4	0	0
342	11395	543	544	44	731	4
343	11400	545	546	14	0	0
344	11401	547	548	537	0	0
345	11402	549	550	118	162	1
346	11403	551	125	171	486	2
347	11404	365	56	164	204	1
348	11408	552	553	61	1309	2
349	11412	444	554	80	0	0
350	11413	555	556	60	1173	7
351	11414	555	557	44	986	5
352	11416	558	559	41	162	1
353	11417	560	561	120	0	0
354	11418	562	563	41	0	0
355	11419	564	565	138	1250	8
356	11420	565	566	62	1013	5
357	11421	565	567	194	2040	11
358	11422	568	569	170	1131	7
359	11425	570	100	293	485	3
360	11429	571	572	166	162	1
361	11430	573	574	303	162	1
362	11431	41	575	200	162	1
363	11432	40	576	149	162	1
364	11433	577	578	188	162	1
365	11434	579	580	109	323	2
366	11435	581	582	97	162	1
367	11436	583	584	137	162	1
368	11437	585	586	100	162	1
369	11438	587	588	73	204	1
370	11439	588	589	57	204	1
371	11440	590	591	152	1131	7
372	11441	591	592	30	323	2
373	11442	593	594	36	485	3
374	11443	594	595	67	1377	8
375	11446	593	596	89	162	1
376	11449	597	598	19	255	2
377	11450	598	599	62	731	4
378	11453	600	601	69	1310	1
379	11454	602	603	3	162	1
380	11455	603	22	52	366	2
381	11456	604	605	94	162	1
382	11457	605	606	26	0	0
383	11458	607	608	127	1445	10
384	11459	608	609	5	0	0
385	11460	610	611	22	2620	1
386	11461	611	612	67	0	0
387	11462	613	614	27	0	0
388	11464	612	615	25	8492	9
389	11466	616	617	67	0	0
390	11467	618	162	707	94	1
391	11468	619	620	176	0	0
392	11469	620	621	182	162	1
393	11470	621	622	55	0	0
394	11471	622	618	119	0	0
395	11472	623	619	615	808	5
396	11473	516	624	59	323	2
397	11474	625	626	92	340	1
398	11475	627	628	395	204	1
399	11477	629	630	177	2312	15
400	11478	631	629	85	162	1
401	11479	632	633	144	323	2
402	11480	634	635	215	3324	21
403	11481	636	637	35	366	2
404	11482	638	639	46	0	0
405	11483	640	641	46	0	0
406	11484	642	643	95	204	1
407	11485	644	645	257	162	1
408	11486	559	646	26	162	1
409	11487	561	647	125	323	2
410	11488	648	649	114	408	2
411	11491	650	651	31	646	4
412	11492	651	652	6	0	0
413	11493	653	654	10	0	0
414	11494	654	655	37	893	5
415	11495	656	657	9	0	0
416	11496	657	658	27	646	4
417	11497	659	660	34	808	5
418	11498	660	661	25	323	2
419	11499	662	663	43	485	3
420	11500	663	664	2	323	2
421	11503	665	666	60	0	0
422	11505	667	668	49	867	4
423	11506	669	670	54	689	4
424	11507	671	672	141	1420	8
425	11508	672	673	73	1003	5
426	11509	671	674	45	0	0
427	11511	671	675	127	0	0
428	11513	403	676	93	1377	8
429	11514	676	677	73	808	5
430	11515	678	679	52	689	4
431	11516	679	680	3	0	0
432	11517	681	682	33	340	1
433	11518	682	683	5	0	0
434	11519	684	538	114	7466	11
435	11520	685	681	67	0	0
436	11521	686	684	52	2567	3
437	11522	27	687	4	0	0
438	11523	688	689	97	595	3
439	11525	690	691	64	646	4
440	11526	692	693	37	808	5
441	11527	617	694	24	0	0
442	11528	695	617	88	0	0
443	11532	697	698	17	162	1
444	11534	699	700	84	0	0
445	11535	701	702	114	162	1
446	11536	703	704	758	0	0
447	11537	704	416	392	323	2
448	11538	417	705	12	0	0
449	11539	705	418	71	162	1
450	11542	172	706	169	0	0
451	11543	707	708	56	680	2
452	11544	708	709	6	0	0
453	11545	710	711	37	0	0
454	11547	712	713	7	0	0
455	11548	713	714	567	204	1
456	11549	715	716	139	1938	12
457	11550	716	717	611	485	3
458	11551	718	719	212	443	3
459	11552	719	720	4	0	0
460	11558	721	722	91	162	1
461	11559	639	723	40	162	1
462	11560	639	724	249	162	1
463	11561	725	427	309	162	1
464	11562	641	726	77	485	3
465	11563	727	728	97	256	2
466	11564	729	730	159	94	1
467	11565	731	732	61	3604	4
468	11566	732	733	41	0	0
469	11567	734	735	50	162	1
470	11568	735	736	51	1122	2
471	11569	405	254	39	0	0
472	11570	737	738	989	0	0
473	11571	739	740	7	0	0
474	11572	740	741	78	850	5
475	11573	742	743	723	204	1
476	11574	743	738	5	0	0
477	11575	744	745	33	7668	6
478	11576	746	747	20	1310	1
479	11577	747	748	63	578	4
480	11581	34	283	34	0	0
481	11582	8	749	153	1743	10
482	11583	750	751	55	485	3
483	11584	751	746	44	561	1
484	11585	752	753	16	162	1
485	11586	753	754	2	0	0
486	11587	755	756	39	0	0
487	11588	756	219	20	680	1
488	11592	757	758	241	0	0
489	11594	758	648	183	162	1
490	11595	757	384	240	0	0
491	11596	385	759	392	162	1
492	11597	759	104	26	162	1
493	11599	519	760	18	256	2
494	11600	761	316	78	0	0
495	11601	316	520	167	0	0
496	11602	521	762	46	486	2
497	11609	763	764	15	323	2
498	11610	764	765	424	0	0
499	11611	765	524	70	162	1
500	11612	523	766	31	646	4
501	11613	766	762	8	0	0
502	11616	767	768	182	1632	9
503	11620	769	770	50	0	0
504	11622	771	772	5	0	0
505	11623	772	773	291	162	1
506	11624	774	775	5	0	0
507	11625	775	776	19	323	2
508	11626	777	778	396	0	0
509	11627	778	779	290	340	1
510	11628	780	781	6	0	0
511	11629	781	782	376	323	2
512	11630	783	784	30	0	0
513	11632	779	785	136	0	0
514	11634	786	787	6	0	0
515	11635	787	788	63	323	2
516	11638	789	790	44	0	0
517	11640	791	792	68	162	1
518	11641	792	793	444	2907	18
519	11642	794	795	53	0	0
520	11644	796	797	4	0	0
521	11645	797	798	47	162	1
522	11646	799	800	54	0	0
523	11648	801	802	4	0	0
524	11649	802	803	51	324	2
525	11650	804	805	116	418	2
526	11651	805	791	36	0	0
527	11652	806	807	51	162	1
528	11653	807	808	5	0	0
529	11654	809	810	4	0	0
530	11655	810	811	62	485	3
531	11656	812	813	4	0	0
532	11657	813	814	71	323	2
533	11658	815	816	34	162	1
534	11659	816	817	45	162	1
535	11660	818	819	29	0	0
536	11662	820	821	107	1386	9
537	11663	821	822	27	323	2
538	11664	823	824	13	0	0
539	11665	825	826	10	0	0
540	11667	827	828	78	0	0
541	11668	828	829	6	655	1
542	11669	830	831	135	5746	9
543	11670	831	832	117	8373	19
544	11671	833	834	68	162	1
545	11672	834	835	23	1284	3
546	11673	836	837	6	2244	4
547	11674	837	838	112	2108	11
548	11675	839	486	205	0	0
549	11677	840	696	78	0	0
550	11679	4	841	6	0	0
551	11680	841	842	39	366	2
552	11681	479	843	5	0	0
553	11682	843	844	49	323	2
554	11683	845	846	17	0	0
555	11687	847	848	109	0	0
556	11688	847	849	79	323	2
557	11697	850	851	30	323	2
558	11698	852	853	187	485	3
559	11703	854	855	40	162	1
560	11704	856	855	82	510	4
561	11706	858	859	69	162	1
562	11707	860	861	794	162	1
563	11708	862	863	20	0	0
564	11709	863	864	23	0	0
565	11710	865	866	64	765	5
566	11711	867	868	75	162	1
567	11712	869	733	129	2244	2
568	11713	870	871	145	162	1
569	11714	872	873	41	0	0
570	11715	686	687	64	0	0
571	11716	874	875	33	1122	1
572	11718	746	744	37	0	0
573	11719	47	876	49	10262	5
574	11720	876	877	72	0	0
575	11721	878	686	150	5760	19
576	11722	45	879	44	0	0
577	11723	880	881	35	162	1
578	11724	882	883	138	1131	7
579	11725	884	885	62	162	1
580	11726	886	887	115	0	0
581	11727	888	886	106	2620	1
582	11728	889	890	76	689	4
583	11729	891	892	120	162	1
584	11730	752	893	68	323	2
585	11731	893	894	55	366	2
586	11732	895	752	118	1131	7
587	11734	896	897	62	442	3
588	11735	898	899	55	442	3
589	11736	900	901	35	485	3
590	11737	902	903	162	1632	9
591	11738	14	904	43	0	0
592	11740	905	906	51	162	1
593	11741	907	908	244	2346	9
594	11742	909	907	191	485	3
595	11743	910	911	62	0	0
596	11744	912	564	121	1658	10
597	11745	913	914	70	0	0
598	11746	914	915	139	323	2
599	11747	916	917	170	3706	22
600	11748	917	918	23	162	1
601	11749	919	920	78	1530	10
602	11750	920	921	55	825	4
603	11751	922	699	132	11919	26
604	11752	699	923	37	3366	6
605	11753	700	924	132	0	0
606	11754	925	926	22	162	1
607	11755	926	898	45	323	2
608	11756	921	927	170	2032	13
609	11757	928	929	89	1309	2
610	11758	930	931	57	255	2
611	11759	932	933	637	0	0
612	11760	133	934	578	0	0
613	11761	935	936	92	204	1
614	11762	937	938	994	323	2
615	11764	903	939	86	162	1
616	11766	940	941	92	4046	7
617	11767	942	943	39	323	2
618	11768	943	944	19	162	1
619	11769	31	945	98	3928	3
620	11771	946	947	752	323	2
621	11772	948	949	312	323	2
622	11773	950	951	165	0	0
623	11774	952	950	160	0	0
624	11775	952	953	168	0	0
625	11776	953	951	147	162	1
626	11777	954	955	1377	323	2
627	11778	956	957	303	324	2
628	11779	958	957	134	162	1
629	11780	959	960	300	485	3
630	11782	961	962	71	0	0
631	11784	963	964	108	0	0
632	11785	964	965	128	204	1
633	11786	966	178	132	1615	10
634	11787	967	894	86	162	1
635	11788	968	969	45	162	1
636	11789	970	971	149	2261	14
637	11790	972	973	50	0	0
638	11791	973	974	82	162	1
639	11792	975	976	85	1292	8
640	11794	488	978	39	646	4
641	11795	978	479	399	4063	34
642	11796	979	833	78	1174	6
643	11797	980	981	56	1615	10
644	11798	981	982	9	162	1
645	11799	18	983	157	1292	8
646	11800	984	985	86	808	5
647	11801	985	986	77	485	3
648	11802	986	987	70	323	2
649	11803	988	989	540	162	1
650	11804	990	988	163	162	1
651	11809	450	991	409	0	0
652	11810	825	992	105	323	2
653	11811	992	993	31	323	2
654	11812	994	995	55	1216	6
655	11813	826	996	94	1029	5
656	11814	614	6	110	323	2
657	11815	39	997	48	162	1
658	11816	997	998	132	1666	11
659	11817	999	1000	4	0	0
660	11818	1000	1001	33	646	4
661	11819	28	1002	51	646	4
662	11820	30	1003	90	1377	8
663	11821	683	1004	119	2661	14
664	11823	1005	1006	76	0	0
665	11824	1005	1007	432	0	0
666	11825	1008	1009	409	94	1
667	11826	1010	1011	1232	0	0
668	11830	897	1012	26	281	2
669	11831	1012	1013	27	689	4
670	11832	1014	1015	125	765	5
671	11833	1016	1017	637	0	0
672	11834	1017	1018	909	0	0
673	11835	1019	1020	86	646	4
674	11836	1021	1019	151	0	0
675	11837	1019	1022	129	162	1
676	11838	1023	1024	879	578	4
677	11839	1025	1026	81	578	4
678	11840	1025	188	44	1165	5
679	11841	1027	1025	140	2100	13
680	11842	1028	1029	474	162	1
681	11843	1028	1030	920	0	0
682	11844	1031	1032	326	0	0
683	11846	1032	1033	332	162	1
684	11847	1034	1035	789	323	2
685	11848	1036	1037	62	1173	7
686	11849	1037	1035	72	0	0
687	11850	910	909	12	0	0
688	11851	568	909	170	689	4
689	11852	905	1038	105	1029	5
690	11853	1039	1040	578	0	0
691	11854	1041	1042	220	0	0
692	11856	1043	1044	728	0	0
693	11857	1043	386	337	162	1
694	11858	386	937	863	1165	5
695	11859	1044	1045	231	204	1
696	11860	1045	1046	250	0	0
697	11861	1046	1034	372	94	1
698	11862	628	1047	83	162	1
699	11863	627	936	636	1021	3
700	11864	1048	1049	537	485	3
701	11865	1049	1050	85	0	0
702	11866	1051	1052	384	162	1
703	11867	1053	703	94	162	1
704	11868	1054	1055	21	162	1
705	11869	1056	1057	253	0	0
706	11870	1058	1059	125	3230	14
707	11871	1059	1060	93	1420	7
708	11872	1061	1062	307	485	3
709	11873	1063	1064	530	162	1
710	11874	1065	1063	287	442	3
711	11875	1066	1067	206	689	4
712	11876	1068	1069	484	0	0
713	11877	1070	1071	928	808	5
714	11878	1072	1073	322	162	1
715	11879	1073	1074	479	162	1
716	11880	1074	1075	238	485	3
717	11881	1076	1077	1062	324	2
718	11884	859	715	118	323	2
719	11885	1078	1079	28	647	4
720	11887	1080	1081	328	1939	11
721	11888	1082	1083	63	485	3
722	11889	1082	1084	47	0	0
723	11890	1085	1086	154	0	0
724	11891	840	1087	57	162	1
725	11892	1087	1088	97	910	4
726	11893	1089	1090	51	162	1
727	11894	728	1091	104	969	6
728	11895	798	1092	99	808	5
729	11896	1093	1094	67	1454	9
730	11897	728	1095	213	2100	13
731	11898	1096	1097	811	323	2
732	11899	1098	1099	780	0	0
733	11900	1100	1101	24	0	0
734	11901	1102	1103	111	970	5
735	11902	1104	1105	337	3232	19
736	11904	1106	1107	417	0	0
737	11905	1107	1108	96	808	5
738	11906	1109	1110	79	485	3
739	11907	1110	1111	80	485	3
740	11908	1109	1112	331	3834	24
741	11909	1113	1109	59	256	2
742	11910	1108	1113	93	809	4
743	11911	795	800	97	604	4
744	11912	1110	1114	329	3954	24
745	11913	1115	1116	102	0	0
746	11914	1101	1115	48	162	1
747	11915	1117	1118	266	2908	18
748	11920	1119	1120	1284	162	1
749	11921	1121	1122	461	485	3
750	11922	1123	1124	95	485	3
751	11924	769	1125	126	323	2
752	11925	1126	1127	19	324	2
753	11926	1128	1129	340	0	0
754	11927	18	1129	135	808	5
755	11928	1130	984	371	0	0
756	11930	1131	1132	210	0	0
757	11931	1133	1134	322	162	1
758	11932	1135	1031	133	323	2
759	11933	1136	1137	632	1429	9
760	11934	1138	1034	479	0	0
761	11935	1139	1140	418	0	0
762	11936	1141	1139	422	323	2
763	11937	1142	1143	45	204	1
764	11938	1144	1145	12	162	1
765	11939	1146	1147	32	485	3
766	11940	1148	1146	125	1777	11
767	11941	1149	1150	119	1131	7
768	11942	683	874	12	0	0
769	11944	1151	1152	540	808	5
770	11945	1151	1052	349	0	0
771	11948	1153	1154	313	0	0
772	11949	1119	1155	194	0	0
773	11950	1156	1157	389	323	2
774	11951	1158	1159	87	0	0
775	11952	1160	1161	18	0	0
776	11953	1161	1162	126	0	0
777	11954	1163	1160	72	2882	3
778	11955	1164	1165	832	1658	10
779	11956	1165	1166	15	0	0
780	11957	1167	435	45	162	1
781	11958	435	1168	41	0	0
782	11959	452	1169	520	646	4
783	11960	1170	504	45	281	2
784	11961	504	181	119	731	4
785	11962	1171	511	692	94	1
786	11963	511	1099	327	162	1
787	11964	471	1172	35	502	2
788	11965	342	1173	357	0	0
789	11966	342	374	94	0	0
790	11967	352	350	50	1795	4
791	11968	350	1174	15	0	0
792	11969	1175	453	130	1454	9
793	11970	453	1176	2	0	0
794	11971	1177	454	127	323	2
795	11973	1178	1179	71	323	2
796	11974	1179	1180	871	0	0
797	11976	506	1181	119	578	4
798	11977	1182	409	7	0	0
799	11978	409	1183	70	255	2
800	11980	374	1184	78	0	0
801	11994	1185	1186	31	0	0
802	11996	1187	1188	26	162	1
803	11997	1189	1190	68	0	0
804	11999	1190	1191	17	0	0
805	12000	1192	220	53	0	0
806	12001	1193	1194	25	323	2
807	12002	1195	1196	45	162	1
808	12003	936	1197	428	459	2
809	12004	1198	1199	52	0	0
810	12006	1200	1201	47	162	1
811	12007	1201	1202	412	442	3
812	12010	1203	1204	9	0	0
813	12011	1204	1205	194	162	1
814	12012	1206	635	78	0	0
815	12020	1207	462	108	0	0
816	12021	1208	1209	75	204	1
817	12022	1209	1210	5	0	0
818	12023	405	1211	12	0	0
819	12024	1212	437	36	0	0
820	12025	437	1213	33	162	1
821	12026	1214	697	43	204	1
822	12027	916	372	12	0	0
823	12028	697	587	30	0	0
824	12029	1215	1216	50	0	0
825	12030	1217	694	36	0	0
826	12031	694	1215	41	0	0
827	12032	500	1218	190	2873	17
828	12033	941	330	31	0	0
829	12035	196	1219	53	485	3
830	12036	688	411	48	0	0
831	12037	411	1220	29	162	1
832	12038	674	403	185	2185	13
833	12039	674	423	54	544	2
834	12040	423	677	19	162	1
835	12042	475	503	266	969	6
836	12043	503	479	49	162	1
837	12044	554	12	39	323	2
838	12045	1221	1222	37	0	0
839	12046	1222	1223	30	204	1
840	12047	442	1224	175	0	0
841	12048	442	1225	259	0	0
842	12050	451	1226	328	204	1
843	12051	1227	451	244	0	0
844	12052	141	1228	129	162	1
845	12053	172	990	422	0	0
846	12054	1229	1230	31	0	0
847	12055	1230	1231	36	162	1
848	12067	462	1232	47	0	0
849	12070	1233	308	125	442	3
850	12071	1234	382	66	162	1
851	12072	382	1235	38	0	0
852	12073	1236	324	40	0	0
853	12074	324	1237	509	0	0
854	12076	1238	457	67	255	2
855	12077	457	293	63	485	3
856	12078	1239	363	73	0	0
857	12079	363	1240	51	0	0
858	12080	1241	1242	711	204	1
859	12081	1242	1243	6	0	0
860	12082	1244	1245	6	0	0
861	12083	1245	1246	71	969	6
862	12084	1247	1248	23	323	2
863	12085	1248	1249	147	1088	7
864	12086	1250	1251	3	0	0
865	12087	1251	1252	695	323	2
866	12088	1253	1198	56	0	0
867	12090	1254	1255	28	162	1
868	12091	222	1256	192	0	0
869	12092	1257	1258	779	689	4
870	12093	1258	1259	5	0	0
871	12094	1050	1260	332	485	3
872	12095	1260	1261	398	0	0
873	12096	1262	1263	109	0	0
874	12098	1264	1265	72	366	2
875	12099	1265	1266	25	0	0
876	12100	1267	1268	53	0	0
877	12101	1269	1270	94	1054	6
878	12102	1264	1271	97	1250	4
879	12103	1271	1272	110	366	2
