ProblemType:	CARP
NumberNodes:	399
NumberEdges:	549
DepotNodeNumber:	50
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
332	986	276	314	220	21118	127
333	992	315	316	122	17857	20
334	996	316	15	151	28620	46
335	997	15	317	99	15640	12
336	998	318	315	360	28020	115
337	999	317	165	113	0	0
338	1000	138	318	144	26575	52
339	1008	319	317	255	18351	45
340	1010	282	319	187	25639	79
341	1011	320	321	79	1130	11
342	1017	280	320	210	11939	105
343	1021	164	320	88	3045	21
344	1022	320	314	90	3548	21
345	1023	319	164	114	7054	47
346	1024	66	322	41	17721	12
347	1034	323	267	70	8503	11
348	1035	258	324	109	22248	21
349	1036	325	326	95	17311	21
350	1037	327	324	4	0	0
351	1038	315	323	89	24834	8
352	1039	326	315	107	0	0
353	1040	327	325	85	2201	4
354	1041	328	329	35	0	0
355	1042	323	330	97	1020	1
356	1043	330	329	145	14457	8
357	1044	299	329	34	0	0
358	1046	331	332	86	18302	12
359	1047	16	331	84	29451	17
360	1048	332	333	25	17340	18
361	1049	333	330	25	0	0
362	1050	328	300	35	0	0
363	1051	331	328	118	12019	11
364	1052	137	334	151	17713	28
365	1053	334	326	338	22749	75
366	1055	335	336	47	4114	5
367	1057	326	335	57	0	0
368	1058	337	8	229	23136	36
369	1060	338	325	336	22461	126
370	1061	325	337	56	8942	15
371	1062	133	338	140	16346	39
372	1063	262	327	177	19981	42
373	1064	143	262	285	25156	88
374	1065	324	167	75	15045	11
375	1066	167	169	77	16015	15
376	1067	169	17	142	26408	33
377	1068	292	173	181	21383	64
378	1069	339	175	25	0	0
379	1070	173	339	26	3740	1
380	1071	175	278	202	22450	32
381	1072	291	340	211	33470	43
382	1073	340	279	225	40146	65
383	1074	340	18	60	6480	4
384	1075	339	176	79	935	4
385	1076	176	340	68	0	0
386	1077	172	38	11	0	0
387	1078	290	172	179	36380	46
388	1079	38	174	40	0	0
389	1080	174	277	201	24640	55
390	1081	49	341	74	7605	16
391	1082	49	47	6	0	0
392	1083	288	178	60	0	0
393	1084	178	47	70	17770	27
394	1085	275	44	219	5836	10
395	1086	342	343	72	0	0
396	1087	274	342	74	10642	8
397	1088	343	341	74	6885	6
398	1089	334	318	65	4634	7
399	1090	338	334	65	2142	3
400	1091	344	345	195	19261	32
401	1092	22	344	13	0	0
402	1093	292	180	82	32050	48
403	1094	180	345	75	15024	55
404	1095	346	347	60	23477	18
405	1096	347	105	93	11339	13
406	1097	192	270	72	13809	19
407	1098	270	9	156	25558	54
408	1099	348	346	96	19099	35
409	1100	348	100	25	0	0
410	1101	76	184	258	40438	38
411	1102	184	100	77	0	0
412	1103	347	192	23	10200	5
413	1104	188	349	112	9438	22
414	1105	350	351	44	1292	3
415	1106	43	350	151	25296	25
416	1107	350	188	111	11917	10
417	1108	189	352	112	13787	20
418	1109	351	189	19	0	0
419	1110	352	76	77	5132	12
420	1111	353	186	99	18991	26
421	1112	353	354	67	16592	15
422	1113	352	349	39	0	0
423	1114	349	353	40	8704	8
424	1115	355	100	149	16932	9
425	1116	186	355	44	0	0
426	1117	348	191	76	408	1
427	1118	190	356	152	7186	39
428	1119	346	190	98	11013	28
429	1121	217	357	265	12560	64
430	1122	358	195	82	20655	20
431	1123	195	357	53	561	3
432	1124	308	358	126	10598	18
433	1125	194	358	77	1904	3
434	1126	359	194	74	20328	28
435	1142	205	360	101	10326	20
436	1143	215	205	97	9877	14
437	1144	360	82	127	13362	24
438	1145	360	108	97	13260	16
439	1146	108	59	111	9384	13
440	1147	59	351	139	13691	30
441	1148	209	210	56	17867	13
442	1149	361	119	101	19210	16
443	1150	210	206	83	8160	4
444	1151	207	206	3	0	0
445	1152	2	209	96	15329	27
446	1153	207	56	101	10030	16
447	1154	56	362	82	22653	21
448	1155	361	362	38	0	0
449	1156	75	362	118	23097	15
450	1157	362	363	98	5690	19
451	1158	363	53	128	8128	43
452	1159	147	364	156	9792	12
453	1160	44	341	73	1700	1
454	1161	364	341	107	0	0
455	1162	260	365	78	13515	9
456	1163	364	48	73	14121	27
457	1164	366	364	74	6290	11
458	1165	365	366	73	2975	5
459	1166	141	366	165	8449	13
460	1167	366	343	108	0	0
461	1168	144	365	176	20806	28
462	1169	365	342	109	19745	18
463	1170	363	361	141	39339	41
464	1171	361	367	63	18768	19
465	1172	220	368	66	1788	6
466	1173	368	369	51	2311	15
467	1174	3	220	111	13854	20
468	1175	368	239	21	2200	9
469	1176	239	131	88	8244	25
470	1177	370	130	99	21394	18
471	1178	96	370	201	14973	49
472	1179	221	159	83	12770	14
473	1180	370	221	125	40697	53
474	1181	371	372	106	9004	19
475	1182	373	374	76	3220	6
476	1183	375	373	61	2312	4
477	1184	374	124	95	21710	24
478	1185	376	375	32	0	0
479	1186	377	376	69	0	0
480	1187	232	378	65	0	0
481	1188	372	379	62	0	0
482	1189	379	378	108	0	0
483	1190	378	380	18	0	0
484	1191	380	376	39	0	0
485	1192	379	232	12	0	0
486	1193	380	381	81	15847	28
487	1194	377	380	32	0	0
488	1195	382	377	92	13039	11
489	1196	235	383	35	6120	3
490	1197	384	0	40	3332	6
491	1198	229	385	21	0	0
492	1199	229	372	73	22580	11
493	1200	372	233	66	0	0
494	1204	227	385	53	12937	11
495	1205	383	233	35	0	0
496	1206	384	235	30	0	0
497	1207	231	382	106	6460	5
498	1208	386	387	77	4012	6
499	1209	388	389	58	8908	16
500	1210	387	120	90	17288	20
501	1211	385	231	60	9843	17
502	1212	388	382	7	0	0
503	1213	389	386	54	6825	9
504	1214	386	373	129	14484	21
505	1215	81	386	391	16270	120
506	1216	387	374	130	15624	40
507	1217	80	387	391	32534	116
508	1218	375	390	81	0	0
509	1219	389	375	127	6756	17
510	1220	383	225	114	18180	37
511	1221	226	381	59	0	0
512	1222	226	390	13	0	0
513	1223	225	381	6	0	0
514	1224	390	391	83	11118	9
515	1226	391	125	136	24357	39
516	1227	223	392	32	0	0
517	1228	392	391	63	13787	15
518	1229	223	152	139	14640	8
519	1230	384	203	115	11118	15
520	1231	204	203	44	0	0
521	1232	204	392	99	0	0
522	1233	393	388	122	19826	48
523	1236	394	393	98	0	0
524	1238	395	394	56	12600	8
525	1239	224	396	34	6392	5
526	1240	396	153	99	17625	23
527	1241	89	238	102	30529	30
528	1242	238	224	80	19890	25
529	1243	240	304	90	0	0
530	1244	126	240	78	19571	43
531	1245	396	126	97	23586	34
532	1246	242	241	106	17641	34
533	1247	158	242	97	18890	21
534	1248	253	95	177	9384	10
535	1249	145	243	133	15540	16
536	1250	243	265	68	11832	10
537	1251	265	251	59	0	0
538	1252	251	253	62	0	0
539	1253	397	398	163	6460	5
540	1254	139	254	124	40947	30
541	1255	398	24	39	15521	16
542	1256	25	155	14	0	0
543	1257	254	24	112	10166	15
544	-1	1	148	211	0	0
545	-2	60	117	163	0	0
546	-4	100	99	93	0	0
547	-5	231	232	107	0	0
548	-9	157	266	336	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	Frederiksberg
CenterNodeId:	149
Radius:	1600
HouseTypes:	Normal	Summer	Apartment
NumberOfWasteFractions: 5
IntervalsForWasteFraction:	general	2.3	3.5	7.0
IntervalsForWasteFraction:	glass	7.0	14.0	21.0	28.0
IntervalsForWasteFraction:	metal	7.0	14.0	28.0	56.0
IntervalsForWasteFraction:	plastic	7.0	14.0	28.0	56.0
IntervalsForWasteFraction:	Organic	28.0
-----------------------------------------


