ProblemType:	CARP
NumberNodes:	2773
NumberEdges:	3472
DepotNodeNumber:	228
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
164	796	320	321	83	0	0
165	803	322	323	108	0	0
166	820	326	327	83	162	1
167	821	328	329	61	2618	2
168	822	329	330	126	0	0
169	829	324	333	232	1122	1
170	832	299	334	115	0	0
171	841	337	338	115	0	0
172	843	339	318	114	0	0
173	849	340	341	60	850	5
174	855	342	343	90	408	2
175	856	344	312	587	0	0
176	857	345	346	90	0	0
177	858	346	347	14	0	0
178	859	347	37	187	0	0
179	860	347	348	90	0	0
180	861	346	37	188	0	0
181	863	349	350	15	0	0
182	864	350	351	116	0	0
183	877	354	355	56	0	0
184	878	356	357	114	3366	3
185	914	359	361	130	0	0
186	916	172	362	171	3366	3
187	929	176	364	51	408	2
188	932	177	365	59	0	0
189	933	365	366	80	0	0
190	934	366	367	100	655	1
191	935	363	177	110	1310	1
192	936	171	363	48	0	0
193	945	368	369	87	366	2
194	955	370	371	304	0	0
195	967	372	373	371	0	0
196	972	374	375	53	0	0
197	974	376	377	177	0	0
198	975	378	263	120	1795	4
199	978	355	379	60	0	0
200	979	379	251	60	0	0
201	980	252	380	49	0	0
202	981	380	268	97	2244	1
203	999	2	382	39	655	1
204	1006	233	383	31	323	2
205	1007	355	258	60	0	0
206	1022	2	266	16	561	1
207	1023	385	386	958	7854	7
208	1025	388	389	142	0	0
209	1027	390	391	240	0	0
210	1028	392	393	220	0	0
211	1029	394	392	335	0	0
212	1030	394	390	201	0	0
213	1032	395	396	81	0	0
214	1033	396	393	78	655	1
215	1034	396	397	143	162	1
216	1037	399	400	1412	0	0
217	1041	402	403	182	0	0
218	1043	266	405	36	4488	4
219	1044	406	407	87	0	0
220	1049	409	410	85	0	0
221	1051	411	412	107	0	0
222	1088	415	416	499	0	0
223	1089	416	192	177	0	0
224	1094	418	419	59	1122	1
225	1097	417	420	37	0	0
226	1098	420	421	77	2244	2
227	1099	421	192	39	0	0
228	1100	422	423	28	970	3
229	1146	428	429	84	0	0
230	1149	430	431	488	0	0
231	1154	30	432	194	5891	3
232	1156	433	434	75	0	0
233	1157	434	435	101	0	0
234	1160	436	437	10	0	0
235	1166	438	439	143	0	0
236	1170	441	442	14	0	0
237	1177	444	445	56	3366	3
238	1178	446	136	118	2618	2
239	1182	448	449	504	0	0
240	1183	338	23	164	0	0
241	1184	450	23	504	0	0
242	1185	23	448	13	0	0
243	1186	448	24	297	0	0
244	1190	452	453	139	1777	2
245	1194	454	455	56	0	0
246	1198	456	457	22	0	0
247	1246	416	190	147	0	0
248	1247	250	461	69	7298	56
249	1283	463	464	104	0	0
250	1285	465	466	1296	0	0
251	1290	467	269	59	0	0
252	1291	466	468	27	0	0
253	1324	244	471	19	162	1
254	1328	240	472	48	1003	3
255	1351	476	399	152	0	0
256	1352	477	399	110	0	0
257	1353	403	478	291	0	0
258	1357	431	479	320	0	0
259	1368	481	482	59	485	3
260	1370	483	484	541	0	0
261	1380	486	487	54	680	1
262	1389	252	488	60	0	0
263	1390	488	263	94	1216	2
264	1392	489	490	46	0	0
265	1394	491	492	161	3366	3
266	1395	493	375	400	655	1
267	1411	230	258	41	0	0
268	1412	233	251	42	0	0
269	1418	482	236	39	3928	3
270	1420	490	494	45	162	1
271	1430	496	356	87	655	1
272	1434	232	379	50	0	0
273	1443	497	498	375	0	0
274	1444	372	374	476	0	0
275	1445	374	499	150	0	0
276	1446	268	376	25	0	0
277	1447	489	491	115	561	1
278	1448	500	501	240	0	0
279	1449	497	502	121	0	0
280	1455	504	503	17	561	1
281	1457	357	505	50	1122	1
282	1458	505	506	163	655	1
283	1462	492	507	135	0	0
284	1465	508	506	47	1802	2
285	1466	506	507	51	0	0
286	1473	509	510	136	0	0
287	1474	511	512	143	0	0
288	1478	513	401	40	0	0
289	1481	478	514	276	0	0
290	1482	514	254	66	0	0
291	1483	401	403	88	0	0
292	1484	515	516	167	0	0
293	1485	516	478	31	0	0
294	1486	389	517	169	0	0
295	1492	518	400	339	408	2
296	1497	398	519	237	0	0
297	1498	520	521	34	0	0
298	1499	521	476	28	0	0
299	1500	477	521	230	0	0
300	1502	520	522	343	0	0
301	1513	523	524	61	561	1
302	1514	524	525	53	0	0
303	1515	526	527	101	0	0
304	1534	169	530	50	655	1
305	1558	535	536	27	0	0
306	1559	536	537	22	0	0
307	1563	538	539	268	0	0
308	1568	542	543	40	1122	1
309	1573	305	545	149	0	0
310	1576	546	467	722	0	0
311	1577	547	361	161	0	0
312	1579	547	359	75	0	0
313	1587	551	552	250	655	1
314	1596	553	554	34	655	1
315	1602	285	282	249	0	0
316	1605	557	558	67	1122	1
317	1611	559	560	333	0	0
318	1617	561	562	106	0	0
319	1622	522	477	90	0	0
320	1624	519	564	828	162	1
321	1628	566	567	559	0	0
322	1629	568	569	135	502	2
323	1630	569	570	52	0	0
324	1633	571	116	342	0	0
325	1635	118	572	275	0	0
326	1636	572	526	287	561	1
327	1638	567	573	93	0	0
328	1639	574	413	18	0	0
329	1640	413	518	399	0	0
330	1649	415	576	129	655	1
331	1650	475	577	70	2618	2
332	1651	410	578	227	0	0
333	1659	579	580	1044	0	0
334	1662	581	544	65	0	0
335	1663	581	582	309	0	0
336	1666	583	584	126	0	0
337	1667	584	585	44	0	0
338	1668	586	587	165	0	0
339	1669	587	485	54	0	0
340	1671	586	588	35	0	0
341	1674	544	589	60	0	0
342	1681	584	587	78	0	0
343	1682	565	502	148	0	0
344	1685	474	591	151	0	0
345	1686	591	590	578	0	0
346	1688	585	485	74	0	0
347	1691	585	248	24	0	0
348	1692	483	592	793	0	0
349	1696	589	581	55	0	0
350	1705	376	496	101	3928	3
351	1706	496	357	143	2244	2
352	1710	596	141	113	0	0
353	1725	598	599	147	0	0
354	1726	598	600	223	0	0
355	1727	601	600	27	0	0
356	1731	543	602	37	0	0
357	1742	210	603	174	2618	2
358	1755	606	607	320	655	1
359	1774	609	610	44	561	1
360	1775	610	611	31	0	0
361	1776	611	612	91	2432	2
362	1778	613	614	58	1122	1
363	1780	615	616	83	1122	2
364	1782	617	618	68	0	0
365	1784	618	619	39	5984	5
366	1785	619	620	13	1310	1
367	1786	621	620	53	0	0
368	1788	621	622	168	0	0
369	1800	624	625	171	655	1
370	1801	625	626	132	476	4
371	1819	627	628	7	0	0
372	1820	537	627	36	0	0
373	1824	629	630	500	4760	7
374	1825	630	176	88	0	0
375	1832	631	632	42	0	0
376	1859	559	633	148	1310	1
377	1864	637	638	252	0	0
378	1865	638	636	981	0	0
379	1887	282	212	25	0	0
380	1911	642	643	443	561	1
381	1912	643	644	214	0	0
382	1913	645	646	25	1310	1
383	1927	648	649	59	7854	6
384	1930	650	651	549	2244	2
385	1932	652	653	633	0	0
386	1933	442	654	85	6862	11
387	1943	656	657	19	3366	3
388	1944	658	659	166	0	0
389	1950	661	662	58	0	0
390	1986	348	344	222	0	0
391	1987	666	667	15	0	0
392	1988	345	348	15	0	0
393	1989	668	669	31	0	0
394	1990	52	670	236	0	0
395	1994	671	672	398	502	2
396	2025	434	675	99	366	2
397	2028	676	677	392	3740	3
398	2035	51	48	129	0	0
399	2057	682	683	379	0	0
400	2062	684	685	445	502	2
401	2070	197	686	434	2618	2
402	2076	687	688	28	0	0
403	2080	689	690	535	0	0
404	2082	691	22	572	0	0
405	2084	692	24	424	0	0
406	2085	448	338	163	0	0
407	2086	26	692	13	0	0
408	2088	693	26	564	0	0
409	2089	694	692	557	0	0
410	2114	695	696	101	162	1
411	2125	437	697	9	0	0
412	2140	699	700	276	0	0
413	2151	701	702	73	366	2
414	2162	317	704	150	680	2
415	2179	344	667	222	0	0
416	2232	693	12	198	0	0
417	2240	11	694	196	0	0
418	2246	710	711	336	0	0
419	2253	349	666	176	0	0
420	2254	666	345	13	0	0
421	2255	348	667	12	0	0
422	2256	667	350	177	0	0
423	2257	713	714	494	0	0
424	2274	716	717	67	2618	4
425	2275	570	718	42	0	0
426	2276	718	716	85	0	0
427	2277	717	718	18	0	0
428	2279	719	720	8	0	0
429	2280	721	719	9	0	0
430	2285	508	722	61	1310	1
431	2286	723	489	313	3366	3
432	2287	491	724	52	1309	2
433	2288	724	725	71	1386	5
434	2295	726	727	141	561	1
435	2300	500	728	191	0	0
436	2303	730	589	470	162	1
437	2304	731	664	209	0	0
438	2305	664	730	67	0	0
439	2308	356	4	78	0	0
440	2328	732	246	151	0	0
441	2332	733	5	347	0	0
442	2347	736	737	32	2244	2
443	2349	735	736	43	0	0
444	2353	739	740	21	0	0
445	2354	740	96	24	561	1
446	2357	741	742	246	0	0
447	2358	679	642	468	0	0
448	2361	744	743	57	1632	4
449	2385	706	745	125	0	0
450	2386	745	666	430	0	0
451	2403	746	747	59	0	0
452	2411	748	749	33	4862	4
453	2425	750	751	81	655	1
454	2465	747	753	54	0	0
455	2466	753	754	36	1122	1
456	2467	119	755	627	1122	1
457	2470	756	500	586	0	0
458	2478	757	758	509	0	0
459	2485	759	760	36	0	0
460	2507	715	761	30	655	1
461	2510	745	762	13	0	0
462	2511	762	345	426	0	0
463	2512	762	706	126	0	0
464	2513	762	763	136	0	0
465	2519	706	764	88	0	0
466	2524	766	767	92	0	0
467	2525	767	768	33	0	0
468	2548	696	10	88	0	0
469	2549	769	406	27	646	4
470	2555	6	229	45	0	0
471	2558	770	771	48	0	0
472	2560	772	773	57	2618	2
473	2562	720	774	7	0	0
474	2578	776	777	35	0	0
475	2584	432	779	481	0	0
476	2595	780	781	71	8270	7
477	2597	782	783	69	0	0
478	2598	782	784	168	7474	15
479	2600	785	786	31	3366	3
480	2607	787	788	102	0	0
481	2608	788	789	10	4284	5
482	2609	790	791	27	6732	6
483	2614	777	792	17	3273	5
484	2617	778	793	6	2618	2
485	2620	786	794	77	0	0
486	2652	796	797	182	0	0
487	2657	798	460	366	0	0
488	2674	801	802	88	0	0
489	2675	639	803	396	162	1
490	2676	803	801	37	0	0
491	2685	529	804	174	561	1
492	2695	806	807	816	0	0
493	2696	808	676	82	485	3
494	2701	809	771	91	1122	1
495	2717	810	811	117	655	1
496	2718	812	813	9	561	1
497	2720	774	721	7	0	0
498	2721	814	157	70	0	0
499	2726	770	809	29	0	0
500	2729	815	158	168	0	0
501	2730	815	816	91	680	1
502	2735	817	235	141	1122	1
503	2760	819	820	22	0	0
504	2761	821	822	60	5236	4
505	2765	823	824	24	0	0
506	2766	824	825	36	0	0
507	2769	825	155	83	0	0
508	2775	814	828	68	0	0
509	2783	825	819	38	0	0
510	2787	812	815	72	0	0
511	2788	814	820	98	0	0
512	2791	823	829	92	0	0
513	2792	158	828	101	1403	5
514	2799	820	823	26	0	0
515	2809	817	9	20	0	0
516	2810	830	3	59	1122	1
517	2813	237	817	25	0	0
518	2820	832	833	82	2618	2
519	2834	835	836	140	0	0
520	2836	835	837	59	0	0
521	2837	837	838	256	6732	6
522	2847	839	105	57	1310	1
523	2853	112	840	75	0	0
524	2854	840	841	18	2432	2
525	2879	842	843	99	408	2
526	2890	709	844	166	723	2
527	2910	711	845	156	1122	1
528	2929	700	847	204	561	1
529	2935	556	849	8	0	0
530	2937	849	850	20	0	0
531	2986	856	857	31	0	0
532	2987	857	858	46	3179	3
533	3011	652	859	138	655	1
534	3023	714	862	437	340	1
535	3040	863	864	303	0	0
536	3041	863	865	300	0	0
537	3059	863	867	87	655	1
538	3063	567	868	98	655	1
539	3090	869	535	10	0	0
540	3091	537	870	14	0	0
541	3092	870	869	18	0	0
542	3093	871	872	746	0	0
543	3102	873	874	247	340	1
544	3126	866	875	102	1122	1
545	3150	877	878	376	0	0
546	3156	705	879	582	655	1
547	3175	883	884	121	561	1
548	3180	49	887	9	0	0
549	3181	887	888	58	2244	2
550	3184	670	889	161	1472	2
551	3185	889	11	20	0	0
552	3189	694	693	15	0	0
553	3192	890	891	91	0	0
554	3206	892	690	37	0	0
555	3241	365	179	198	2117	3
556	3258	899	900	208	5474	13
557	3260	901	29	69	1122	1
558	3277	903	904	363	0	0
559	3281	905	906	126	2432	2
560	3282	906	907	50	0	0
561	3303	892	909	108	408	2
562	3316	910	911	661	1122	1
563	3325	912	913	120	561	1
564	3339	915	45	148	1122	1
565	3361	281	916	551	561	1
566	3393	918	919	118	14495	14
567	3394	919	900	56	5229	8
568	3405	923	924	223	0	0
569	3415	267	411	88	0	0
570	3434	925	926	76	485	3
571	3450	927	929	563	1122	2
572	3480	931	650	47	1122	1
573	3481	932	651	152	0	0
574	3500	935	936	89	3928	3
575	3501	937	938	118	8232	8
576	3503	939	940	91	485	3
577	3505	941	942	77	655	1
578	3506	943	944	24	1310	1
579	3516	945	946	138	7854	6
580	3520	948	949	27	3366	3
581	3532	950	951	32	6358	5
582	3541	796	953	10	0	0
583	3544	954	955	104	0	0
584	3551	956	957	101	1122	1
585	3557	958	953	25	1122	1
586	3561	960	961	36	655	1
587	3569	962	963	96	6546	5
588	3570	964	965	98	5050	4
589	3571	966	967	60	323	2
590	3575	969	970	140	3298	3
591	3579	797	307	283	0	0
592	3580	307	971	205	0	0
593	3582	917	947	96	1310	1
594	3612	973	974	247	2618	2
595	3618	878	976	215	1310	1
596	3625	980	981	54	655	1
597	3626	981	954	29	0	0
598	3650	985	982	300	4021	4
599	3652	986	984	36	485	3
600	3664	988	511	485	0	0
601	3665	512	989	609	204	1
602	3672	990	991	1244	655	1
603	3677	993	994	701	0	0
604	3679	390	995	1614	0	0
605	3680	996	997	670	324	1
606	3683	998	999	119	0	0
607	3689	184	1000	7	0	0
608	3690	1000	1001	45	2618	2
609	3691	768	765	130	0	0
610	3693	408	411	88	0	0
611	3695	1002	1003	110	0	0
612	3696	1003	1004	34	2780	3
613	3701	768	262	85	0	0
614	3707	1005	1006	38	0	0
615	3710	1007	617	37	0	0
616	3714	849	869	252	0	0
617	3717	870	850	253	0	0
618	3722	1008	184	34	1122	1
619	3728	238	766	18	0	0
620	3735	638	1009	128	162	1
621	3767	688	1010	85	561	1
622	3801	605	1011	237	901	2
623	3807	604	1012	40	0	0
624	3808	1012	1013	34	689	4
625	3815	682	1014	209	1122	1
626	3833	1015	1016	54	561	1
627	3838	17	1018	90	204	1
628	3841	21	1019	124	0	0
629	3879	647	1022	187	1310	1
630	3892	1024	860	702	0	0
631	3901	1026	21	231	0	0
632	3902	1026	1027	531	655	1
633	3908	1029	1030	29	0	0
634	3912	1031	1032	17	0	0
635	3913	1032	1028	17	0	0
636	3928	325	1033	44	2618	2
637	3941	1035	1034	122	655	1
638	3942	1036	1037	73	162	1
639	3943	1034	1036	105	0	0
640	3947	1038	1039	132	2780	3
641	3949	1040	1041	72	3928	3
642	3950	1040	1042	75	0	0
643	3952	1043	1044	206	0	0
644	3954	1045	1046	546	655	1
645	3961	1048	609	125	9436	12
646	3968	1049	824	1106	0	0
647	3974	168	1051	59	0	0
648	3983	1052	903	28	0	0
649	3984	903	1053	26	0	0
650	4007	1029	1057	50	0	0
651	4011	1057	1056	27	0	0
652	4017	1058	1059	1397	0	0
653	4018	1058	798	382	0	0
654	4021	1060	227	118	1139	4
655	4022	1061	1052	28	0	0
656	4026	1062	1063	22	0	0
657	4035	1066	1065	559	3290	6
658	4037	1067	1068	67	4488	2
659	4038	1068	1069	14	0	0
660	4052	1070	1071	135	655	1
661	4054	1072	1070	183	1122	1
662	4059	215	1073	98	0	0
663	4060	1074	1075	726	1122	1
664	4061	1076	1077	647	0	0
665	4062	1078	217	527	723	2
666	4063	1073	1075	16	0	0
667	4064	1075	1076	36	0	0
668	4065	1076	1078	18	0	0
669	4066	1078	1073	28	0	0
670	4071	1079	440	122	561	1
671	4091	1081	710	373	1310	1
672	4092	1082	1083	60	1309	2
673	4097	1084	1085	74	3928	3
674	4098	325	1084	46	0	0
675	4101	1086	1087	424	1676	3
676	4104	1089	1090	40	162	1
677	4109	632	1091	120	0	0
678	4110	1091	1092	62	162	1
679	4119	819	1093	375	0	0
680	4129	1094	1095	97	0	0
681	4162	738	736	174	0	0
682	4193	907	340	80	0	0
683	4194	907	1099	59	1122	1
684	4195	1099	1052	191	0	0
685	4204	1061	16	228	0	0
686	4209	1101	1102	41	162	1
687	4211	1103	1098	48	0	0
688	4212	1098	1104	50	0	0
689	4218	1108	1109	83	3927	5
690	4222	1110	1111	68	1718	2
691	4234	1112	305	140	0	0
692	4243	746	1114	867	0	0
693	4250	1115	1116	62	162	1
694	4255	829	556	28	0	0
695	4264	1117	1118	503	0	0
696	4326	628	1122	137	2244	2
697	4362	1123	1124	83	1122	1
698	4364	1125	1126	662	1122	1
699	4373	910	225	261	0	0
700	4379	1127	1128	54	2432	2
701	4382	802	803	96	0	0
702	4383	662	1129	94	5049	12
703	4390	1130	65	21	0	0
704	4391	924	922	62	0	0
705	4399	922	807	38	0	0
706	4401	67	1130	116	0	0
707	4406	1133	1132	18	3366	3
708	4418	1135	1136	25	1802	2
709	4421	1137	1138	50	1122	1
710	4424	1139	1140	16	0	0
711	4425	1140	1141	100	5984	5
712	4433	1142	1143	20	7854	6
713	4435	1144	1145	13	3928	3
714	4439	1146	1147	46	18326	50
715	4442	1097	1148	83	0	0
716	4448	1139	978	65	0	0
717	4454	347	1149	122	0	0
718	4458	1138	1151	36	0	0
719	4459	1151	1152	36	6942	13
720	4461	1104	1153	16	0	0
721	4462	1153	1154	37	0	0
722	4463	1153	1155	78	7856	3
723	4464	779	1156	70	1122	2
724	4472	1157	356	125	5236	4
725	4473	728	1158	138	2618	2
726	4474	1158	723	63	0	0
727	4481	1159	856	62	0	0
728	4484	765	1160	28	0	0
729	4486	1160	1161	168	6800	10
730	4487	1161	767	6	0	0
731	4493	1162	1163	4	0	0
732	4495	1163	1164	61	655	1
733	4500	1165	441	60	1310	1
734	4501	655	1166	54	0	0
735	4502	1046	1167	159	0	0
736	4505	1168	654	61	0	0
737	4511	654	1169	65	485	3
738	4512	122	1170	118	0	0
739	4513	1170	1171	36	1990	2
740	4522	1172	554	307	0	0
741	4534	407	266	114	0	0
742	4535	264	830	88	0	0
743	4537	1173	1174	38	2618	2
744	4539	1175	1176	178	0	0
745	4556	424	425	47	0	0
746	4575	97	1179	110	655	1
747	4581	1180	1181	82	680	2
748	4582	1182	1180	41	0	0
749	4587	360	842	157	0	0
750	4591	386	394	792	0	0
751	4594	1184	1185	25	0	0
752	4595	1185	1186	66	2618	2
753	4596	1187	1188	149	655	1
754	4597	1188	1189	83	0	0
755	4600	720	1190	48	0	0
756	4603	1191	1192	155	0	0
757	4605	1192	1193	21	5236	4
758	4606	1194	1005	19	2618	2
759	4608	1006	1195	3	5236	4
760	4612	1196	1181	45	0	0
761	4643	668	1200	77	612	2
762	4656	1201	1202	1042	485	3
763	4662	1203	1204	189	544	2
764	4664	603	1205	100	1122	1
765	4672	640	1206	421	408	2
766	4710	1208	1209	117	0	0
767	4714	1210	1211	205	1122	1
768	4715	1211	1212	306	1122	1
769	4716	1213	1214	131	0	0
770	4717	1214	1215	40	8302	14
771	4718	1216	1184	36	2432	2
772	4719	1217	606	1290	0	0
773	4726	39	85	39	8228	7
774	4741	1218	1219	88	8144	16
775	4746	1220	1221	35	2244	2
776	4749	891	1222	55	5610	5
777	4751	1223	1224	39	1122	1
778	4753	1225	1226	105	3273	3
779	4755	1227	1228	96	2244	2
780	4757	1229	1230	76	0	0
781	4774	1231	1232	70	0	0
782	4798	764	763	90	0	0
783	4806	669	337	90	0	0
784	4807	1227	337	126	0	0
785	4810	891	1234	3	0	0
786	4811	1234	1235	150	680	1
787	4813	1104	1101	28	366	2
788	4814	1154	1236	58	1122	1
789	4815	1237	1238	61	0	0
790	4816	1237	785	29	2618	2
791	4819	1239	1240	157	0	0
792	4820	602	1241	256	5772	6
793	4821	1241	78	75	0	0
794	4822	1242	1243	47	0	0
795	4823	1244	1245	146	8655	18
796	4824	1245	1246	133	6844	9
797	4825	1247	1248	50	1530	2
798	4827	1249	976	514	4481	6
799	4828	976	1250	55	0	0
800	4859	1252	38	21	0	0
801	4860	38	1253	49	6810	14
802	4865	1067	1069	53	0	0
803	4866	1069	1254	80	5236	2
804	4867	1255	1256	46	3366	3
805	4875	1258	941	85	655	1
806	4876	941	1225	26	0	0
807	4878	1259	787	38	2244	2
808	4879	1260	1259	24	0	0
809	4880	1261	1262	69	0	0
810	4881	1262	1263	60	2176	4
811	4885	1265	956	21	655	1
812	4887	934	1059	163	0	0
813	4894	1266	640	748	0	0
814	4895	1267	1268	48	680	2
815	4898	1269	1270	179	0	0
816	4914	272	1203	404	0	0
817	4919	558	200	12	0	0
818	4923	1230	1272	87	0	0
819	4924	279	1229	36	0	0
820	4925	1229	280	40	0	0
821	5024	351	1279	229	1122	1
822	5032	1268	1280	54	680	2
823	5033	1280	608	25	0	0
824	5045	1282	1269	73	0	0
825	5047	1283	1282	809	2618	2
826	5049	1284	551	192	0	0
827	5051	1285	1286	74	1514	2
828	5052	1287	83	56	0	0
829	5064	1288	1289	97	0	0
830	5069	710	1290	62	0	0
831	5098	742	707	397	0	0
832	5100	1291	1292	141	561	1
833	5112	1296	1066	19	0	0
834	5118	1298	1299	431	366	2
835	5128	601	1117	191	0	0
836	5132	1305	933	274	0	0
837	5172	930	1306	302	1310	1
838	5177	1307	1308	124	655	1
839	5189	644	1309	629	655	1
840	5206	159	1310	237	0	0
841	5226	1311	1312	18	0	0
842	5227	1312	1313	92	3366	3
843	5228	1290	1049	29	0	0
844	5229	1314	1315	27	0	0
845	5233	1316	1317	128	323	2
846	5234	1318	1319	149	2618	2
847	5235	1318	1008	138	0	0
848	5239	1320	1321	53	859	2
849	5242	818	165	69	0	0
850	5243	165	1322	68	0	0
851	5257	1325	1048	37	0	0
852	5264	55	1327	34	0	0
853	5265	1327	1328	21	6732	6
854	5268	156	1329	59	1683	2
855	5270	1330	534	288	0	0
856	5272	315	1318	23	0	0
857	5277	1275	1331	122	0	0
858	5278	1332	1275	32	0	0
859	5279	1332	1331	149	0	0
860	5283	1334	1335	616	0	0
861	5284	1334	1333	121	0	0
862	5289	593	1336	170	0	0
863	5290	593	1337	27	0	0
864	5291	1290	1314	26	0	0
865	5292	318	1338	68	1965	2
866	5316	1277	1340	150	2899	4
867	5334	1341	1342	72	2244	2
868	5351	1342	1067	107	0	0
869	5356	1344	1345	21	0	0
870	5357	1345	1346	122	323	2
871	5360	53	972	300	0	0
872	5362	1348	1349	200	1292	8
873	5365	1257	1350	175	0	0
874	5367	1350	1351	28	2015	3
875	5368	1352	1353	55	0	0
876	5369	1223	1354	178	0	0
877	5373	1353	1355	43	1122	1
878	5374	1355	542	48	0	0
879	5380	1356	1357	59	3928	3
880	5390	1358	27	448	0	0
881	5394	1346	1328	105	0	0
882	5398	1233	1359	70	0	0
883	5400	1360	1361	70	2329	8
