ProblemType:	CARP
NumberNodes:	351
NumberEdges:	451
DepotNodeNumber:	105
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
69	1935	107	108	38	553	5
70	1936	107	109	44	3713	14
71	1937	110	111	51	4616	26
72	1938	112	47	104	0	0
73	1939	77	113	55	0	0
74	1941	115	116	145	3958	16
75	1943	117	118	40	0	0
76	2099	119	120	42	0	0
77	2100	18	62	196	1131	3
78	2237	121	122	71	4080	8
79	2238	122	123	13	0	0
80	2350	14	92	134	3086	6
81	2351	118	124	62	6800	1
82	2356	125	126	137	3516	65
83	2357	125	127	69	3560	8
84	2358	128	129	33	1769	10
85	2359	8	130	199	3933	26
86	2360	130	131	316	12353	35
87	2361	132	133	45	0	0
88	2510	136	137	87	3647	35
89	2590	138	106	70	3800	11
90	2591	139	138	31	4080	8
91	2600	140	141	145	0	0
92	2602	141	142	213	4214	32
93	2672	143	144	160	5347	29
94	2673	144	145	39	3934	20
95	2674	146	147	42	1165	4
96	2675	126	112	11	0	0
97	3421	108	148	92	4093	25
98	3943	149	150	53	646	4
99	3944	151	149	53	3695	10
100	3992	152	153	219	111	1
101	4234	136	154	63	3436	14
102	4235	155	136	56	3733	26
103	4267	156	157	133	2652	6
104	4268	84	58	129	442	4
105	4269	27	158	50	1394	9
106	4270	159	50	141	4987	27
107	4271	160	32	49	970	6
108	4272	80	160	97	3466	32
109	4274	146	79	41	0	0
110	4275	147	151	35	1641	4
111	4276	161	146	116	3247	11
112	4280	89	162	3	0	0
113	4281	163	164	33	4122	20
114	4282	165	163	27	3899	39
115	4283	166	165	52	13541	13
116	4284	167	168	67	3882	9
117	4285	120	114	42	1360	2
118	4401	94	166	58	680	1
119	4402	94	169	16	2601	6
120	4403	15	93	61	3547	12
121	4404	107	98	100	162	1
122	4405	14	109	37	1020	2
123	4406	170	171	80	2933	10
124	4407	172	173	223	5445	56
125	4408	113	174	102	4238	34
126	4409	175	110	48	2652	24
127	4410	105	109	29	1802	9
128	4411	106	108	75	4471	32
129	4412	111	176	25	825	7
130	4413	177	178	56	1360	2
131	4414	177	179	81	0	0
132	4418	180	85	68	27133	38
133	4419	25	180	142	1522	3
134	4420	112	23	184	680	1
135	4422	129	181	185	4174	11
136	4424	182	183	153	0	0
137	4425	5	184	67	3652	8
138	4491	185	117	17	434	3
139	4686	186	187	68	3611	49
140	4687	150	160	138	16513	50
141	4992	57	55	24	0	0
142	4993	68	188	25	340	1
143	4994	74	159	92	3366	21
144	4995	189	190	239	5293	43
145	4996	191	192	102	1437	6
146	5169	96	25	272	4080	6
147	5170	167	92	81	0	0
148	5171	97	193	63	1700	4
149	5174	130	194	162	8316	8
150	5175	173	185	196	3264	19
151	5390	195	29	29	3894	8
152	5391	196	197	99	3905	19
153	5392	196	198	115	3537	22
154	5393	197	199	74	1870	3
155	5394	200	197	149	3819	12
156	5399	198	201	100	4222	10
157	5998	170	202	62	10183	20
158	5999	202	203	31	995	4
159	6002	71	204	208	3230	5
160	6003	65	205	64	4068	29
161	6004	34	73	107	3656	20
162	6005	72	73	193	1870	3
163	6006	150	206	246	5828	53
164	6007	77	34	216	7140	38
165	6008	205	62	98	3400	2
166	6009	207	205	56	221	2
167	6010	208	209	130	0	0
168	6011	80	210	77	7604	43
169	6012	211	212	84	2720	4
170	6013	213	143	31	825	3
171	6014	208	214	258	4467	20
172	6015	215	214	141	3936	14
173	6016	143	216	52	4083	20
174	6017	144	206	52	1182	3
175	6018	217	213	74	1633	4
176	6128	206	218	66	1020	2
177	6133	219	220	64	2610	7
178	6136	190	221	98	1148	7
179	6137	190	219	157	5480	24
180	6138	221	217	17	0	0
181	6257	222	60	234	8070	59
182	6258	223	224	163	6526	52
183	6336	222	223	67	2270	16
184	6337	223	225	62	1896	10
185	6338	225	226	84	2346	9
186	6339	225	227	166	6942	75
187	6340	228	83	61	2720	4
188	6341	229	225	153	4934	43
189	6342	230	222	100	5384	32
190	6343	231	230	78	3953	16
191	6344	229	230	120	4870	46
192	6345	84	222	108	1190	8
193	6346	90	229	181	4344	37
194	6347	88	229	82	3009	10
195	6348	44	119	12	408	2
196	6349	45	232	72	1131	3
197	6350	97	233	105	4015	30
198	6351	233	180	85	3562	20
199	6352	233	234	47	4007	11
200	6373	227	235	84	3602	12
201	6374	224	227	64	774	4
202	6380	227	236	106	4066	53
203	6381	237	226	115	4316	13
204	6389	237	238	98	323	2
205	6464	239	0	56	1522	7
206	6465	240	241	5	0	0
207	6466	203	242	96	2771	8
208	6467	242	243	20	1700	3
209	6470	189	40	99	1352	10
210	6471	239	179	51	1020	2
211	6472	244	239	14	0	0
212	6473	123	244	83	4184	18
213	6474	244	170	131	4487	46
214	6475	179	245	68	2083	13
215	6476	178	123	6	0	0
216	6477	37	41	122	4703	36
217	6478	40	37	74	4718	21
218	6574	246	247	26	434	3
219	6576	41	248	46	0	0
220	6578	248	246	77	2661	9
221	6676	249	250	227	1870	3
222	6683	251	252	73	3400	6
223	6684	252	198	172	1862	4
224	6685	253	251	12	0	0
225	6686	253	254	129	4171	14
226	6687	182	255	14	0	0
227	6688	256	253	189	4843	24
228	6689	257	258	71	3796	17
229	6690	254	258	85	2032	7
230	6691	254	196	142	3528	16
231	6692	131	259	64	0	0
232	6738	185	260	33	272	2
233	7087	51	137	119	2805	19
234	7098	261	262	202	6095	20
235	7228	164	263	47	408	2
236	7257	264	236	134	4777	29
237	7258	224	265	137	5485	33
238	7325	57	266	194	3908	30
239	7326	59	57	133	4170	28
240	7327	68	61	179	5239	67
241	7328	267	268	23	0	0
242	7329	269	267	57	0	0
243	7330	269	270	184	502	2
244	7331	188	267	161	4049	49
245	7332	186	269	78	0	0
246	7333	271	186	122	13169	18
247	7334	66	271	136	0	0
248	7335	272	271	103	4202	16
249	7348	273	274	104	162	1
250	7529	248	275	185	6632	26
251	7565	203	276	80	1998	9
252	7566	276	240	19	680	1
253	7630	192	238	78	2202	4
254	7631	238	277	150	4307	25
255	7764	278	104	33	0	0
256	7765	171	278	8	0	0
257	7766	278	279	105	0	0
258	7800	275	280	8	0	0
259	7805	35	280	83	3911	19
260	7924	281	282	21	0	0
261	7925	282	283	108	3774	10
262	7926	172	284	34	3853	14
263	7927	284	100	107	3740	6
264	7989	231	83	66	5082	25
265	7990	285	281	44	3962	13
266	7991	88	226	152	5267	55
267	7992	193	85	169	3608	49
268	7993	90	86	87	3681	7
269	7994	82	162	146	4530	46
270	7995	286	67	59	3828	52
271	7996	163	232	58	1624	9
272	7997	95	167	113	16546	12
273	7998	193	168	173	3962	23
274	7999	169	15	89	0	0
275	8000	286	274	70	0	0
276	8001	67	287	75	3528	13
277	8002	288	82	51	3613	10
278	8003	289	15	35	0	0
279	8004	289	14	65	4080	6
280	8005	92	96	85	4162	20
281	8006	241	290	82	4831	14
282	8008	203	279	115	3511	8
283	8036	99	9	138	0	0
284	8037	279	99	4	0	0
285	8038	290	291	12	0	0
286	8039	292	189	32	0	0
287	8040	293	292	30	3060	6
288	8042	294	295	41	2006	10
289	8043	296	294	70	4545	22
290	8044	105	101	33	0	0
291	8045	138	121	28	0	0
292	8046	103	111	53	2006	16
293	8047	110	42	87	2533	22
294	8048	294	103	36	0	0
295	8049	297	177	12	0	0
296	8050	173	298	57	0	0
297	8051	298	299	26	1530	3
298	8054	100	12	118	6435	10
299	8055	100	300	206	5281	37
300	8056	301	302	84	204	1
301	8057	184	249	145	0	0
302	8058	303	304	40	5440	1
303	8168	155	50	66	0	0
304	8169	76	305	102	4211	12
305	8170	305	261	22	0	0
306	8173	70	262	131	2746	16
307	8206	261	306	60	4616	9
308	8214	53	157	86	1275	8
309	8215	52	55	147	3804	25
310	8564	54	28	74	2576	17
311	8565	156	56	85	1165	7
312	8566	21	53	47	0	0
313	8567	307	188	23	2720	4
314	8568	65	272	118	4024	24
315	8569	232	64	61	3786	35
316	8570	150	76	74	4382	12
317	8571	76	70	213	7424	67
318	8610	301	308	62	1785	9
319	8741	309	125	8	4080	6
320	8749	308	310	38	1633	10
321	8750	310	303	34	774	4
322	8754	311	312	156	2720	4
323	8756	148	311	21	0	0
324	8757	311	309	24	340	1
325	8889	86	191	150	0	0
326	8890	86	87	129	680	2
327	8891	313	191	35	510	1
328	8892	87	313	91	0	0
329	9178	79	314	96	1020	2
330	9180	315	290	59	4406	14
331	9183	316	5	137	1360	2
332	9185	181	130	72	0	0
333	9254	153	192	65	0	0
334	9409	162	285	71	2431	12
335	9410	283	317	21	2040	4
336	9549	265	264	28	2992	7
337	9551	60	265	105	5773	25
338	9552	266	156	66	2023	5
339	9562	226	235	169	5031	39
340	9775	281	231	73	9325	12
341	9810	56	318	75	3154	19
342	9811	318	20	30	323	2
343	9835	319	4	9	0	0
344	9868	42	294	36	0	0
345	9869	176	16	40	221	2
346	9870	176	104	62	0	0
347	9871	116	169	44	4115	22
348	9872	66	263	61	510	1
349	9873	317	81	12	0	0
350	9875	320	307	53	8298	35
351	10200	263	232	34	162	1
352	10224	321	113	140	0	0
353	10231	22	112	34	0	0
354	10232	322	22	93	3857	31
355	10235	323	320	68	4296	24
356	10236	67	323	96	3523	44
357	10241	303	324	35	0	0
358	10242	324	133	55	1360	2
359	10247	164	286	49	4325	15
360	10248	287	288	102	5002	40
361	10249	325	288	60	2788	6
362	10250	274	287	55	0	0
363	10251	274	326	50	111	1
364	10252	165	273	67	3230	2
365	10253	273	95	14	2720	1
366	10254	168	325	41	1360	2
367	10256	123	121	81	0	0
368	10275	106	327	55	3544	9
369	10300	321	297	31	0	0
370	10302	328	329	82	0	0
371	10303	216	330	51	4126	8
372	10383	332	333	98	0	0
373	10734	148	134	44	0	0
374	10772	272	334	84	2074	8
375	10773	72	334	58	0	0
376	10775	241	335	95	3830	22
377	10776	242	335	85	3698	11
378	10790	300	301	44	510	1
379	10904	11	10	6	0	0
380	10919	182	47	202	0	0
381	11367	268	61	109	4001	47
382	11384	259	132	145	3826	36
383	11404	63	272	42	2244	11
384	11467	336	337	100	3630	22
385	11948	243	172	29	3643	16
386	11954	75	338	109	3562	13
387	11979	4	6	34	0	0
388	11980	3	319	14	0	0
389	11981	26	183	68	0	0
390	11982	183	184	14	0	0
391	11983	184	140	14	0	0
392	11984	183	339	13	0	0
393	11985	339	140	14	0	0
394	11986	141	249	12	0	0
395	11989	122	115	7	0	0
396	11990	115	331	69	0	0
397	11991	331	297	9	0	0
398	11992	190	340	116	0	0
399	11993	340	214	18	0	0
400	11994	340	328	154	4118	3
401	11995	328	216	7	0	0
402	11996	78	341	25	1335	4
403	11997	149	330	58	0	0
404	11998	330	329	33	0	0
405	11999	342	209	116	3741	2
406	12000	209	211	63	0	0
407	12001	211	78	26	0	0
408	12002	211	341	10	0	0
409	12004	330	151	10	0	0
410	12005	209	161	8	0	0
411	12006	341	161	63	3400	5
412	12007	24	23	97	3567	10
413	12008	24	332	97	0	0
414	12009	333	126	83	4019	12
415	12010	126	49	105	0	0
416	12011	48	11	130	0	0
417	12012	48	46	15	0	0
418	12013	47	49	14	4223	8
419	12016	23	332	9	0	0
420	12017	293	38	56	0	0
421	12020	329	342	45	0	0
422	12143	343	336	61	4077	11
423	12145	320	343	95	340	1
424	12428	258	29	157	4443	16
425	12446	12	344	15	204	1
426	12500	199	345	96	3931	33
427	12507	295	171	13	0	0
428	12543	326	346	43	4045	15
429	12544	346	325	19	0	0
430	12548	146	342	9	0	0
431	12553	18	114	14	0	0
432	12654	193	89	84	3961	8
433	12667	91	166	82	0	0
434	12990	46	10	138	0	0
435	12991	255	256	79	0	0
436	12992	255	339	159	0	0
437	12993	255	254	112	3504	31
438	12994	6	3	25	0	0
439	12998	0	240	187	4764	53
440	13045	291	293	54	4242	32
441	13094	300	347	109	3440	11
442	13096	321	348	18	4385	14
443	13099	324	349	45	680	1
444	13224	46	256	136	0	0
445	13274	336	228	32	1360	2
446	13297	319	26	50	0	0
447	-3	114	331	194	0	0
448	-4	134	135	2	0	0
449	2475	350	135	91	1360	3
450	-5	134	350	1	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	Odense
CenterNodeId:	2665
Radius:	1250
HouseTypes:	Normal	Summer	Apartment
NumberOfWasteFractions: 1
IntervalsForWasteFraction:	general	3.5	7.0	14.0
-----------------------------------------


