ProblemType:	CARP
NumberNodes:	451
NumberEdges:	499
DepotNodeNumber:	41
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
94	2422	128	126	264	1624	9
95	2423	126	81	26	298	2
96	2424	129	130	76	408	2
97	2425	127	131	76	0	0
98	2436	132	133	435	0	0
99	2439	134	135	266	740	4
100	2440	136	133	676	0	0
101	2441	137	135	91	204	1
102	2443	138	139	47	825	5
103	2444	140	141	52	944	5
104	2445	142	143	33	469	4
105	2446	142	144	72	706	4
106	2447	140	145	71	595	4
107	2448	146	138	20	204	1
108	2449	147	148	112	94	1
109	2450	148	149	477	0	0
110	2451	146	145	70	0	0
111	2480	150	151	695	0	0
112	2482	151	147	27	94	1
113	2485	125	152	425	204	1
114	3311	153	154	131	187	2
115	3389	155	156	154	918	5
116	3390	156	157	10	0	0
117	3452	158	159	13	0	0
118	3453	154	160	512	0	0
119	3454	161	160	342	0	0
120	3455	157	162	533	119	1
121	3456	162	163	97	94	1
122	3457	164	165	50	391	3
123	3458	166	167	20	0	0
124	3459	168	169	152	0	0
125	3461	169	170	285	1394	7
126	3462	171	129	23	204	1
127	3522	172	173	305	0	0
128	3523	173	161	250	187	2
129	3524	173	174	112	94	1
130	3529	131	175	153	0	0
131	3530	175	176	84	204	1
132	3531	158	177	608	281	3
133	3532	177	168	498	94	1
134	3533	177	178	217	408	1
135	3534	179	150	111	0	0
136	3536	150	180	222	94	1
137	3609	181	108	51	213	2
138	3610	109	182	53	612	2
139	3611	183	184	100	94	1
140	3612	184	185	88	94	1
141	3613	186	187	117	808	6
142	3615	188	189	131	1513	10
143	3616	190	191	80	1098	4
144	3617	191	192	79	502	3
145	3618	192	193	85	690	4
146	3619	193	194	96	502	3
147	3621	195	196	135	1335	9
148	3622	197	190	51	204	1
149	3623	190	198	108	485	4
150	3625	131	163	495	0	0
151	3626	146	199	580	298	2
152	3647	136	132	453	204	1
153	3648	129	118	210	1675	8
154	3704	200	201	52	0	0
155	3706	200	202	124	187	2
156	3733	203	204	9	0	0
157	3787	154	166	842	0	0
158	3803	206	207	82	119	1
159	3804	68	90	141	0	0
160	3805	208	30	35	187	2
161	3806	208	209	41	204	1
162	3807	209	77	68	392	2
163	3808	50	210	38	188	1
164	3809	210	211	32	119	1
165	3810	211	212	102	757	7
166	3811	92	213	65	527	2
167	3813	98	183	161	298	2
168	3814	194	214	21	374	2
169	3816	215	187	90	706	3
170	3817	187	188	94	604	5
171	3818	188	185	93	680	7
172	3819	185	192	117	536	4
173	3820	192	181	118	715	4
174	3821	216	217	55	298	2
175	3822	218	58	61	816	3
176	3828	219	191	49	408	1
177	3829	191	220	111	621	4
178	3830	221	222	111	1751	11
179	3831	193	184	141	1301	7
180	3832	184	186	191	2917	11
181	3833	223	189	27	612	3
182	3834	50	224	43	94	1
183	3835	224	225	21	596	3
184	3836	224	226	103	1233	6
185	3837	210	227	67	1191	5
186	3838	228	209	38	706	4
187	3839	229	77	39	281	3
188	3840	230	219	22	204	1
189	3841	92	231	27	204	1
190	3842	231	232	63	213	2
191	3843	232	233	106	987	5
192	3844	234	231	41	690	4
193	3850	235	236	47	323	2
194	3860	105	237	47	204	1
195	3861	237	238	57	417	3
196	3862	237	239	37	1547	4
197	3863	20	240	103	1097	7
198	3864	241	242	39	204	1
199	3865	242	243	92	1428	9
200	3866	51	244	36	646	3
201	3867	245	66	23	204	1
202	3868	66	51	26	0	0
203	3875	247	39	101	0	0
204	3947	248	249	39	94	1
205	3948	249	250	538	910	3
206	3957	251	252	71	612	2
207	3958	253	78	44	204	1
208	3961	254	58	73	282	2
209	3967	255	213	70	969	5
210	3968	256	222	96	0	0
211	3969	222	181	84	0	0
212	3970	193	222	111	690	3
213	3971	257	258	23	298	2
214	3972	105	258	44	910	4
215	3973	258	259	166	817	6
216	3979	260	261	63	392	2
217	3980	233	262	37	187	2
218	3981	107	253	31	629	2
219	3982	263	230	10	94	1
220	3983	214	256	92	2321	8
221	3984	36	208	34	281	3
222	3985	90	262	66	0	0
223	3987	260	98	165	392	2
224	3991	264	265	89	0	0
225	4011	266	267	30	188	1
226	4012	268	269	136	0	0
227	4013	270	271	48	204	1
228	4015	68	272	125	1700	5
229	4016	181	273	83	0	0
230	4019	265	274	51	442	3
231	4040	275	206	46	408	1
232	4043	220	273	3	0	0
233	4044	276	269	7	0	0
234	4045	269	277	17	0	0
235	4046	276	268	14	0	0
236	4047	268	13	16	187	2
237	4048	15	214	43	0	0
238	4049	15	266	16	0	0
239	4050	253	251	19	0	0
240	4051	278	240	42	596	2
241	4052	279	21	30	0	0
242	4053	270	183	51	0	0
243	4054	270	34	60	0	0
244	4059	280	58	54	408	2
245	4073	281	282	78	94	1
246	4074	282	283	4	0	0
247	4075	284	285	85	808	6
248	4077	239	286	29	774	8
249	4078	246	287	27	0	0
250	4080	288	289	165	502	3
251	4082	290	62	105	1318	5
252	4091	287	291	94	1064	6
253	4094	292	293	44	3060	3
254	4095	183	194	166	2577	18
255	4096	256	18	110	2746	14
256	4097	294	295	154	3069	15
257	4098	296	295	238	323	2
258	4099	297	298	138	0	0
259	4100	207	296	28	0	0
260	4103	296	298	27	0	0
261	4107	299	300	88	1013	5
262	4108	300	301	61	1098	6
263	4114	302	303	115	918	5
264	4115	185	304	80	298	2
265	4116	304	235	104	595	4
266	4119	277	305	42	94	1
267	4185	170	124	11	0	0
268	4186	124	130	15	0	0
269	4187	130	101	9	0	0
270	4188	101	170	17	0	0
271	4203	306	307	535	408	2
272	4204	307	247	148	612	2
273	4259	83	308	91	392	2
274	4260	308	309	85	94	1
275	4301	241	310	47	298	2
276	4302	310	279	110	2202	10
277	4410	311	312	68	408	1
278	4423	313	312	90	0	0
279	4424	312	314	17	0	0
280	4425	314	315	25	0	0
281	4426	314	311	23	0	0
282	4427	311	316	21	0	0
283	4452	313	171	201	1173	9
284	4453	316	313	85	187	2
285	4454	81	315	73	298	2
286	4455	315	316	30	0	0
287	4480	310	317	91	2567	4
288	4496	318	319	98	2040	2
289	4507	196	318	55	0	0
290	4918	114	320	33	0	0
291	4919	321	155	98	375	3
292	4920	322	155	9	0	0
293	4921	155	165	87	119	1
294	4922	102	321	23	408	1
295	4923	323	322	54	119	1
296	4924	322	157	161	204	1
297	6558	136	135	25	0	0
298	6559	133	179	137	94	1
299	6632	88	201	96	0	0
300	6633	201	137	92	502	2
301	6634	88	200	73	204	1
302	6645	320	159	23	0	0
303	6646	159	172	478	94	1
304	6647	320	158	25	0	0
305	6795	114	324	297	204	1
306	6799	149	199	225	238	2
307	6861	162	325	244	408	2
308	6862	166	164	68	1020	2
309	7047	323	321	41	204	1
310	7085	326	327	58	1336	6
311	7086	328	329	90	646	3
312	7087	330	329	77	510	4
313	7088	331	332	60	655	4
314	7089	333	332	115	952	5
315	7090	332	334	67	1251	6
316	7091	291	330	8	204	1
317	7092	330	333	88	204	1
318	7093	333	216	19	0	0
319	7094	216	335	21	188	1
320	7095	336	291	130	1122	7
321	7096	259	337	76	391	3
322	7098	204	338	48	298	2
323	7099	338	339	85	527	3
324	7100	340	341	67	673	5
325	7116	342	343	60	0	0
326	7117	344	345	251	204	1
327	7118	344	324	13	0	0
328	7119	343	344	214	391	3
329	7120	343	346	177	119	1
330	7121	347	348	68	621	3
331	7122	348	203	92	1021	7
332	7123	254	349	86	520	4
333	7124	302	350	67	910	4
334	7125	350	351	51	298	2
335	7126	351	281	52	392	2
336	7285	297	80	356	0	0
337	7286	352	295	62	298	2
338	7293	353	337	93	1114	5
339	7301	354	355	87	238	1
340	7317	356	284	69	1122	7
341	7318	357	285	68	1064	7
342	7319	358	264	17	94	1
343	7320	53	241	18	94	1
344	7321	57	278	101	2135	10
345	7322	254	359	35	94	1
346	7323	349	104	156	1455	8
347	7324	257	350	157	1020	5
348	7325	350	62	113	1615	7
349	7326	12	360	27	0	0
350	7327	182	195	24	0	0
351	7328	252	294	15	0	0
352	7329	294	78	61	0	0
353	7330	361	362	121	1233	10
354	7331	20	363	15	94	1
355	7332	363	364	40	612	2
356	7333	364	362	34	680	1
357	7334	365	288	17	187	2
358	7335	240	359	57	0	0
359	7336	115	366	37	0	0
360	7337	367	65	847	0	0
361	7339	368	369	60	442	3
362	7340	342	370	54	204	1
363	7341	370	367	665	510	1
364	7342	367	366	262	188	1
365	7343	366	371	58	94	1
366	7346	2	368	27	0	0
367	7347	368	372	225	2585	16
368	7348	373	370	139	0	0
369	7349	374	112	397	94	1
370	7350	375	113	327	94	1
371	7351	346	113	186	0	0
372	7353	376	248	296	298	2
373	7354	377	72	24	0	0
374	7355	345	378	261	0	0
375	7356	250	378	925	0	0
376	7358	306	63	78	0	0
377	7361	377	248	67	119	1
378	7365	379	380	6	213	2
379	7366	380	381	27	782	6
380	7367	382	243	44	732	5
381	7368	340	383	67	94	1
382	7369	383	384	57	357	3
383	7370	281	385	96	1037	7
384	7371	386	347	55	119	1
385	7416	196	352	36	94	1
386	7417	96	387	81	1530	8
387	7418	8	196	108	1802	6
388	7514	367	388	444	94	1
389	7520	355	297	32	188	1
390	7525	337	389	5	0	0
391	7526	389	390	122	323	2
392	7532	283	391	31	400	4
393	7535	336	392	26	187	2
394	7536	393	394	99	1556	13
395	7537	395	204	43	323	2
396	7538	348	396	72	783	5
397	7548	288	397	150	1828	9
398	7549	397	339	176	3043	13
399	7552	398	259	122	1319	9
400	7554	289	399	55	0	0
401	7555	397	399	128	1395	7
402	7559	386	400	105	408	2
403	7560	397	347	160	1081	7
404	7561	347	401	74	213	2
405	7562	401	402	9	0	0
406	7563	402	299	50	119	1
407	7564	299	403	35	0	0
408	7565	403	358	23	0	0
409	7566	404	403	101	1327	9
410	7567	405	402	102	1275	8
411	7568	406	284	44	204	1
412	7569	285	281	87	655	4
413	7570	242	57	47	204	1
414	7571	54	407	72	408	2
415	7572	407	393	45	281	3
416	7573	393	328	43	298	2
417	7574	328	340	36	204	1
418	7575	384	408	65	204	1
419	7576	408	326	79	94	1
420	7578	408	409	72	927	6
421	7580	32	410	36	2508	9
422	7581	262	34	78	0	0
423	7585	411	412	78	1173	10
424	7586	412	213	67	425	4
425	7587	407	4	101	656	6
426	7588	182	413	23	357	2
427	7589	413	252	64	204	1
428	7590	251	414	62	204	1
429	7591	414	18	153	0	0
430	7592	358	415	91	1123	6
431	7593	415	416	68	1080	6
432	7594	401	417	77	808	5
433	7595	417	418	64	1088	6
434	7598	419	59	31	4114	22
435	7613	385	386	77	911	7
436	7614	373	249	1027	510	4
437	7627	360	23	3	0	0
438	7628	360	18	74	799	5
439	7643	273	198	79	204	1
440	7649	420	421	146	119	1
441	7650	420	422	82	935	4
442	7651	423	424	37	2040	2
443	7653	425	307	141	0	0
444	7654	425	420	93	0	0
445	7659	371	426	161	0	0
446	7660	426	335	247	527	3
447	7661	426	427	112	204	1
448	7666	378	428	298	94	1
449	7689	429	430	36	816	3
450	7690	430	232	3	0	0
451	7691	309	68	108	204	1
452	7692	211	431	72	621	4
453	7693	431	432	11	94	1
454	7694	30	433	37	281	3
455	7696	221	434	22	0	0
456	7698	95	190	56	596	3
457	7722	283	379	61	833	6
458	7723	20	106	8	0	0
459	7724	351	435	102	596	3
460	7726	433	276	40	187	2
461	7727	56	53	41	204	1
462	7776	436	437	110	3333	15
463	7777	362	104	63	1599	6
464	7779	438	24	51	1004	3
465	7780	425	439	89	238	1
466	7782	257	423	58	782	6
467	7783	423	365	87	689	4
468	7784	349	436	11	0	0
469	7785	436	302	38	408	1
470	7786	308	440	33	408	1
471	7788	440	24	122	1054	4
472	7899	163	205	755	94	1
473	7901	167	321	99	0	0
474	7902	167	164	50	119	1
475	7903	165	441	124	1335	9
476	7904	123	323	29	0	0
477	11896	442	443	60	714	6
478	12033	359	442	67	520	3
479	12034	442	364	49	0	0
480	12036	3	39	80	0	0
481	12087	108	444	52	1020	1
482	12088	109	434	58	408	2
483	12089	338	445	39	408	2
484	12090	80	446	119	323	2
485	12091	287	447	24	204	1
486	12092	448	3	58	298	2
487	12116	449	450	42	2074	9
488	12117	450	240	64	1700	2
489	-1	21	292	181	0	0
490	-2	54	246	84	0	0
491	-3	144	145	74	0	0
492	-4	205	160	2480	0	0
493	-5	246	2	215	0	0
494	-6	292	305	47	0	0
495	-7	207	298	46	0	0
496	-8	100	144	138	0	0
497	-9	63	377	156	0	0
498	-10	250	134	483	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	Norddjurs
CenterNodeId:	754
Radius:	3800
HouseTypes:	Normal	Summer	Apartment
NumberOfWasteFractions: 1
IntervalsForWasteFraction:	general	3.5	7.0	14.0
-----------------------------------------


