ProblemType:	CARP
NumberNodes:	375
NumberEdges:	412
DepotNodeNumber:	10
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
215	13206	269	149	238	1811	10
216	13207	269	256	492	323	2
217	13208	122	135	123	646	4
218	13231	125	127	515	0	0
219	13232	132	115	66	162	1
220	13233	115	112	76	0	0
221	13235	270	191	902	808	5
222	13236	84	87	631	162	1
223	13237	87	233	239	0	0
224	13238	271	272	112	1888	5
225	13239	148	178	35	162	1
226	13241	273	91	120	1700	10
227	13242	274	119	116	255	2
228	13243	109	275	124	162	1
229	13244	275	173	331	0	0
230	13247	116	108	792	0	0
231	13262	276	277	284	323	2
232	13267	93	154	426	0	0
233	13268	278	279	953	808	5
234	13270	127	279	164	0	0
235	13271	279	94	429	0	0
236	13274	42	280	410	0	0
237	13275	93	280	90	0	0
238	13276	232	106	56	0	0
239	13292	282	234	558	0	0
240	13293	106	231	102	442	3
241	13294	97	283	37	162	1
242	13298	284	22	48	0	0
243	13299	284	285	78	646	4
244	13323	243	240	49	0	0
245	13324	240	58	40	323	2
246	13325	58	242	78	0	0
247	13327	242	246	25	0	0
248	13328	246	238	61	162	1
249	13329	238	237	67	162	1
250	13330	237	286	29	323	2
251	13331	282	249	412	1012	6
252	13332	66	287	231	0	0
253	13334	98	288	551	0	0
254	13335	289	290	237	1012	6
255	13336	290	288	146	1309	8
256	13337	288	291	237	1131	7
257	13503	147	292	34	825	4
258	13504	198	293	30	323	2
259	13505	64	294	18	0	0
260	13610	295	285	102	323	2
261	13612	296	297	119	485	3
262	13624	108	298	1025	0	0
263	13678	205	299	31	646	4
264	13679	251	300	57	485	3
265	13680	202	301	233	366	2
266	13688	151	302	45	485	3
267	13689	216	303	25	0	0
268	13690	86	304	38	0	0
269	13691	305	306	763	0	0
270	13692	305	307	595	723	2
271	13694	308	2	379	485	3
272	13696	306	201	483	527	3
273	13697	306	309	366	162	1
274	13703	294	310	33	94	1
275	13704	227	297	195	162	1
276	13705	297	311	89	3103	5
277	13751	304	312	61	119	1
278	13754	260	313	73	162	1
279	13755	313	49	24	0	0
280	13757	259	314	261	162	1
281	13758	315	314	118	204	1
282	13759	314	316	109	0	0
283	13760	316	317	293	646	4
284	13761	316	318	139	323	2
285	13762	317	8	38	0	0
286	13791	294	319	114	298	2
287	13793	321	320	142	162	1
288	13794	296	322	195	94	1
289	13795	289	323	58	0	0
290	13796	323	79	570	0	0
291	13797	323	324	155	162	1
292	13798	156	325	123	204	1
293	13819	81	326	126	0	0
294	13820	326	287	395	323	2
295	13822	327	328	177	204	1
296	13823	328	287	302	408	2
297	13831	182	329	85	162	1
298	13832	330	183	460	162	1
299	13833	330	331	217	204	1
300	13834	332	330	78	0	0
301	13835	332	333	103	162	1
302	13837	70	332	146	0	0
303	13864	170	334	482	604	4
304	13865	334	187	474	323	2
305	13866	334	335	114	324	1
306	13868	195	336	70	162	1
307	13869	207	14	82	0	0
308	13870	130	145	109	485	3
309	13871	145	192	109	0	0
310	13872	296	298	234	0	0
311	13890	169	337	293	162	1
312	13892	77	338	102	162	1
313	13893	174	230	49	0	0
314	13894	174	339	129	204	1
315	13895	275	340	1382	578	4
316	13896	340	122	77	0	0
317	13897	340	341	135	204	1
318	13898	118	225	221	162	1
319	13900	268	342	32	162	1
320	13901	342	113	118	162	1
321	13902	343	99	398	0	0
322	13903	344	343	281	162	1
323	13904	267	11	600	162	1
324	13905	11	345	300	162	1
325	13906	266	346	171	502	2
326	13907	346	267	394	0	0
327	13908	346	347	330	162	1
328	13909	258	348	175	808	5
329	13910	348	74	68	850	5
330	13911	348	349	134	298	2
331	13918	8	257	250	323	2
332	13933	156	350	258	162	1
333	13934	350	351	186	204	1
334	13935	350	235	213	0	0
335	13937	235	352	248	204	1
336	13938	277	13	67	0	0
337	13939	13	278	109	0	0
338	13940	280	353	36	0	0
339	13941	353	46	473	0	0
340	13942	353	354	150	324	1
341	13957	328	355	150	162	1
342	13967	356	357	52	162	1
343	13968	357	358	133	162	1
344	13969	357	359	86	162	1
345	13985	197	38	116	0	0
346	13987	220	360	71	689	4
347	13988	360	361	54	1224	8
348	14059	68	362	372	204	1
349	14060	362	97	6	0	0
350	14065	76	85	771	485	3
351	14066	363	364	423	204	1
352	14067	364	207	6	0	0
353	14078	102	149	22	162	1
354	14097	307	363	1156	578	4
355	14120	365	362	97	3468	7
356	14134	261	366	28	502	2
357	14144	266	263	341	255	2
358	14146	85	155	295	646	4
359	14147	367	228	144	1981	12
360	14148	102	368	54	442	3
361	14169	234	143	273	1539	9
362	14170	143	105	9	0	0
363	14171	229	56	92	323	2
364	14172	56	96	276	1063	7
365	14176	2	71	377	0	0
366	14178	281	369	743	323	2
367	14179	369	284	270	1496	9
368	14224	251	308	45	0	0
369	14225	205	370	36	366	2
370	14226	211	17	127	731	4
371	14227	17	218	119	986	5
372	14228	120	303	77	1310	7
373	14229	303	184	42	527	3
374	14230	47	371	176	570	3
375	14231	371	317	226	162	1
376	14281	83	343	239	646	4
377	14282	98	320	373	119	1
378	14448	63	65	271	0	0
379	14449	65	67	1189	0	0
380	14450	67	298	34	0	0
381	14603	221	222	62	646	4
382	14644	139	286	612	1335	8
383	14645	356	327	51	0	0
384	14865	256	52	121	0	0
385	14882	269	99	372	323	2
386	14895	125	138	29	0	0
387	14898	262	307	90	162	1
388	14899	263	307	259	0	0
389	14900	264	263	236	0	0
390	14901	254	252	384	0	0
391	14903	274	91	109	1292	8
392	14904	225	89	118	1292	8
393	14963	47	372	249	162	1
394	14998	272	274	43	366	2
395	15001	138	132	616	0	0
396	15013	265	99	833	485	3
397	15025	200	373	214	255	2
398	15135	151	191	467	1158	7
399	15259	22	118	123	485	3
400	15261	374	198	98	442	3
401	15262	198	147	70	578	4
402	15324	142	146	46	0	0
403	15325	146	247	53	646	4
404	15326	79	64	432	94	1
405	15390	308	363	518	2244	3
406	15395	75	372	951	1292	8
407	15404	4	257	500	808	5
408	-1	62	139	418	0	0
409	-2	135	116	768	0	0
410	-3	46	156	188	0	0
411	-4	281	320	244	0	0
END
-----------------------------------------
InputUsedToGenerateTheGraph:
County:	SkanderborgOdder
CenterNodeId:	10261
Radius:	5000
HouseTypes:	Normal	Summer	Apartment
NumberOfWasteFractions: 1
IntervalsForWasteFraction:	general	2.333333	3.5	7.0	14.0	28.0
-----------------------------------------


