ProblemType:	CARP
NumberNodes:	1094
NumberEdges:	1447
DepotNodeNumber:	144
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	1	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0
153	1537	279	277	75	0	0
154	1597	280	281	52	0	0
155	1622	284	285	37	816	2
156	1627	263	286	125	0	0
157	1630	285	287	203	0	0
158	1637	289	267	74	0	0
159	1640	291	292	53	0	0
160	1645	293	292	20	0	0
161	1654	292	280	41	0	0
162	1655	263	289	50	0	0
163	1673	294	295	17	0	0
164	1677	295	296	11	0	0
165	1682	299	300	11	0	0
166	1686	301	302	37	0	0
167	1687	303	301	15	374	2
168	1689	300	303	87	0	0
169	1690	302	304	10	374	2
170	1701	306	307	73	1020	1
171	1706	82	307	107	2856	4
172	1719	310	309	19	0	0
173	1720	311	309	16	0	0
174	1754	313	314	54	0	0
175	1770	317	318	29	94	1
176	1774	320	321	264	0	0
177	1775	322	323	233	4420	6
178	1776	323	321	44	0	0
179	1777	321	324	220	0	0
180	1778	323	325	27	0	0
181	1780	326	327	31	0	0
182	1781	328	329	56	0	0
183	1785	330	328	24	510	1
184	1786	331	330	98	816	2
185	1787	331	332	112	0	0
186	1788	327	332	36	0	0
187	1808	333	334	31	1632	4
188	1831	335	336	142	0	0
189	1846	337	338	38	0	0
190	1850	339	340	273	0	0
191	1880	341	342	124	0	0
192	1881	343	344	936	0	0
193	1883	345	346	131	0	0
194	1885	342	98	122	2040	2
195	1920	351	17	60	188	1
196	2033	356	357	97	5814	12
197	2046	358	359	29	0	0
198	2047	360	361	74	0	0
199	2049	362	360	15	0	0
200	2068	367	357	163	0	0
201	2076	358	369	55	0	0
202	2077	122	357	148	0	0
203	2082	367	368	50	936	5
204	2131	370	371	263	0	0
205	2159	372	373	48	188	1
206	2161	373	374	145	0	0
207	2178	221	223	25	0	0
208	2179	223	375	313	0	0
209	2201	376	377	44	510	1
210	2210	167	378	56	0	0
211	2218	378	380	243	0	0
212	2219	376	381	31	0	0
213	2226	381	379	312	0	0
214	2228	187	382	239	0	0
215	2230	33	378	427	0	0
216	2231	33	187	261	0	0
217	2235	171	383	32	0	0
218	2236	171	385	83	0	0
219	2241	385	384	306	0	0
220	2259	387	60	7	1020	1
221	2261	66	388	253	0	0
222	2273	389	390	6	0	0
223	2274	389	391	42	0	0
224	2288	393	394	21	0	0
225	2289	394	224	79	0	0
226	2330	397	398	26	0	0
227	2334	399	400	45	1020	1
228	2348	400	401	19	0	0
229	2418	406	407	408	0	0
230	2426	408	203	32	0	0
231	2445	61	409	81	7168	24
232	2451	411	412	20	0	0
233	2458	413	411	56	748	4
234	2490	415	416	76	2040	2
235	2497	417	410	43	0	0
236	2514	410	412	48	0	0
237	2539	422	423	98	188	1
238	2542	29	421	48	0	0
239	2543	421	422	139	0	0
240	2585	426	427	89	0	0
241	2587	428	426	19	0	0
242	2588	184	427	292	0	0
243	2589	428	429	91	0	0
244	2592	184	430	153	0	0
245	2639	433	434	42	0	0
246	2644	435	436	26	1020	1
247	2646	438	434	14	1020	1
248	2652	436	433	21	0	0
249	2654	437	435	21	2040	4
250	2660	433	438	3	0	0
251	2661	233	236	23	0	0
252	2674	440	441	143	1632	4
253	2761	443	444	62	0	0
254	2768	445	446	81	0	0
255	2774	325	447	123	0	0
256	2775	448	320	69	0	0
257	2778	446	324	32	0	0
258	2781	449	447	55	2040	4
259	2802	450	451	45	2040	4
260	2859	453	455	607	1020	1
261	2864	456	457	34	816	4
262	2865	458	459	31	5100	6
263	2866	460	461	5	0	0
264	2867	462	463	13	0	0
265	2868	461	464	6	0	0
266	2871	466	465	24	0	0
267	2872	465	457	73	0	0
268	2873	463	460	35	1020	1
269	2875	467	468	115	2040	2
270	2877	464	466	39	1020	1
271	2896	469	470	133	408	1
272	2926	471	470	1094	0	0
273	2973	473	474	33	3060	3
274	2976	474	475	28	0	0
275	2981	371	386	113	0	0
276	2982	212	371	243	0	0
277	2986	476	477	64	0	0
278	2989	478	477	54	0	0
279	3017	480	481	157	816	4
280	3029	78	483	48	0	0
281	3030	483	484	21	0	0
282	3038	486	487	46	0	0
283	3040	487	455	68	0	0
284	3042	489	490	40	0	0
285	3043	483	488	26	0	0
286	3044	491	487	34	0	0
287	3045	485	489	235	0	0
288	3047	490	486	14	510	1
289	3050	491	489	58	0	0
290	3051	488	484	23	0	0
291	3076	492	443	153	1020	1
292	3124	495	496	66	408	1
293	3126	497	369	41	0	0
294	3133	369	500	28	0	0
295	3137	273	495	27	0	0
296	3138	495	500	29	0	0
297	3139	500	358	26	0	0
298	3145	501	502	27	0	0
299	3149	501	175	205	0	0
300	3155	107	26	182	0	0
301	3157	139	503	258	0	0
302	3163	504	505	220	0	0
303	3192	506	507	105	1428	4
304	3193	507	152	207	0	0
305	3203	508	509	39	5100	5
306	3257	510	503	61	408	2
307	3262	513	510	76	0	0
308	3271	514	515	47	1360	2
309	3274	515	516	19	0	0
310	3279	517	518	30	0	0
311	3281	518	519	87	952	4
312	3282	520	475	155	119	1
313	3284	521	522	104	0	0
314	3285	523	521	267	0	0
315	3304	525	526	305	0	0
316	3309	527	528	5	0	0
317	3310	529	527	172	1360	2
318	3311	529	431	34	0	0
319	3313	530	396	198	188	1
320	3314	427	531	308	0	0
321	3317	532	533	27	0	0
322	3321	534	532	85	0	0
323	3323	533	534	24	510	1
324	3361	536	14	87	3570	12
325	3362	536	537	27	0	0
326	3364	538	539	64	4080	8
327	3365	540	538	4	0	0
328	3366	539	138	24	0	0
329	3367	138	14	66	0	0
330	3397	541	542	21	510	1
331	3405	545	15	135	3060	5
332	3456	548	549	52	0	0
333	3467	552	553	713	816	2
334	3470	205	549	255	0	0
335	3471	215	553	369	0	0
336	3472	549	551	40	0	0
337	3476	554	555	39	1836	4
338	3479	557	143	31	0	0
339	3480	555	556	153	0	0
340	3481	558	556	225	0	0
341	3500	561	310	66	0	0
342	3501	560	561	81	1020	1
343	3504	310	311	21	0	0
344	3523	563	564	117	1020	1
345	3527	562	566	53	816	2
346	3529	568	569	34	0	0
347	3533	564	569	21	0	0
348	3535	570	327	89	1496	10
349	3536	326	571	180	0	0
350	3538	571	564	36	0	0
351	3540	569	571	23	0	0
352	3594	572	573	198	1020	1
353	3653	575	576	119	935	5
354	3657	577	575	95	0	0
355	3660	478	476	13	0	0
356	3666	574	577	42	0	0
357	3669	580	578	26	0	0
358	3693	105	102	21	0	0
359	3711	584	86	278	0	0
360	3726	585	505	110	0	0
361	3728	586	505	251	0	0
362	3756	587	588	76	1632	4
363	3789	588	293	17	0	0
364	3803	589	326	42	0	0
365	3806	590	591	86	374	4
366	3815	593	594	80	0	0
367	3818	594	444	236	1020	1
368	3823	596	432	403	0	0
369	3844	347	592	51	0	0
370	3855	599	598	318	0	0
371	3857	600	598	575	0	0
372	3858	597	601	313	0	0
373	3945	602	151	177	0	0
374	3947	603	604	202	0	0
375	3949	604	150	351	0	0
376	3957	149	604	219	0	0
377	3974	312	608	1302	0	0
378	3976	608	546	340	0	0
379	3977	546	609	776	0	0
380	3978	524	312	4	0	0
381	3987	607	73	541	0	0
382	4001	612	613	33	8080	20
383	4012	615	612	22	0	0
384	4042	618	619	111	1004	3
385	4063	620	621	15	2380	10
386	4065	622	623	98	238	1
387	4070	624	625	28	0	0
388	4072	626	622	18	3060	3
389	4075	625	620	6	0	0
390	4076	621	625	28	0	0
391	4080	628	629	1146	0	0
392	4081	630	631	120	204	1
393	4082	625	632	129	4080	4
394	4084	634	635	8	0	0
395	4085	636	637	104	0	0
396	4089	624	635	71	0	0
397	4090	627	636	41	0	0
398	4099	624	576	83	0	0
399	4101	640	639	787	0	0
400	4102	640	638	36	0	0
401	4103	641	638	41	0	0
402	4104	634	642	83	0	0
403	4106	643	637	15	0	0
404	4107	644	643	34	2040	4
405	4109	579	632	132	0	0
406	4113	639	630	24	0	0
407	4118	642	623	35	1190	5
408	4119	640	641	17	0	0
409	4136	647	648	261	0	0
410	4141	649	650	86	0	0
411	4144	648	650	152	0	0
412	4149	651	525	82	0	0
413	4197	197	653	241	0	0
414	4201	655	656	127	0	0
415	4202	657	656	113	0	0
416	4203	340	655	243	0	0
417	4247	658	659	79	1428	4
418	4248	660	110	41	0	0
419	4249	661	531	91	0	0
420	4252	185	531	85	0	0
421	4253	662	663	188	0	0
422	4255	110	662	291	816	2
423	4260	664	660	82	1632	4
424	4298	665	666	33	510	1
425	4316	120	668	139	0	0
426	4339	668	125	202	0	0
427	4345	75	670	78	0	0
428	4373	445	672	74	0	0
429	4374	673	674	5	0	0
430	4378	675	676	140	119	1
431	4388	676	289	44	0	0
432	4389	677	673	54	510	1
433	4392	674	671	43	204	1
434	4396	677	672	50	0	0
435	4403	657	31	234	0	0
436	4434	679	680	163	0	0
437	4435	680	681	11	0	0
438	4437	682	683	50	0	0
439	4438	681	684	58	0	0
440	4440	684	682	67	0	0
441	4449	686	687	35	2448	4
442	4450	688	689	47	816	4
443	4452	690	691	85	0	0
444	4453	686	690	421	0	0
445	4454	687	689	73	0	0
446	4456	600	688	28	0	0
447	4458	600	693	123	0	0
448	4459	694	695	292	0	0
449	4460	693	696	873	0	0
450	4461	697	698	376	0	0
451	4462	685	699	4	0	0
452	4464	699	694	33	0	0
453	4465	700	698	384	0	0
454	4467	30	692	496	0	0
455	4474	701	693	173	0	0
456	4508	645	702	145	0	0
457	4529	702	706	269	0	0
458	4542	706	708	217	15520	12
459	4544	709	710	441	0	0
460	4564	711	705	51	867	4
461	4566	702	712	65	2040	2
462	4567	690	709	74	0	0
463	4568	713	707	120	3060	3
464	4585	683	681	179	2040	2
465	4592	715	716	53	188	1
466	4596	716	718	72	0	0
467	4599	719	720	58	1020	1
468	4609	721	723	123	0	0
469	4611	721	724	76	0	0
470	4632	726	580	91	0	0
471	4646	727	728	27	0	0
472	4652	354	727	120	0	0
473	4661	728	730	110	0	0
474	4663	731	732	377	0	0
475	4666	729	731	400	0	0
476	4667	733	734	15	2720	4
477	4685	117	733	36	0	0
478	4716	735	298	219	0	0
479	4719	735	726	43	0	0
480	4724	305	737	47	0	0
481	4727	736	738	180	1020	1
482	4730	739	737	27	2040	4
483	4762	741	742	11	0	0
484	4763	743	744	84	0	0
485	4766	741	745	23	0	0
486	4768	746	742	23	6120	6
487	4770	747	745	21	0	0
488	4773	390	748	76	0	0
489	4778	750	751	160	0	0
490	4780	744	752	110	0	0
491	4783	747	749	16	0	0
492	4785	749	754	83	0	0
493	4787	753	750	109	0	0
494	4788	390	747	36	0	0
495	4789	755	754	8	0	0
496	4790	744	750	49	0	0
497	4791	755	389	136	0	0
498	4793	756	748	21	0	0
499	4794	754	751	9	0	0
500	4799	752	755	9	0	0
501	4801	756	537	102	0	0
502	4802	748	389	76	0	0
503	4803	757	758	26	0	0
504	4804	758	759	60	0	0
505	4805	759	545	112	2244	4
506	4806	567	757	74	2040	4
507	4818	650	760	192	0	0
508	4862	252	251	14	0	0
509	4863	762	763	582	408	2
510	4864	764	765	307	1020	1
511	4889	766	767	229	0	0
512	4893	609	92	289	0	0
513	4905	142	768	11	0	0
514	4930	769	770	275	408	2
515	4931	382	769	5	0	0
516	4932	770	718	53	0	0
517	4939	771	772	4	0	0
518	4940	773	771	66	1224	3
519	4941	774	116	130	0	0
520	4943	775	116	72	0	0
521	4944	540	772	47	0	0
522	4945	774	776	26	0	0
523	4946	772	775	54	0	0
524	4947	777	778	120	0	0
525	4948	779	775	71	0	0
526	4949	780	779	124	816	2
527	4965	782	783	51	7372	24
528	4968	784	785	59	2040	4
529	4969	786	776	22	0	0
530	4970	778	776	14	0	0
531	4972	787	786	41	5662	8
532	4973	783	62	49	0	0
533	4976	785	788	15	188	1
534	5063	15	589	155	0	0
535	5064	589	789	51	0	0
536	5065	790	568	33	0	0
537	5066	789	790	121	1581	9
538	5093	663	232	184	816	2
539	5156	791	191	122	0	0
540	5159	84	544	80	0	0
541	5160	81	544	398	0	0
542	5187	797	224	89	0	0
543	5192	795	794	98	0	0
544	5194	580	796	24	0	0
545	5195	796	578	19	0	0
546	5215	799	800	27	0	0
547	5216	801	802	45	0	0
548	5220	800	803	23	0	0
549	5231	804	802	44	0	0
550	5233	801	121	39	0	0
551	5235	804	801	55	0	0
552	5236	806	805	36	0	0
553	5238	806	800	123	0	0
554	5253	299	808	66	1003	6
555	5302	778	781	5	0	0
556	5303	781	774	15	0	0
557	5304	777	809	20	0	0
558	5305	810	811	12	0	0
559	5306	810	755	33	0	0
560	5307	812	813	88	1020	1
561	5308	809	814	56	238	1
562	5309	815	814	78	2040	5
563	5311	743	814	50	0	0
564	5312	752	751	7	0	0
565	5313	812	753	73	0	0
566	5314	811	777	44	0	0
567	5316	752	810	33	0	0
568	5321	743	813	78	0	0
569	5327	816	817	147	204	1
570	5405	821	820	71	408	1
571	5410	92	104	69	0	0
572	5417	161	821	130	0	0
573	5444	823	352	361	408	2
574	5451	826	825	96	0	0
575	5461	822	826	16	0	0
576	5469	767	828	219	0	0
577	5470	827	583	55	0	0
578	5478	826	583	174	0	0
579	5531	348	528	533	0	0
580	5533	831	830	744	0	0
581	5542	831	242	160	0	0
582	5546	679	596	94	0	0
583	5551	830	408	36	0	0
584	5568	71	832	84	0	0
585	5575	832	833	223	1224	3
586	5591	835	836	35	1020	1
587	5636	761	838	13	0	0
588	5637	249	91	633	0	0
589	5638	294	296	19	0	0
590	5640	839	838	15	0	0
591	5641	838	294	108	0	0
592	5647	840	649	267	0	0
593	5688	841	842	25	7724	24
594	5691	842	843	16	0	0
595	5692	844	845	79	8394	12
596	5694	846	847	70	0	0
597	5695	848	849	28	816	4
598	5696	850	844	21	0	0
599	5701	851	850	50	7532	11
600	5702	847	852	18	0	0
601	5706	852	853	52	7140	7
602	5711	847	845	27	0	0
603	5719	854	855	10	0	0
604	5723	856	857	52	8160	4
605	5725	540	40	59	0	0
606	5731	858	859	6	0	0
607	5732	854	40	6	0	0
608	5734	38	860	20	0	0
609	5736	857	854	21	0	0
610	5738	860	856	63	0	0
611	5765	392	12	97	17340	17
612	5780	861	862	14	0	0
613	5785	863	864	28	0	0
614	5786	864	624	150	0	0
615	5788	866	867	49	0	0
616	5790	865	866	176	7774	13
617	5792	868	867	14	0	0
618	5793	868	863	22	0	0
619	5794	863	635	220	0	0
620	5795	577	868	41	0	0
621	5797	869	870	25	8468	36
622	5798	870	871	65	0	0
623	5799	860	869	105	0	0
624	5800	869	872	24	0	0
625	5801	370	553	170	0	0
626	5806	873	874	318	1207	4
627	5851	875	876	137	0	0
628	5854	877	878	47	408	1
629	5855	402	879	113	0	0
630	5858	454	879	13	0	0
631	5861	402	875	40	0	0
632	5865	880	876	54	0	0
633	5867	879	880	15	0	0
634	5869	880	454	14	0	0
635	5917	502	882	184	1020	1
636	5927	420	883	216	0	0
637	5986	885	243	1077	0	0
638	5995	315	885	128	0	0
639	6040	582	181	98	0	0
640	6087	521	887	340	0	0
641	6114	391	888	143	8160	16
642	6115	888	811	18	0	0
643	6122	656	36	252	0	0
644	6130	889	335	153	816	2
645	6132	394	890	19	0	0
646	6137	890	393	16	0	0
647	6139	891	226	434	0	0
648	6154	655	339	172	0	0
649	6182	37	892	189	1020	1
650	6190	254	255	29	0	0
651	6192	535	255	22	0	0
652	6212	894	895	41	1632	4
653	6217	381	896	15	0	0
654	6218	887	523	104	0	0
655	6220	896	897	173	408	1
656	6222	897	523	67	0	0
657	6236	898	899	592	0	0
658	6237	900	803	643	0	0
659	6239	703	901	443	0	0
660	6240	803	799	28	0	0
661	6242	900	901	417	0	0
662	6244	901	696	562	0	0
663	6255	824	106	476	0	0
664	6266	902	16	20	0	0
665	6269	134	893	162	0	0
666	6287	903	892	265	1020	1
667	6288	892	657	121	0	0
668	6291	904	905	97	0	0
669	6292	906	907	37	680	1
670	6294	456	905	6	0	0
671	6300	907	50	68	0	0
672	6304	905	907	23	0	0
673	6307	466	50	9	0	0
674	6345	909	910	55	0	0
675	6355	174	314	323	0	0
676	6357	909	911	99	0	0
677	6360	911	174	160	0	0
678	6367	667	909	35	0	0
679	6375	343	346	51	0	0
680	6401	509	913	17	0	0
681	6402	914	915	38	2040	2
682	6405	915	916	38	4080	6
683	6406	916	388	171	0	0
684	6407	917	915	35	680	1
685	6408	918	919	53	1428	2
686	6409	919	388	52	0	0
687	6410	219	217	79	0	0
688	6413	913	920	6	0	0
689	6414	920	918	58	0	0
690	6415	217	917	289	0	0
691	6416	921	920	46	680	1
692	6417	922	919	44	2040	2
693	6427	923	924	42	2040	2
694	6445	682	926	192	0	0
695	6446	927	926	48	4080	8
696	6449	928	929	147	0	0
697	6457	929	425	105	0	0
698	6461	930	928	22	0	0
699	6497	28	584	59	0	0
700	6503	931	467	34	0	0
701	6518	836	834	135	0	0
702	6522	933	934	46	238	1
703	6523	461	931	44	408	1
704	6525	934	537	129	0	0
705	6532	932	935	127	748	4
706	6533	933	932	36	0	0
707	6574	937	938	232	0	0
708	6581	494	886	385	0	0
709	6613	941	940	42	0	0
710	6621	941	939	431	0	0
711	6623	940	939	330	0	0
712	6654	944	943	63	816	2
713	6658	727	730	80	0	0
714	6661	945	946	26	0	0
715	6665	947	946	24	0	0
716	6691	192	791	275	0	0
717	6710	948	949	276	0	0
718	6715	950	951	65	0	0
719	6717	952	951	61	748	4
720	6719	953	954	82	2720	4
721	6724	949	950	94	0	0
722	6728	958	959	32	0	0
723	6729	960	961	427	0	0
724	6730	962	958	45	18092	36
725	6731	963	964	146	0	0
726	6733	955	960	103	0	0
727	6734	966	959	72	0	0
728	6736	957	961	159	0	0
729	6737	957	965	12	0	0
730	6742	963	967	59	0	0
731	6743	959	960	249	0	0
732	6747	968	128	88	0	0
733	6750	128	130	24	0	0
734	6751	130	969	133	0	0
735	6754	970	971	52	4080	8
736	6755	972	973	57	510	1
737	6756	974	973	103	408	1
738	6758	973	970	35	0	0
739	6760	970	462	68	0	0
740	6763	567	843	38	0	0
741	6764	976	463	33	0	0
742	6766	717	338	32	0	0
743	6767	717	975	24	0	0
744	6768	976	462	13	0	0
745	6769	843	976	12	0	0
746	6770	975	338	30	0	0
747	6777	977	978	5	0	0
748	6779	979	977	26	2040	4
749	6781	829	981	107	408	2
750	6785	981	978	116	816	2
751	6787	828	980	118	0	0
752	6804	982	479	351	0	0
753	6806	983	559	441	0	0
754	6808	605	558	66	0	0
755	6834	461	984	207	0	0
756	6838	889	336	87	0	0
757	6839	898	418	128	1020	1
758	6897	942	840	21	0	0
759	6901	760	942	85	0	0
760	6917	985	986	218	408	2
761	6923	616	985	14	0	0
762	6924	723	724	90	0	0
763	6962	990	991	96	0	0
764	6966	279	700	760	0	0
765	6973	278	279	59	0	0
766	6974	992	991	344	0	0
767	6977	989	990	52	0	0
768	6978	278	992	540	0	0
769	6981	993	935	4	0	0
770	6982	545	993	78	2516	8
771	7005	403	47	643	0	0
772	7026	994	995	191	408	1
773	7029	996	997	56	0	0
774	7036	997	998	784	0	0
775	7092	999	902	210	2040	2
776	7109	173	313	284	2040	2
777	7122	1002	30	140	0	0
778	7127	1000	806	27	0	0
779	7128	1000	805	22	0	0
780	7208	504	586	233	0	0
781	7213	619	1003	77	408	2
782	7214	979	1003	82	0	0
783	7217	761	839	15	0	0
784	7261	1005	1006	104	510	1
785	7274	714	1006	264	0	0
786	7282	883	419	43	0	0
787	7283	1007	1008	17	2856	10
788	7308	1011	1012	6	1564	6
789	7312	1013	1014	6	0	0
790	7315	1015	429	64	0	0
791	7317	1014	429	42	1020	1
792	7318	1015	1010	38	0	0
793	7319	1016	1009	42	0	0
794	7320	1010	1011	9	0	0
795	7322	1016	1015	65	0	0
796	7328	925	679	765	0	0
797	7333	1013	925	335	0	0
798	7351	759	1017	81	408	2
799	7352	1017	789	87	0	0
800	7353	1018	1019	77	2040	2
801	7355	202	1018	75	0	0
802	7374	725	818	69	0	0
803	7381	1020	472	140	816	2
804	7384	395	472	7	0	0
805	7426	1021	1022	95	4080	8
806	7429	1022	684	16	0	0
807	7445	1023	1024	31	94	1
808	7449	1025	1026	81	0	0
809	7452	1027	1024	116	0	0
810	7463	1025	1028	45	0	0
811	7468	196	1029	637	3060	3
812	7480	1030	198	296	0	0
813	7495	1031	653	189	0	0
814	7525	1033	79	336	0	0
815	7553	1035	1036	62	1020	1
816	7554	1036	178	369	0	0
817	7568	1037	355	26	0	0
818	7570	947	945	24	0	0
819	7577	945	1037	67	0	0
820	7585	1038	1039	155	1020	1
821	7638	10	269	185	0	0
822	7640	862	1040	52	0	0
823	7650	855	858	65	2040	2
824	7653	329	859	15	0	0
825	7655	859	540	28	0	0
826	7657	861	1041	77	0	0
827	7661	543	448	322	0	0
828	7663	1040	861	39	0	0
829	7664	1043	329	137	0	0
830	7668	565	846	140	7400	9
831	7670	417	966	89	0	0
832	7673	417	543	154	0	0
833	7674	837	288	184	0	0
834	7675	846	268	18	0	0
835	7676	1044	288	53	0	0
836	7677	1040	1042	73	0	0
837	7692	872	871	38	0	0
838	7710	1045	979	67	0	0
839	7712	1045	1046	181	748	4
840	7759	1047	1048	64	0	0
841	7760	1049	1047	65	188	1
842	7762	1050	1051	48	842	9
843	7764	1051	68	12	0	0
844	7769	1052	1050	5	0	0
845	7771	1053	1054	7	0	0
846	7774	1054	1055	61	4284	9
847	7776	238	1055	12	0	0
848	7782	1055	239	32	0	0
849	7812	1056	1057	137	816	4
850	7820	1053	247	70	0	0
851	7843	1059	1058	121	0	0
852	7850	1060	1059	113	188	1
853	7852	1061	1062	44	188	1
854	7864	794	1063	395	0	0
855	7871	1064	1065	210	0	0
856	7880	126	581	614	0	0
857	7901	24	1066	826	0	0
858	7905	696	1067	16	0	0
859	7918	1068	695	315	0	0
860	7920	1069	1070	889	0	0
861	7925	795	1071	409	0	0
862	7927	1072	1073	106	0	0
863	7942	699	1072	49	0	0
864	7950	235	831	196	0	0
865	7955	1075	989	36	0	0
866	7961	1073	1068	22	0	0
867	7963	1034	1076	263	0	0
868	7966	720	762	242	0	0
869	7971	912	606	399	0	0
870	7978	283	1077	316	0	0
871	7983	1076	1064	790	0	0
872	7986	1072	694	45	0	0
873	7991	1078	1070	29	0	0
874	8011	1081	628	298	0	0
875	8055	131	1026	257	0	0
876	8070	867	574	64	0	0
877	8075	1082	1033	292	0	0
878	8088	990	1075	26	0	0
879	8114	1083	793	542	0	0
880	8122	281	588	48	0	0
881	8128	1079	731	330	0	0
882	8129	631	628	33	0	0
883	8131	1063	633	552	0	0
884	8134	1078	992	350	0	0
885	8147	629	1083	302	0	0
886	8163	697	1081	633	0	0
887	8165	1086	1087	215	0	0
888	8186	385	965	884	0	0
889	8197	1088	241	81	0	0
890	8206	891	227	168	0	0
891	8227	1075	1074	813	0	0
892	8260	937	1066	100	0	0
893	8282	963	1065	560	0	0
894	8294	1028	1026	48	0	0
895	8316	245	1088	120	0	0
896	8331	636	1071	288	0	0
897	8335	692	1084	318	0	0
898	8363	964	1076	502	0	0
899	8392	1090	1087	148	0	0
900	8404	864	868	51	0	0
